,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3750.01,3756.12,3723.31,3727.04,1639530130.0,-8.320068,-0.0022273806,INDEX,,,,,,,,,,,,2020-12-29
1,^DJI,30492.07,30588.79,30274.24,30335.67,358869150.0,-68.30078,-0.0022464427,INDEX,,,,,,,,,,,,2020-12-29
2,^IXIC,12965.389,12973.332,12821.965,12850.221,95956711.0,-49.20215,-0.0038142907,INDEX,,,,,,,,,,,,2020-12-29
3,^RUT,1996.7251,2001.6995,1950.8234,1959.3634,0.0,-36.886597,-0.018477945,INDEX,,,,,,,,,,,,2020-12-29
4,^RUA,2241.8535,2252.7566,2228.5947,2232.0085,0.0,-8.840088,-0.0039449735,INDEX,,,,,,,,,,,,2020-12-29
5,^GSPTSE,17610.46,17661.17,17512.22,17543.43,205406794.0,-80.45117,-0.0045648953,INDEX,,,,,,,,,,,,2020-12-29
6,^FTSE,6502.11,6676.6,6502.11,6602.65,0.0,100.54004,0.015462679,INDEX,,,,,,,,,,,,2020-12-29
7,^HSI,26695.11,26998.87,26670.97,26917.32,0.0,348.83008,0.013129465,INDEX,,,,,,,,,,,,2020-12-29
8,^SSEC,,,,,,,,,,,,,,,,,,,,2020-12-29
9,^N225,27559.1,27559.1,27338.56,27490.42,0.0,-77.73047,-0.0028195751,INDEX,,,,,,,,,,,,2020-12-29
10,^STI,2855.06,2866.13,2846.22,2863.47,0.0,15.330078,0.0053824876,INDEX,,,,,,,,,,,,2020-12-29
11,^MXX,0.0,44739.99,43870.36,44693.99,95876696.0,810.5781,0.018471174,INDEX,,,,,,,,,,,,2020-12-29
12,^GDAXI,13873.35,13903.11,13747.08,13761.38,0.0,-28.910156,-0.0020964139,INDEX,,,,,,,,,,,,2020-12-29
13,^SPEUP,1580.3,1603.15,1580.3,1596.41,0.0,12.099976,0.0076373788,INDEX,,,,,,,,,,,,2020-12-29
14,^STOXX50E,3580.45,3603.17,3576.76,3581.37,0.0,5.960205,0.0016669992,INDEX,,,,,,,,,,,,2020-12-29
15,^STOXX,399.87,403.26,399.87,401.61,0.0,3.0299988,0.0076019843,INDEX,,,,,,,,,,,,2020-12-29
16,^FVX,0.38599998,0.38599998,0.373,0.378,,0.013999969,0.03846145,INDEX,,,,,,,,,,,,2020-12-29
17,^TNX,0.95,0.95,0.928,0.93500006,0.0,0.0020000935,0.002143723,INDEX,,,,,,,,,,,,2020-12-29
18,^TYX,1.6969999,1.698,1.666,1.674,,0.004999995,0.002995803,INDEX,,,,,,,,,,,,2020-12-29
19,^VIX,21.61,23.72,20.99,23.08,0.0,1.3799992,0.06359443,INDEX,,,,,,,,,,,,2020-12-29
20,^VVIX,113.07,117.58,113.07,116.27,0.0,1.8699951,0.01634611,INDEX,,,,,,,,,,,,2020-12-29
21,^GVZ,20.13,20.16,19.48,19.53,0.0,-0.6700001,-0.03316832,INDEX,,,,,,,,,,,,2020-12-29
22,^OVX,38.71,40.3,38.63,38.64,0.0,-1.0299988,-0.025964174,INDEX,,,,,,,,,,,,2020-12-29
23,ES=F,3724.5,3733.25,3716.5,3733.0,38735.0,13.0,0.0034946236,FUTURE,,,,,,,,,,,,2020-12-29
24,CL=F,48.13,48.34,48.03,48.2,15853.0,0.20000076,0.0041666827,FUTURE,,,,,,,,,,,,2020-12-29
25,BZ=F,51.05,51.39,51.05,51.39,13.0,0.29999924,0.0058719753,FUTURE,,,,,,,,,,,,2020-12-29
26,GC=F,1881.8,1889.9,1880.6,1888.9,15210.0,6.0,0.003186574,FUTURE,,,,,,,,,,,,2020-12-29
27,SI=F,26.325,26.65,26.26,26.595,9152.0,0.37800026,0.014418136,FUTURE,,,,,,,,,,,,2020-12-29
28,PA=F,2339.0,2351.0,2334.0,2351.0,14.0,6.699951,0.002857975,FUTURE,,,,,,,,,,,,2020-12-29
29,HG=F,3.5525,3.5755,3.5465,3.573,7105.0,0.017499924,0.0049219304,FUTURE,,,,,,,,,,,,2020-12-29
30,ZW=F,620.0,620.0,615.75,617.25,3561.0,-1.25,-0.0020210186,FUTURE,,,,,,,,,,,,2020-12-29
31,ZC=F,466.0,466.5,462.0,465.75,19399.0,-0.25,-0.0005364807,FUTURE,,,,,,,,,,,,2020-12-29
32,ZS=F,1296.0,1296.5,1281.75,1293.5,25516.0,-2.0,-0.0015438055,FUTURE,,,,,,,,,,,,2020-12-29
33,CAD=X,1.28193,1.28272,1.2782,1.2787,0.0,-0.0032299757,-0.0025196194,CURRENCY,,,,,,,,,,,,2020-12-29
34,CNY=X,6.53,6.5306,6.5195,6.5234,0.0,-0.00660038,-0.0010107779,CURRENCY,,,,,,,,,,,,2020-12-29
35,EUR=X,0.8159,0.816,0.813,0.8135,0.0,-0.0024999976,-0.0030637225,CURRENCY,,,,,,,,,,,,2020-12-29
36,JPY=X,103.527,103.584,103.24,103.292,0.0,-0.23999786,-0.0023181033,CURRENCY,,,,,,,,,,,,2020-12-29
37,HKD=X,7.754,7.75422,7.75205,7.75267,0.0,-0.0012302399,-0.00015866078,CURRENCY,,,,,,,,,,,,2020-12-29
38,BTC-USD,27870.07,28147.447,27445.654,27880.273,47440801792.0,10.203125,0.00036609612,CRYPTOCURRENCY,518155894784.0,,,,,,,,,,,2020-12-29
39,A,118.56,119.12,116.83,117.23,922081.0,-0.5999985,-0.005092068,EQUITY,35972026368.0,305714183.0,306000000.0,3213411.0,1.53,0.0105,0.00322,0.90109,1.054593,,,2020-12-29
40,AA,22.14,22.34,21.15,22.04,3392171.0,-0.19999886,-0.008992755,EQUITY,4097897472.0,185224913.0,185930000.0,9927748.0,1.67,0.0598,0.00588,0.76897,2.554669,,,2020-12-29
41,AACQ,10.67,10.68,10.5,10.54,1962281.0,0.0,0.0,EQUITY,954528704.0,,72450000.0,138544.0,0.22,,,,,,,2020-12-29
42,AAL,16.32,16.4099,15.75,15.86,51559537.0,-0.19999981,-0.012453289,EQUITY,9686876160.0,502828288.0,610774016.0,160823723.0,1.6,0.3556,0.00934,0.45437,1.785826,,,2020-12-29
43,AAN,16.4,17.0,16.38,16.92,470148.0,0.54999924,0.033598,EQUITY,571532224.0,,33778500.0,879086.0,0.48,0.0337,,,,,,2020-12-29
44,AAOI,8.92,9.08,8.68,8.8,1173296.0,-0.13000011,-0.014557684,EQUITY,202190560.0,21745179.0,22976200.0,4315403.0,5.97,0.2585,0.05365,0.49216,1.832545,,,2020-12-29
45,AAON,66.72,67.04,65.75,66.72,253943.0,0.099998474,0.0015010278,EQUITY,3485593088.0,41235208.0,52242100.0,3733077.0,20.01,0.107200004,0.20908001,0.72787005,0.686089,,,2020-12-29
46,AAP,159.13,159.42,156.185,156.69,697801.0,-2.1100006,-0.013287157,EQUITY,10632121344.0,63465437.0,67854496.0,2960644.0,2.8,0.0513,0.0037099998,1.023,1.277165,,,2020-12-29
47,AAPL,138.05,138.785,134.3409,134.87,118511954.0,-1.8200073,-0.013314854,EQUITY,2293032550400.0,16984460162.0,17102499840.0,94721417.0,1.0,0.0056,0.00066,0.59709,1.297637,,,2020-12-29
48,AAT,28.85,29.07,27.97,28.34,141722.0,-0.5799999,-0.020055322,EQUITY,1708417408.0,52564906.0,60282900.0,735009.0,2.42,0.0216,0.01511,0.97265,1.218897,,,2020-12-29
49,AAU,0.475,0.485,0.45,0.465,1603241.0,-0.012899995,-0.026993085,EQUITY,55579124.0,114963594.0,120549000.0,526147.0,0.51,0.0046,0.04642,0.0939,1.397011,,,2020-12-29
50,AAWW,54.82,55.2907,53.56,54.0,365465.0,-0.83000183,-0.015137731,EQUITY,1485934208.0,25572925.0,27517300.0,2894472.0,6.3,0.1428,0.015759999,1.00449,1.35538,,,2020-12-29
51,AAXN,126.0,126.6095,120.85,123.33,601514.0,-1.8300018,-0.014621299,EQUITY,7837609472.0,62745992.0,63549900.0,3116239.0,7.05,0.056900002,0.01155,0.88242996,0.657217,,,2020-12-29
52,AB,33.41,33.41,32.75,32.87,209839.0,-0.26000214,-0.007847936,EQUITY,3161259008.0,95739859.0,96174600.0,234672.0,0.6,0.0025,0.06367,0.19319999,1.529658,,,2020-12-29
53,ABB,28.08,28.11,27.76,27.89,1296297.0,0.02999878,0.0010767689,EQUITY,57601216512.0,1718479479.0,2058790016.0,5380433.0,2.87,,0.0,0.048049998,1.060465,,,2020-12-29
54,ABBV,103.95,105.37,103.95,104.7,5026143.0,1.25,0.012083132,EQUITY,184844697600.0,1741887191.0,1765469952.0,13847345.0,1.69,0.0078,0.00103,0.7003,0.815223,,,2020-12-29
55,ABC,97.64,98.26,96.32,97.12,1019902.0,0.3199997,0.0033057819,EQUITY,19836760064.0,147033265.0,204250000.0,2669459.0,2.58,0.0182,0.28056,0.67120004,0.563254,,,2020-12-29
56,ABCB,38.11,38.4,37.24,37.4,278909.0,-0.59000015,-0.0155304065,EQUITY,2598944768.0,65527386.0,69490496.0,1811486.0,4.86,0.0324,0.05432,0.85480005,1.447244,,,2020-12-29
