,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3363.56,3402.93,3363.56,3383.54,2363165480.0,42.57007,0.012741829,INDEX,,,,,,,,,,,,2020-09-14
1,^DJI,27718.74,28086.06,27718.74,27993.33,384091745.0,327.68945,0.011844636,INDEX,,,,,,,,,,,,2020-09-14
2,^IXIC,11010.1,11118.285,10982.258,11056.65,3449285511.0,203.10547,0.018713284,INDEX,,,,,,,,,,,,2020-09-14
3,^RUT,1499.3824,1538.5034,1499.3824,1536.9742,0.0,39.703125,0.02651699,INDEX,,,,,,,,,,,,2020-09-14
4,^RUA,1947.7877,1984.2577,1947.7877,1977.2242,0.0,30.244507,0.015534064,INDEX,,,,,,,,,,,,2020-09-14
5,^GSPTSE,16314.86,16373.31,16295.08,16360.14,231705304.0,137.67969,0.00848698,INDEX,,,,,,,,,,,,2020-09-14
6,^FTSE,6032.09,6080.02,6011.83,6026.25,0.0,-5.8398438,-0.00096812943,INDEX,,,,,,,,,,,,2020-09-14
7,^HSI,24569.03,24750.95,24556.52,24640.28,0.0,136.96875,0.005589806,INDEX,,,,,,,,,,,,2020-09-14
8,^SSEC,3275.9182,3283.5325,3261.148,3278.8137,4212544516.0,18.46753,0.005664285,INDEX,,,,,,,,,,,,2020-09-14
9,^N225,23431.16,23582.21,23429.42,23559.3,0.0,152.81055,0.0065285545,INDEX,,,,,,,,,,,,2020-09-14
10,^STI,2489.68,2494.24,2481.45,2482.55,0.0,-7.540039,-0.0030280189,INDEX,,,,,,,,,,,,2020-09-14
11,^MXX,0.0,37030.82,36595.12,36881.99,150019816.0,547.09766,0.015057088,INDEX,,,,,,,,,,,,2020-09-14
12,^GDAXI,13329.61,13339.14,13159.72,13193.66,0.0,-9.1796875,-0.0006952813,INDEX,,,,,,,,,,,,2020-09-14
13,^SPEUP,1461.97,1476.22,1461.5,1465.18,0.0,1.3601074,0.0009291494,INDEX,,,,,,,,,,,,2020-09-14
14,^STOXX50E,3319.94,3346.4,3309.06,3316.79,0.0,0.97998047,0.00029554783,INDEX,,,,,,,,,,,,2020-09-14
15,^STOXX,368.74,371.04,367.49,368.51,0.0,0.5500183,0.0014947775,INDEX,,,,,,,,,,,,2020-09-14
16,^FVX,0.26099998,0.263,0.248,0.263,,0.01000002,0.039525773,INDEX,,,,,,,,,,,,2020-09-14
17,^TNX,0.676,0.676,0.653,0.671,0.0,0.0019999743,0.002989498,INDEX,,,,,,,,,,,,2020-09-14
18,^TYX,1.422,1.422,1.398,1.409,,-0.008000016,-0.0056457417,INDEX,,,,,,,,,,,,2020-09-14
19,^VIX,25.86,26.79,25.38,25.85,0.0,-1.0200005,-0.037960567,INDEX,,,,,,,,,,,,2020-09-14
20,^VVIX,114.51,114.75,109.03,111.27,0.0,-2.6800003,-0.023519091,INDEX,,,,,,,,,,,,2020-09-14
21,^GVZ,20.2,20.94,19.8,20.91,0.0,0.7099991,0.035148468,INDEX,,,,,,,,,,,,2020-09-14
22,^OVX,50.13,50.44,48.13,49.41,0.0,-0.7200012,-0.014362681,INDEX,,,,,,,,,,,,2020-09-14
23,ES=F,3350.0,3402.75,3345.5,3379.25,1338325.0,45.5,0.013648294,FUTURE,,,,,,,,,,,,2020-09-14
