,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3367.27,3409.57,3367.27,3408.63,2040147536.0,60.18994,0.017975518,INDEX,,,,,,,,,,,,2020-10-05
1,^DJI,27825.42,28162.64,27825.42,28148.64,322534942.0,465.83008,0.016827412,INDEX,,,,,,,,,,,,2020-10-05
2,^IXIC,11169.105,11335.212,11162.523,11332.485,3345742819.0,257.46875,0.023247708,INDEX,,,,,,,,,,,,2020-10-05
3,^RUT,1541.1962,1582.658,1541.1962,1581.965,0.0,42.66809,0.027719209,INDEX,,,,,,,,,,,,2020-10-05
4,^RUA,1968.6034,2003.425,1968.6034,2003.3228,0.0,36.952393,0.018792184,INDEX,,,,,,,,,,,,2020-10-05
5,^GSPTSE,16262.46,16418.62,16251.08,16410.19,219487238.0,210.93945,0.013021556,INDEX,,,,,,,,,,,,2020-10-05
6,^FTSE,5902.12,5974.22,5902.12,5942.94,0.0,40.819824,0.006916129,INDEX,,,,,,,,,,,,2020-10-05
7,^HSI,24039.39,24039.39,23674.52,23767.78,0.0,308.72852,0.013160315,INDEX,,,,,,,,,,,,2020-10-05
8,^SSEC,3232.7104,3244.9133,3202.3435,3218.052,2465543812.0,-6.3081055,-0.0019563898,INDEX,,,,,,,,,,,,2020-10-05
9,^N225,23254.28,23377.43,23252.69,23312.14,0.0,282.24023,0.012255383,INDEX,,,,,,,,,,,,2020-10-05
10,^STI,2512.91,2522.4,2504.89,2517.23,0.0,21.119873,0.008461114,INDEX,,,,,,,,,,,,2020-10-05
11,^MXX,36728.77,36952.0,36631.62,36740.33,131829288.0,97.94922,0.002673113,INDEX,,,,,,,,,,,,2020-10-05
12,^GDAXI,12824.05,12842.48,12727.75,12828.31,0.0,139.26953,0.010975577,INDEX,,,,,,,,,,,,2020-10-05
13,^SPEUP,1437.08,1454.19,1437.08,1450.83,0.0,11.539917,0.008017784,INDEX,,,,,,,,,,,,2020-10-05
14,^STOXX50E,3200.49,3224.35,3199.63,3220.22,0.0,29.29004,0.009179154,INDEX,,,,,,,,,,,,2020-10-05
15,^STOXX,363.61,366.35,363.61,365.63,0.0,2.9400024,0.008106103,INDEX,,,,,,,,,,,,2020-10-05
16,^FVX,0.28800002,0.324,0.28800002,0.324,,0.039000005,0.13684212,INDEX,,,,,,,,,,,,2020-10-05
17,^TNX,0.711,0.76199996,0.711,0.76199996,0.0,0.065999985,0.09482756,INDEX,,,,,,,,,,,,2020-10-05
18,^TYX,1.5109999,1.567,1.5109999,1.567,,0.085999966,0.05806885,INDEX,,,,,,,,,,,,2020-10-05
19,^VIX,29.52,29.69,27.27,27.96,0.0,0.32999992,0.011943537,INDEX,,,,,,,,,,,,2020-10-05
20,^VVIX,105.8,105.99,102.54,103.22,0.0,0.5,0.004867601,INDEX,,,,,,,,,,,,2020-10-05
21,^GVZ,22.59,23.05,22.13,22.13,0.0,-0.460001,-0.020363038,INDEX,,,,,,,,,,,,2020-10-05
22,^OVX,55.51,55.51,48.97,49.44,0.0,-6.0699997,-0.10934967,INDEX,,,,,,,,,,,,2020-10-05
23,ES=F,3392.0,3396.5,3392.0,3396.0,2754.0,3.0,0.00088417326,FUTURE,,,,,,,,,,,,2020-10-05
24,CL=F,39.35,39.43,39.34,39.39,658.0,0.16999817,0.0043344763,FUTURE,,,,,,,,,,,,2020-10-05
25,BZ=F,41.52,41.58,41.52,41.58,56.0,0.29000092,0.0070235147,FUTURE,,,,,,,,,,,,2020-10-05
26,GC=F,1917.8,1918.8,1916.7,1916.9,918.0,-3.1999512,-0.0016665545,FUTURE,,,,,,,,,,,,2020-10-05
27,SI=F,24.52,24.555,24.5,24.515,237.0,-0.045000076,-0.0018322506,FUTURE,,,,,,,,,,,,2020-10-05
28,PA=F,2322.5,2384.1,2303.2,2373.2,1106.0,-5.199951,-0.0021863233,FUTURE,,,,,,,,,,,,2020-10-05
29,HG=F,2.9635,2.965,2.9625,2.963,158.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-10-05
30,ZW=F,574.5,587.75,573.0,584.75,56034.0,0.5,0.0008557981,FUTURE,,,,,,,,,,,,2020-10-05
31,ZC=F,378.75,382.5,377.75,379.5,104653.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-10-05
32,ZS=F,1019.75,1025.5,1016.0,1021.75,100875.0,0.25,0.00024473813,FUTURE,,,,,,,,,,,,2020-10-05
33,CAD=X,1.32592,1.3265,1.325,1.32544,0.0,-0.0045599937,-0.0034285665,CURRENCY,,,,,,,,,,,,2020-10-05
34,CNY=X,6.7907,6.7907,6.7898,6.7898,0.0,0.0,0.0,CURRENCY,,,,,,,,,,,,2020-10-05
35,EUR=X,0.8486,0.8486,0.8478,0.8481,0.0,-0.0055000186,-0.0064433203,CURRENCY,,,,,,,,,,,,2020-10-05
36,JPY=X,105.719,105.771,105.671,105.73,0.0,0.4300003,0.0040835734,CURRENCY,,,,,,,,,,,,2020-10-05
37,HKD=X,7.74973,7.75018,7.7496,7.74983,0.0,0.0001296997,1.6736094e-05,CURRENCY,,,,,,,,,,,,2020-10-05
38,BTC-USD,10677.307,10786.8955,10634.64,10767.73,47145435136.0,90.42383,0.008468786,CRYPTOCURRENCY,199295614976.0,,,,,,,,,,,2020-10-05
39,A,100.99,103.46,100.96,103.12,737798.0,3.290001,0.032956034,EQUITY,31792928768.0,307205887.0,308310016.0,3977190.0,2.77,0.0128999995,0.00373,0.89387,1.068561,,,2020-10-05
40,AA,11.95,12.17,11.835,11.93,5107534.0,0.11000061,0.009306313,EQUITY,2218073344.0,185154564.0,185924000.0,12782965.0,3.23,0.077,0.00377,0.7721,2.295959,,,2020-10-05
41,AACQ,9.95,9.95,9.825,9.865,824878.0,-0.08500004,-0.008542717,EQUITY,893398976.0,,72450000.0,3955.0,0.01,,,,,,,2020-10-05
42,AAL,13.09,13.2,12.75,13.12,52183456.0,0.119999886,0.009230761,EQUITY,6607402496.0,502326203.0,508110016.0,150933609.0,2.49,0.4311,0.01165,0.84803003,1.75418,,,2020-10-05
43,AAN,57.99,59.165,57.3,58.99,423486.0,1.8900032,0.033099882,EQUITY,3960624128.0,66436255.0,67140600.0,2132826.0,3.54,0.0414,0.01327,1.04257,1.664644,,,2020-10-05
44,AAOI,11.49,11.62,11.17,11.49,341045.0,0.15999985,0.014121788,EQUITY,261673248.0,20976642.0,22774000.0,4645134.0,6.05,0.2816,0.073189996,0.6155,2.004459,,,2020-10-05
45,AAON,61.04,62.38,61.04,62.05,149314.0,1.1199989,0.018381732,EQUITY,3242838528.0,40764107.0,52261700.0,3978237.0,22.06,0.1142,0.21983999,0.72297996,0.626034,,,2020-10-05
46,AAP,155.74,158.16,154.92,155.86,551832.0,0.3600006,0.0023151166,EQUITY,10775973888.0,64606112.0,69138800.0,1881114.0,2.16,0.0319,0.00341,1.0409,1.350613,,,2020-10-05
47,AAPL,113.91,116.65,113.55,116.5,101614540.0,3.4800034,0.030791039,EQUITY,1992441200640.0,17085433464.0,17102499840.0,90218872.0,0.46,0.0053,0.00066,0.62115,1.314396,,,2020-10-05
48,AAT,25.65,25.95,24.99,25.63,218623.0,0.1799984,0.007072629,EQUITY,1539693952.0,52503403.0,60073900.0,593153.0,2.02,0.0175,0.01302,0.98831004,0.929398,,,2020-10-05
49,AAU,0.81,0.829,0.79,0.7957,263400.0,-0.015699983,-0.019349251,EQUITY,93266384.0,111880172.0,120356000.0,786126.0,1.21,0.0068,0.049450003,0.16375,1.6028,,,2020-10-05
50,AAWW,64.44,66.3499,63.7922,65.4,787697.0,1.5100021,0.023634406,EQUITY,1709294464.0,24209810.0,26136000.0,2237908.0,4.99,0.1185,0.0232,1.02093,1.593491,,,2020-10-05
51,AAXN,92.22,93.45,90.1706,91.84,426470.0,0.2899933,0.0031675948,EQUITY,5829598720.0,62409189.0,63475600.0,5935281.0,9.51,0.1086,0.0191,0.91153,0.588071,,,2020-10-05
