,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3508.34,3521.58,3484.34,3509.44,2167666491.0,-1.0100098,-0.0002877152,INDEX,,,,,,,,,,,,2020-11-06
1,^DJI,28399.13,28431.96,28189.5,28323.4,328576667.0,-66.7793,-0.002352197,INDEX,,,,,,,,,,,,2020-11-06
2,^IXIC,11869.9,11920.535,11737.134,11895.2295,3823074653.0,4.3027344,0.00036185022,INDEX,,,,,,,,,,,,2020-11-06
3,^RUT,1660.7812,1667.1495,1644.1589,1644.1589,0.0,-15.886597,-0.0095699765,INDEX,,,,,,,,,,,,2020-11-06
4,^RUA,2068.254,2073.7314,2054.7585,2067.2783,0.0,-1.1826172,-0.00057173776,INDEX,,,,,,,,,,,,2020-11-06
5,^GSPTSE,16359.35,16378.55,16236.62,16282.83,285213090.0,-15.339844,-0.00094120036,INDEX,,,,,,,,,,,,2020-11-06
6,^FTSE,5906.18,5950.22,5858.48,5910.02,0.0,3.8398438,0.0006501399,INDEX,,,,,,,,,,,,2020-11-06
7,^HSI,25750.78,25799.97,25540.98,25712.97,0.0,17.050781,0.0006635599,INDEX,,,,,,,,,,,,2020-11-06
8,^SSEC,3332.147,3332.147,3304.1692,3325.0247,583342316.0,-3.078125,-0.00092488877,INDEX,,,,,,,,,,,,2020-11-06
9,^N225,24076.22,24389.0,24039.16,24325.23,0.0,219.95117,0.009124606,INDEX,,,,,,,,,,,,2020-11-06
10,^STI,2591.96,2591.96,2562.86,2578.68,0.0,-9.940186,-0.0038399554,INDEX,,,,,,,,,,,,2020-11-06
11,^MXX,38401.6,38734.66,38356.13,38530.5,160753683.0,131.42969,0.003422731,INDEX,,,,,,,,,,,,2020-11-06
12,^GDAXI,12531.74,12595.87,12370.08,12480.02,0.0,-88.07031,-0.007007454,INDEX,,,,,,,,,,,,2020-11-06
13,^SPEUP,1453.61,1461.24,1441.27,1453.94,0.0,-3.3000488,-0.0022645884,INDEX,,,,,,,,,,,,2020-11-06
14,^STOXX50E,3210.37,3224.49,3168.97,3204.05,0.0,-11.51001,-0.003579473,INDEX,,,,,,,,,,,,2020-11-06
15,^STOXX,367.16,368.22,363.26,366.4,0.0,-0.7200012,-0.001961215,INDEX,,,,,,,,,,,,2020-11-06
