,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3340.05,3352.54,3328.72,3351.28,2282910037.0,2.1201172,0.00063302956,INDEX,,,,,,,,,,,,2020-08-07
1,^DJI,27321.68,27456.24,27223.55,27433.48,324930822.0,46.5,0.0016978871,INDEX,,,,,,,,,,,,2020-08-07
2,^IXIC,11072.5,11126.037,10920.367,11010.982,3892462204.0,-97.08789,-0.008740302,INDEX,,,,,,,,,,,,2020-08-07
3,^RUT,1542.5233,1569.2648,1539.5178,1569.1848,0.0,24.56128,0.015901143,INDEX,,,,,,,,,,,,2020-08-07
4,^RUA,1955.3906,1960.4106,1945.4482,1959.4834,0.0,1.4451904,0.0007380808,INDEX,,,,,,,,,,,,2020-08-07
5,^GSPTSE,16544.32,16567.27,16492.06,16544.48,184328221.0,-34.61914,-0.0020881195,INDEX,,,,,,,,,,,,2020-08-07
6,^FTSE,6026.94,6046.02,5996.73,6032.18,0.0,5.2402344,0.00086946855,INDEX,,,,,,,,,,,,2020-08-07
7,^HSI,24909.37,24909.37,24167.79,24531.62,0.0,-398.96094,-0.016002875,INDEX,,,,,,,,,,,,2020-08-07
8,^SSEC,3370.588,3374.133,3307.7126,3354.0352,1738257636.0,-32.42798,-0.009575766,INDEX,,,,,,,,,,,,2020-08-07
9,^N225,22433.78,22436.16,22204.61,22329.94,0.0,-88.21094,-0.0039348,INDEX,,,,,,,,,,,,2020-08-07
10,^STI,2558.3,2558.96,2529.35,2545.51,0.0,-13.590088,-0.005310495,INDEX,,,,,,,,,,,,2020-08-07
11,^MXX,38031.0,38104.03,37770.9,38005.0,87930744.0,6.6601562,0.00017527492,INDEX,,,,,,,,,,,,2020-08-07
12,^GDAXI,12634.79,12691.66,12517.44,12674.88,0.0,83.200195,0.0066075535,INDEX,,,,,,,,,,,,2020-08-07
13,^SPEUP,1441.4,1445.93,1432.12,1443.75,0.0,3.619995,0.0025136585,INDEX,,,,,,,,,,,,2020-08-07
14,^STOXX50E,3240.52,3256.92,3220.05,3252.65,0.0,12.26001,0.0037834984,INDEX,,,,,,,,,,,,2020-08-07
