,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3534.01,3534.01,3500.86,3511.93,2357875709.0,-22.29004,-0.006306919,INDEX,,,,,,,,,,,,2020-10-13
1,^DJI,28764.95,28808.84,28604.35,28679.81,528267101.0,-157.70898,-0.0054688817,INDEX,,,,,,,,,,,,2020-10-13
2,^IXIC,11901.8,11946.984,11821.826,11863.8955,3300777137.0,-12.363281,-0.001041008,INDEX,,,,,,,,,,,,2020-10-13
3,^RUT,1647.5688,1647.5688,1631.6003,1636.8475,0.0,-12.205566,-0.0074015604,INDEX,,,,,,,,,,,,2020-10-13
4,^RUA,2078.2427,2078.2427,2061.0474,2066.5425,0.0,-11.139404,-0.0053614583,INDEX,,,,,,,,,,,,2020-10-13
5,^GSPTSE,16569.88,16569.88,16449.83,16510.83,222181974.0,-51.970703,-0.003137797,INDEX,,,,,,,,,,,,2020-10-13
6,^FTSE,6001.38,6008.04,5949.97,5969.71,0.0,-31.669922,-0.0052771065,INDEX,,,,,,,,,,,,2020-10-13
7,^HSI,24217.25,24702.81,24196.8,24649.68,0.0,0.0,0.0,INDEX,,,,,,,,,,,,2020-10-13
8,^SSEC,3353.1213,3361.8315,3334.4988,3359.75,3312741116.0,1.2849121,0.0003825891,INDEX,,,,,,,,,,,,2020-10-13
9,^N225,23667.9,23667.9,23490.95,23601.78,0.0,43.089844,0.0018290424,INDEX,,,,,,,,,,,,2020-10-13
10,^STI,2556.4,2570.19,2547.12,2567.65,0.0,15.22998,0.005966879,INDEX,,,,,,,,,,,,2020-10-13
11,^MXX,38298.84,38315.94,38087.0,38131.78,119511515.0,-210.3086,-0.0054850583,INDEX,,,,,,,,,,,,2020-10-13
12,^GDAXI,13132.9,13132.9,12959.7,13018.99,0.0,-119.41992,-0.009089374,INDEX,,,,,,,,,,,,2020-10-13
13,^SPEUP,1481.52,1481.52,1467.62,1471.59,0.0,-8.550049,-0.0057765134,INDEX,,,,,,,,,,,,2020-10-13
14,^STOXX50E,3298.63,3298.63,3264.74,3279.19,0.0,-18.930176,-0.0057396865,INDEX,,,,,,,,,,,,2020-10-13
15,^STOXX,373.15,373.15,369.89,370.96,0.0,-2.0400085,-0.005469192,INDEX,,,,,,,,,,,,2020-10-13
16,^FVX,0.326,0.326,0.301,0.302,,-0.037,-0.109144546,INDEX,,,,,,,,,,,,2020-10-13
17,^TNX,0.757,0.757,0.726,0.727,0.0,-0.050000012,-0.064350076,INDEX,,,,,,,,,,,,2020-10-13
18,^TYX,1.551,1.551,1.513,1.513,,-0.06099999,-0.038754757,INDEX,,,,,,,,,,,,2020-10-13
19,^VIX,25.67,26.93,25.16,26.07,0.0,1.0,0.039888315,INDEX,,,,,,,,,,,,2020-10-13
20,^VVIX,110.34,112.28,109.78,110.97,0.0,1.2900009,0.011761496,INDEX,,,,,,,,,,,,2020-10-13
21,^GVZ,22.66,23.72,22.12,23.17,0.0,0.5100002,0.02250663,INDEX,,,,,,,,,,,,2020-10-13
22,^OVX,44.04,46.97,42.55,46.07,0.0,2.0299988,0.046094432,INDEX,,,,,,,,,,,,2020-10-13
23,ES=F,3502.0,3506.5,3500.75,3505.75,3476.0,1.0,0.00028532706,FUTURE,,,,,,,,,,,,2020-10-13
24,CL=F,40.19,40.22,40.09,40.12,551.0,-0.08000183,-0.0019900952,FUTURE,,,,,,,,,,,,2020-10-13
25,BZ=F,42.42,42.44,42.36,42.36,17.0,-0.09000015,-0.002120145,FUTURE,,,,,,,,,,,,2020-10-13
