,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3638.55,3644.31,3629.33,3638.35,1222837647.0,8.700195,0.0023969791,INDEX,,,,,,,,,,,,2020-11-27
1,^DJI,29911.33,30015.13,29819.98,29910.37,178100533.0,37.898438,0.0012686743,INDEX,,,,,,,,,,,,2020-11-27
2,^IXIC,12053.9,12236.23,12154.569,12205.847,3236949689.0,111.444336,0.009214538,INDEX,,,,,,,,,,,,2020-11-27
3,^RUT,1846.2566,1855.2719,1845.5013,1855.2698,0.0,10.246094,0.005553367,INDEX,,,,,,,,,,,,2020-11-27
4,^RUA,2159.59,2168.915,2159.59,2166.601,0.0,7.626709,0.0035325615,INDEX,,,,,,,,,,,,2020-11-27
5,^GSPTSE,17316.81,17410.99,17316.81,17396.56,187466443.0,45.220703,0.0026061793,INDEX,,,,,,,,,,,,2020-11-27
6,^FTSE,6362.93,6375.91,6302.22,6367.58,0.0,4.6499023,0.00073078007,INDEX,,,,,,,,,,,,2020-11-27
7,^HSI,26758.49,27009.15,26704.6,26894.68,0.0,75.23047,0.0028050714,INDEX,,,,,,,,,,,,2020-11-27
8,^SSEC,,,,,,,,,,,,,,,,,,,,2020-11-27
9,^N225,26530.28,26672.4,26419.05,26644.71,0.0,107.40039,0.0040471465,INDEX,,,,,,,,,,,,2020-11-27
10,^STI,2846.95,2866.34,2845.16,2855.82,0.0,-1.6599121,-0.0005809007,INDEX,,,,,,,,,,,,2020-11-27
11,^MXX,42527.34,42546.47,41594.81,41674.3,91401872.0,-738.16797,-0.017404504,INDEX,,,,,,,,,,,,2020-11-27
12,^GDAXI,13280.51,13364.17,13272.74,13335.68,0.0,49.109375,0.0036961662,INDEX,,,,,,,,,,,,2020-11-27
13,^SPEUP,1560.92,1567.51,1556.83,1564.98,0.0,3.7399902,0.0023955256,INDEX,,,,,,,,,,,,2020-11-27
14,^STOXX50E,3509.79,3536.46,3507.97,3527.79,0.0,16.850098,0.0047993124,INDEX,,,,,,,,,,,,2020-11-27
15,^STOXX,391.25,393.5,390.73,393.23,0.0,1.6000061,0.0040855044,INDEX,,,,,,,,,,,,2020-11-27
16,^FVX,0.377,0.38099998,0.367,0.36900002,,-0.01999998,-0.05141383,INDEX,,,,,,,,,,,,2020-11-27
