,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3543.26,3557.22,3511.91,3545.53,3448216386.0,-4.9699707,-0.0013997945,INDEX,,,,,,,,,,,,2020-11-10
1,^DJI,29254.17,29478.86,29126.99,29420.92,526981284.0,262.94922,0.009018091,INDEX,,,,,,,,,,,,2020-11-10
2,^IXIC,11622.44,11665.867,11424.607,11553.855,4284255784.0,-159.92676,-0.01365287,INDEX,,,,,,,,,,,,2020-11-10
3,^RUT,1706.4478,1741.8292,1706.4478,1737.0092,0.0,31.972412,0.018751744,INDEX,,,,,,,,,,,,2020-11-10
4,^RUA,2087.7207,2094.8745,2066.361,2088.875,0.0,-1.4838867,-0.0007098718,INDEX,,,,,,,,,,,,2020-11-10
5,^GSPTSE,16503.03,16654.81,16485.78,16615.37,311212741.0,139.50977,0.008467526,INDEX,,,,,,,,,,,,2020-11-10
6,^FTSE,6186.29,6307.0,6180.47,6296.85,0.0,110.56006,0.017871788,INDEX,,,,,,,,,,,,2020-11-10
7,^HSI,26474.04,26474.04,26041.87,26301.48,0.0,285.31055,0.010966662,INDEX,,,,,,,,,,,,2020-11-10
8,^SSEC,3307.15,3328.1028,3293.766,3328.1028,3623574312.0,15.435791,0.0046596266,INDEX,,,,,,,,,,,,2020-11-10
9,^N225,25087.3,25279.94,24833.18,24905.59,0.0,65.75,0.0026469573,INDEX,,,,,,,,,,,,2020-11-10
10,^STI,2672.98,2705.0,2662.32,2705.0,0.0,95.63989,0.03665262,INDEX,,,,,,,,,,,,2020-11-10
11,^MXX,39731.88,40499.33,39705.18,40404.58,248709519.0,752.0781,0.018966727,INDEX,,,,,,,,,,,,2020-11-10
12,^GDAXI,13109.77,13237.59,13018.43,13163.11,0.0,67.140625,0.005126816,INDEX,,,,,,,,,,,,2020-11-10
13,^SPEUP,1514.6,1534.86,1511.98,1531.19,0.0,15.819946,0.0104396595,INDEX,,,,,,,,,,,,2020-11-10
14,^STOXX50E,3405.49,3460.08,3396.4,3442.62,0.0,34.710205,0.010185188,INDEX,,,,,,,,,,,,2020-11-10
15,^STOXX,380.66,385.43,380.03,384.42,0.0,3.4300232,0.009002922,INDEX,,,,,,,,,,,,2020-11-10
16,^FVX,0.446,0.46199998,0.43899998,0.45999998,,0.013000011,0.029082801,INDEX,,,,,,,,,,,,2020-11-10
17,^TNX,0.949,0.97299993,0.939,0.972,0.0,0.013999999,0.014613777,INDEX,,,,,,,,,,,,2020-11-10
18,^TYX,1.7379999,1.76,1.725,1.76,,0.008999944,0.005139888,INDEX,,,,,,,,,,,,2020-11-10
19,^VIX,25.36,26.77,24.35,24.8,0.0,-0.95000076,-0.036893234,INDEX,,,,,,,,,,,,2020-11-10
20,^VVIX,115.84,116.74,113.78,116.05,0.0,-0.7299957,-0.0062510343,INDEX,,,,,,,,,,,,2020-11-10
21,^GVZ,21.26,21.27,20.14,20.46,0.0,-1.4000015,-0.064043984,INDEX,,,,,,,,,,,,2020-11-10
22,^OVX,51.75,51.75,49.13,49.64,0.0,-2.5600014,-0.049042173,INDEX,,,,,,,,,,,,2020-11-10
