,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3515.47,3527.94,3480.55,3488.67,2183733760.0,-23.26001,-0.006623142,INDEX,,,,,,,,,,,,2020-10-14
1,^DJI,28731.3,28792.56,28461.73,28514.0,372482379.0,-165.81055,-0.005781438,INDEX,,,,,,,,,,,,2020-10-14
2,^IXIC,11889.1,11939.919,11714.3545,11768.729,3099356434.0,-95.16699,-0.008021563,INDEX,,,,,,,,,,,,2020-10-14
3,^RUT,1637.9735,1647.9946,1621.5643,1621.6512,0.0,-15.196289,-0.009283876,INDEX,,,,,,,,,,,,2020-10-14
4,^RUA,2067.0012,2076.5667,2049.1794,2053.247,0.0,-13.29541,-0.0064336495,INDEX,,,,,,,,,,,,2020-10-14
5,^GSPTSE,16554.13,16575.41,16436.79,16455.4,224307644.0,-55.429688,-0.0033571713,INDEX,,,,,,,,,,,,2020-10-14
6,^FTSE,5969.71,6009.81,5926.49,5935.06,0.0,-34.649902,-0.005804286,INDEX,,,,,,,,,,,,2020-10-14
7,^HSI,24808.85,24808.85,24498.94,24667.09,0.0,17.410156,0.0007063036,INDEX,,,,,,,,,,,,2020-10-14
8,^SSEC,3353.6248,3353.6248,3332.9634,3340.7783,2686069016.0,-18.97168,-0.005646753,INDEX,,,,,,,,,,,,2020-10-14
9,^N225,23545.66,23656.7,23518.81,23626.73,0.0,24.951172,0.0010571734,INDEX,,,,,,,,,,,,2020-10-14
10,^STI,2562.44,2563.44,2548.87,2555.59,0.0,-12.059814,-0.0046968297,INDEX,,,,,,,,,,,,2020-10-14
11,^MXX,38139.98,38271.52,37915.33,38025.72,175342116.0,-106.0625,-0.0027814724,INDEX,,,,,,,,,,,,2020-10-14
12,^GDAXI,13012.69,13066.44,12975.12,13028.06,0.0,9.069336,0.0006966235,INDEX,,,,,,,,,,,,2020-10-14
13,^SPEUP,1471.28,1476.9,1468.0,1469.95,0.0,-1.6400146,-0.0011144509,INDEX,,,,,,,,,,,,2020-10-14
14,^STOXX50E,3279.2,3287.84,3264.61,3273.28,0.0,-5.909912,-0.0018022476,INDEX,,,,,,,,,,,,2020-10-14
15,^STOXX,370.48,372.11,370.02,370.62,0.0,-0.33999634,-0.000916531,INDEX,,,,,,,,,,,,2020-10-14
16,^FVX,0.301,0.30699998,0.29500002,0.302,,0.0,0.0,INDEX,,,,,,,,,,,,2020-10-14
17,^TNX,0.717,0.727,0.709,0.722,0.0,-0.004999995,-0.0068775727,INDEX,,,,,,,,,,,,2020-10-14
18,^TYX,1.493,1.507,1.483,1.5,,-0.013000011,-0.008592209,INDEX,,,,,,,,,,,,2020-10-14
19,^VIX,25.72,27.23,25.53,26.4,0.0,0.32999992,0.012658225,INDEX,,,,,,,,,,,,2020-10-14
20,^VVIX,116.68,118.21,115.25,116.93,0.0,5.959999,0.0537082,INDEX,,,,,,,,,,,,2020-10-14
21,^GVZ,23.17,23.17,21.74,21.88,0.0,-1.2900009,-0.055675484,INDEX,,,,,,,,,,,,2020-10-14
22,^OVX,46.07,46.07,41.71,43.53,0.0,-2.540001,-0.055133514,INDEX,,,,,,,,,,,,2020-10-14
23,ES=F,3479.25,3486.5,3479.25,3484.75,3786.0,3.75,0.0010772767,FUTURE,,,,,,,,,,,,2020-10-14
24,CL=F,41.13,41.28,41.11,41.21,1222.0,0.16999817,0.0041422555,FUTURE,,,,,,,,,,,,2020-10-14
