,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3612.09,3619.09,3567.33,3567.79,2683278560.0,-41.73999,-0.011563829,INDEX,,,,,,,,,,,,2020-11-18
1,^DJI,29875.4,29930.85,29432.84,29438.42,384888034.0,-344.9297,-0.011581292,INDEX,,,,,,,,,,,,2020-11-18
2,^IXIC,11896.1,11942.493,11799.962,11801.604,96444471.0,-97.73926,-0.008213837,INDEX,,,,,,,,,,,,2020-11-18
3,^RUT,1792.7633,1805.203,1769.316,1769.3162,0.0,-22.598267,-0.012611243,INDEX,,,,,,,,,,,,2020-11-18
4,^RUA,2133.5195,2140.551,2110.821,2111.0542,0.0,-22.047852,-0.010336051,INDEX,,,,,,,,,,,,2020-11-18
5,^GSPTSE,16972.32,16990.57,16884.75,16889.82,254874849.0,-58.240234,-0.0034363952,INDEX,,,,,,,,,,,,2020-11-18
6,^FTSE,6365.33,6395.86,6326.74,6385.24,0.0,19.910156,0.0031279062,INDEX,,,,,,,,,,,,2020-11-18
7,^HSI,26460.61,26460.61,26311.64,26394.26,0.0,-150.0293,-0.0056520365,INDEX,,,,,,,,,,,,2020-11-18
8,^SSEC,,,,,,,,,,,,,,,,,,,,2020-11-18
9,^N225,25628.73,25650.86,25474.94,25503.03,0.0,-225.11133,-0.008749615,INDEX,,,,,,,,,,,,2020-11-18
10,^STI,2782.22,2783.15,2766.55,2782.04,0.0,-6.550049,-0.0023488747,INDEX,,,,,,,,,,,,2020-11-18
11,^MXX,42040.81,42661.5,41744.06,42252.61,212897874.0,303.8203,0.007242648,INDEX,,,,,,,,,,,,2020-11-18
12,^GDAXI,13086.43,13213.63,13074.67,13201.89,0.0,68.41992,0.0052095847,INDEX,,,,,,,,,,,,2020-11-18
13,^SPEUP,1548.24,1557.22,1540.65,1555.14,0.0,6.7199707,0.0043398887,INDEX,,,,,,,,,,,,2020-11-18
14,^STOXX50E,3463.97,3489.31,3451.89,3482.17,0.0,13.689941,0.003946957,INDEX,,,,,,,,,,,,2020-11-18
15,^STOXX,388.3,391.08,387.14,390.54,0.0,1.7200012,0.004423644,INDEX,,,,,,,,,,,,2020-11-18
16,^FVX,0.382,0.40500003,0.379,0.399,,0.013000011,0.03367879,INDEX,,,,,,,,,,,,2020-11-18
17,^TNX,0.854,0.893,0.851,0.88199997,0.0,0.009999931,0.01146781,INDEX,,,,,,,,,,,,2020-11-18
