,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3268.52,3277.29,3247.77,3257.3,2472394555.0,5.459961,0.0016790373,INDEX,,,,,,,,,,,,2020-07-21
1,^DJI,26833.14,27025.38,26766.22,26840.4,367240398.0,159.53125,0.005979237,INDEX,,,,,,,,,,,,2020-07-21
2,^IXIC,10837.9,10839.928,10650.464,10680.364,682684683.0,-86.72754,-0.008054871,INDEX,,,,,,,,,,,,2020-07-21
3,^RUT,1472.1272,1496.7303,1472.1272,1487.5117,0.0,19.557373,0.013322876,INDEX,,,,,,,,,,,,2020-07-21
4,^RUA,1901.32,1914.7511,1897.4103,1902.4958,0.0,3.4710693,0.0018278167,INDEX,,,,,,,,,,,,2020-07-21
5,^GSPTSE,16297.59,16317.42,16153.2,16162.96,222766951.0,-20.700195,-0.0012790799,INDEX,,,,,,,,,,,,2020-07-21
6,^FTSE,6261.52,6315.68,6253.9,6269.73,0.0,8.209961,0.001311177,INDEX,,,,,,,,,,,,2020-07-21
7,^HSI,25427.06,25635.66,25378.38,25635.66,0.0,577.66016,0.023052923,INDEX,,,,,,,,,,,,2020-07-21
8,^SSEC,3330.5466,3336.6792,3300.572,3320.8948,1565464532.0,6.744873,0.0020351743,INDEX,,,,,,,,,,,,2020-07-21
9,^N225,22789.38,22925.58,22780.22,22884.22,0.0,166.7207,0.0073388666,INDEX,,,,,,,,,,,,2020-07-21
10,^STI,2629.33,2644.51,2622.97,2629.45,0.0,13.149902,0.0050261444,INDEX,,,,,,,,,,,,2020-07-21
11,^MXX,36378.78,37027.67,36378.78,36881.67,159575222.0,557.98047,0.015361336,INDEX,,,,,,,,,,,,2020-07-21
12,^GDAXI,13194.93,13313.9,13147.3,13171.83,0.0,124.91016,0.009573919,INDEX,,,,,,,,,,,,2020-07-21
13,^SPEUP,1498.21,1517.82,1498.21,1502.88,0.0,4.339966,0.0028961294,INDEX,,,,,,,,,,,,2020-07-21
14,^STOXX50E,3404.16,3451.16,3401.42,3405.35,0.0,17.01001,0.00502016,INDEX,,,,,,,,,,,,2020-07-21
15,^STOXX,376.97,380.26,376.14,376.7,0.0,1.1900024,0.00316903,INDEX,,,,,,,,,,,,2020-07-21
16,^FVX,0.28399998,0.28800002,0.264,0.271,,-0.013999999,-0.0491228,INDEX,,,,,,,,,,,,2020-07-21
17,^TNX,0.617,0.622,0.594,0.607,0.0,-0.013000011,-0.02096776,INDEX,,,,,,,,,,,,2020-07-21
18,^TYX,1.317,1.324,1.298,1.313,,-0.006000042,-0.0045489324,INDEX,,,,,,,,,,,,2020-07-21
19,^VIX,24.08,25.65,23.61,24.84,0.0,0.38000107,0.015535612,INDEX,,,,,,,,,,,,2020-07-21
20,^VVIX,110.4,116.48,109.76,115.46,0.0,2.949997,0.026219863,INDEX,,,,,,,,,,,,2020-07-21
21,^GVZ,15.3,17.5,15.3,16.67,0.0,1.3699999,0.08954248,INDEX,,,,,,,,,,,,2020-07-21
22,^OVX,42.59,42.59,38.6,41.1,0.0,-1.4900017,-0.03498478,INDEX,,,,,,,,,,,,2020-07-21
23,ES=F,3249.25,3251.0,3248.5,3250.0,1864.0,-1.25,-0.0003844675,FUTURE,,,,,,,,,,,,2020-07-21
24,CL=F,40.65,42.4,40.64,41.76,17724.0,-0.20000076,-0.0047664624,FUTURE,,,,,,,,,,,,2020-07-21
