,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3635.5,3635.5,3617.76,3629.65,2321815046.0,-5.76001,-0.0015844182,INDEX,,,,,,,,,,,,2020-11-25
1,^DJI,30058.87,30058.87,29806.25,29872.47,324186394.0,-173.76953,-0.0057834033,INDEX,,,,,,,,,,,,2020-11-25
2,^IXIC,12053.894,12114.766,12020.951,12094.402,4193656016.0,57.617188,0.0047867587,INDEX,,,,,,,,,,,,2020-11-25
3,^RUT,1852.6233,1852.6233,1831.9454,1845.0237,0.0,-8.508423,-0.0045903833,INDEX,,,,,,,,,,,,2020-11-25
4,^RUA,2161.1743,2161.6628,2149.5657,2158.9744,0.0,-1.6081543,-0.00074431516,INDEX,,,,,,,,,,,,2020-11-25
5,^GSPTSE,17278.42,17323.83,17215.54,17313.07,248973092.0,38.820312,0.0022472937,INDEX,,,,,,,,,,,,2020-11-25
6,^FTSE,6432.17,6468.73,6375.25,6391.09,0.0,-41.08008,-0.006386659,INDEX,,,,,,,,,,,,2020-11-25
7,^HSI,26695.25,26731.58,26612.0,26672.52,0.0,2.7695312,0.00010384541,INDEX,,,,,,,,,,,,2020-11-25
8,^SSEC,,,,,,,,,,,,,,,,,,,,2020-11-25
9,^N225,26255.47,26475.17,26255.47,26415.86,0.0,119.0,0.0045252554,INDEX,,,,,,,,,,,,2020-11-25
10,^STI,2856.37,2856.46,2839.8,2848.73,0.0,-20.820068,-0.0072555174,INDEX,,,,,,,,,,,,2020-11-25
11,^MXX,42755.07,42755.07,42157.88,42200.59,165257499.0,-535.8906,-0.012539419,INDEX,,,,,,,,,,,,2020-11-25
12,^GDAXI,13346.77,13346.96,13235.82,13289.8,0.0,-2.640625,-0.00019865615,INDEX,,,,,,,,,,,,2020-11-25
13,^SPEUP,1559.52,1569.88,1557.02,1562.95,0.0,-1.1000977,-0.0007033648,INDEX,,,,,,,,,,,,2020-11-25
14,^STOXX50E,3513.77,3520.74,3494.07,3511.9,0.0,3.9199219,0.0011174299,INDEX,,,,,,,,,,,,2020-11-25
15,^STOXX,393.0,393.68,390.69,392.09,0.0,-0.3000183,-0.00076459214,INDEX,,,,,,,,,,,,2020-11-25
16,^FVX,0.394,0.396,0.377,0.389,,-0.008000016,-0.020151174,INDEX,,,,,,,,,,,,2020-11-25
17,^TNX,0.88,0.88500005,0.855,0.87799996,0.0,-0.004000008,-0.004535157,INDEX,,,,,,,,,,,,2020-11-25
18,^TYX,1.6120001,1.624,1.584,1.6200001,,0.01700008,0.010605165,INDEX,,,,,,,,,,,,2020-11-25
19,^VIX,21.65,22.5,21.13,21.25,0.0,-0.3899994,-0.018022154,INDEX,,,,,,,,,,,,2020-11-25
20,^VVIX,104.58,105.5,102.0,103.46,0.0,-1.0999985,-0.010520261,INDEX,,,,,,,,,,,,2020-11-25
21,^GVZ,20.09,20.09,18.76,19.75,0.0,-0.34000015,-0.01692385,INDEX,,,,,,,,,,,,2020-11-25
22,^OVX,41.88,43.59,41.23,43.56,0.0,0.7200012,0.016806751,INDEX,,,,,,,,,,,,2020-11-25
23,ES=F,3630.25,3637.5,3626.25,3629.25,23875.0,2.0,0.0005513819,FUTURE,,,,,,,,,,,,2020-11-25
24,CL=F,45.9,46.09,45.68,45.88,16639.0,0.17000198,0.0037191422,FUTURE,,,,,,,,,,,,2020-11-25
25,BZ=F,48.9,49.07,48.65,48.81,653.0,0.20000076,0.0041143955,FUTURE,,,,,,,,,,,,2020-11-25
26,GC=F,1806.1,1810.5,1805.1,1808.3,10063.0,2.8000488,0.001550844,FUTURE,,,,,,,,,,,,2020-11-25
27,SI=F,23.375,23.48,23.37,23.45,1908.0,0.08800125,0.0037668543,FUTURE,,,,,,,,,,,,2020-11-25
28,PA=F,2366.3,2403.1,2357.0,2389.0,139.0,24.300049,0.010276166,FUTURE,,,,,,,,,,,,2020-11-25
29,HG=F,3.3165,3.343,3.309,3.336,2074.0,0.026499987,0.008007248,FUTURE,,,,,,,,,,,,2020-11-25
30,ZW=F,619.0,622.75,595.25,595.5,96507.0,-1.0,-0.001676446,FUTURE,,,,,,,,,,,,2020-11-25
31,ZC=F,433.0,434.75,427.25,427.25,267871.0,-0.25,-0.0005847953,FUTURE,,,,,,,,,,,,2020-11-25
32,ZS=F,1197.5,1198.5,1183.25,1184.25,79906.0,0.25,0.00021114865,FUTURE,,,,,,,,,,,,2020-11-25
33,CAD=X,1.29997,1.30083,1.2986,1.2999,0.0,-3.9935112e-05,-3.0720734e-05,CURRENCY,,,,,,,,,,,,2020-11-25
34,CNY=X,6.5765,6.5765,6.5613,6.5673,0.0,-0.009200096,-0.001398935,CURRENCY,,,,,,,,,,,,2020-11-25
35,EUR=X,0.839,0.8392,0.8378,0.8384,0.0,-0.00059998035,-0.00071511365,CURRENCY,,,,,,,,,,,,2020-11-25
36,JPY=X,104.443,104.461,104.22,104.303,0.0,-0.13700104,-0.0013117678,CURRENCY,,,,,,,,,,,,2020-11-25
37,HKD=X,7.75052,7.7513,7.75031,7.75075,0.0,0.00024986267,3.2238266e-05,CURRENCY,,,,,,,,,,,,2020-11-25
38,BTC-USD,18669.387,18862.098,17608.33,17704.963,48399917056.0,-964.4238,-0.051658034,CRYPTOCURRENCY,328504606720.0,,,,,,,,,,,2020-11-25
39,A,116.09,116.96,113.41,114.35,2862483.0,-0.33000183,-0.0028775884,EQUITY,35255250944.0,304745400.0,308310016.0,3092340.0,2.5,0.0101,0.0035499998,0.89857,1.032694,,,2020-11-25
40,AA,20.68,20.84,20.26,20.37,4095975.0,-0.44999886,-0.021613779,EQUITY,3787394304.0,185198883.0,185930000.0,9765144.0,1.7,0.0588,0.00588,0.77075994,2.268046,,,2020-11-25
41,AACQ,9.94,9.94,9.8,9.92,361067.0,0.010000229,0.0010091049,EQUITY,898379968.0,,72450000.0,22524.0,0.09,,,,,,,2020-11-25
42,AAL,14.77,15.08,14.37,14.94,99552688.0,0.119999886,0.008097159,EQUITY,9038551040.0,502828288.0,566489984.0,141817804.0,2.14,0.3176,0.01033,0.50333,1.702367,,,2020-11-25
43,AAN,66.24,66.24,64.1556,64.44,472548.0,-1.8899994,-0.028493887,EQUITY,4353373184.0,67557018.0,67557000.0,1726502.0,3.61,0.0332,0.0111,0.85436994,1.998308,,,2020-11-25
44,AAOI,7.97,8.59,7.88,8.43,1049030.0,0.52000046,0.06573963,EQUITY,193689376.0,21167786.0,22976200.0,4299307.0,6.65,0.2575,0.05287,0.48699,2.063697,,,2020-11-25
45,AAON,66.45,67.6,65.06,65.87,138975.0,-0.73999786,-0.011109411,EQUITY,3441187328.0,40844960.0,52242100.0,3704091.0,22.35,0.106400006,0.21658,0.72725,0.658399,,,2020-11-25
46,AAP,150.44,150.61,147.3,149.4,783023.0,-0.43000793,-0.0028699723,EQUITY,10137461760.0,63476221.0,67854496.0,2892619.0,3.43,0.050100002,0.0037099998,1.0233,1.394588,,,2020-11-25
47,AAPL,115.55,116.75,115.17,116.03,72875142.0,0.8600006,0.007467228,EQUITY,1972718796800.0,16984630180.0,17102499840.0,87564487.0,0.69,0.0052,0.00066,0.59743,1.354002,,,2020-11-25
48,AAT,31.25,31.475,30.16,30.49,392271.0,-0.8899994,-0.028361995,EQUITY,1838025600.0,52711996.0,60282900.0,606874.0,1.66,0.0178,0.011419999,0.97226,0.979143,,,2020-11-25
49,AAU,0.98,1.02,0.9772,0.996,344829.0,0.01999998,0.020491784,EQUITY,119568800.0,115029896.0,120549000.0,1038843.0,1.36,0.009,0.04587,0.10075,1.547533,,,2020-11-25
50,AAWW,56.66,56.66,54.86,56.01,276955.0,-0.3500023,-0.0062101185,EQUITY,1541243904.0,25566045.0,27517300.0,2815301.0,5.09,0.1389,0.01601,1.00373,1.547914,,,2020-11-25
51,AAXN,127.68,128.215,125.48,127.74,432009.0,0.25,0.001960938,EQUITY,8117863936.0,62589659.0,63549900.0,3729061.0,6.11,0.0681,0.01459,0.88285005,0.501691,,,2020-11-25
52,AB,32.0,32.32,31.59,31.89,305908.0,-0.26000214,-0.008087158,EQUITY,3067008000.0,93215277.0,96174600.0,279887.0,0.53,0.003,0.06367,0.19695999,1.587373,,,2020-11-25
53,ABB,26.61,26.62,26.46,26.55,1417496.0,-0.2800007,-0.010436105,EQUITY,54118457344.0,1718479479.0,2058790016.0,3055500.0,2.01,,0.0,0.048010003,1.202531,,,2020-11-25
54,ABBV,103.82,104.46,103.39,104.2,6208284.0,0.23999786,0.0023085596,EQUITY,183895277568.0,1741851882.0,1764829952.0,13997850.0,1.49,0.007900001,0.00103,0.70068,0.68602,,,2020-11-25
55,ABC,103.39,103.94,101.49,103.11,753449.0,0.010002136,9.701392e-05,EQUITY,21060216832.0,147031223.0,204250000.0,3347709.0,3.29,0.0228,0.28065002,0.67107004,0.549605,,,2020-11-25
56,ABCB,35.35,35.98,34.77,35.73,338608.0,-0.09000015,-0.0025125674,EQUITY,2482895360.0,65527386.0,69490496.0,1547201.0,3.76,0.0277,0.05432,0.85253996,1.434047,,,2020-11-25
57,ABEO,1.4,1.43,1.38,1.41,1147578.0,0.01999998,0.014388476,EQUITY,138924048.0,76213164.0,98527696.0,2812649.0,1.59,0.0334,0.16319999,0.38303003,1.447012,,,2020-11-25
58,ABEV,2.74,2.79,2.735,2.76,15415557.0,-0.01999998,-0.007194238,EQUITY,42984792064.0,4394661796.0,15733399552.0,55068584.0,2.07,,0.0,0.08612,0.774559,,,2020-11-25
59,ABG,125.19,127.1899,118.7,120.82,118817.0,-5.760002,-0.04550483,EQUITY,2330074112.0,16982275.0,19285500.0,2483304.0,11.47,0.1816,0.01035,1.08,1.797632,,,2020-11-25
