,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3317.37,3330.77,3317.37,3327.77,2446007003.0,21.26001,0.006429743,INDEX,,,,,,,,,,,,2020-08-05
1,^DJI,26924.78,27221.67,26924.78,27201.52,369984616.0,373.04883,0.013904962,INDEX,,,,,,,,,,,,2020-08-05
2,^IXIC,10967.9,11002.106,10943.716,10998.397,3834801618.0,57.231445,0.005230836,INDEX,,,,,,,,,,,,2020-08-05
3,^RUT,1521.7877,1546.397,1521.7877,1546.2374,0.0,29.024536,0.019130167,INDEX,,,,,,,,,,,,2020-08-05
4,^RUA,1935.4446,1949.3079,1935.4446,1948.2502,0.0,14.533447,0.0075158095,INDEX,,,,,,,,,,,,2020-08-05
5,^GSPTSE,16454.06,16507.32,16440.31,16501.61,233397727.0,133.5791,0.008160976,INDEX,,,,,,,,,,,,2020-08-05
6,^FTSE,6036.0,6111.5,6036.0,6104.72,0.0,68.720215,0.011385059,INDEX,,,,,,,,,,,,2020-08-05
7,^HSI,25029.39,25167.22,24868.29,25102.54,0.0,155.9082,0.006249669,INDEX,,,,,,,,,,,,2020-08-05
8,^SSEC,3363.3325,3383.6365,3333.877,3377.5647,4222564332.0,5.8771973,0.0017431027,INDEX,,,,,,,,,,,,2020-08-05
9,^N225,22479.72,22554.2,22356.25,22514.85,0.0,-58.810547,-0.0026052732,INDEX,,,,,,,,,,,,2020-08-05
10,^STI,2527.31,2549.07,2513.16,2532.69,0.0,16.98999,0.0067535834,INDEX,,,,,,,,,,,,2020-08-05
11,^MXX,37433.47,38339.18,37433.47,37901.96,146010787.0,435.01172,0.011610545,INDEX,,,,,,,,,,,,2020-08-05
12,^GDAXI,12667.12,12757.03,12632.99,12660.25,0.0,59.379883,0.0047123637,INDEX,,,,,,,,,,,,2020-08-05
13,^SPEUP,1444.77,1460.87,1444.49,1451.06,0.0,5.2301025,0.0036173705,INDEX,,,,,,,,,,,,2020-08-05
14,^STOXX50E,3258.32,3293.17,3258.32,3268.38,0.0,14.089844,0.0043296213,INDEX,,,,,,,,,,,,2020-08-05
15,^STOXX,363.78,367.09,363.78,365.16,0.0,1.769989,0.0048707696,INDEX,,,,,,,,,,,,2020-08-05
16,^FVX,0.201,0.223,0.201,0.21800001,,0.023000002,0.117948726,INDEX,,,,,,,,,,,,2020-08-05
17,^TNX,0.53000003,0.55300003,0.528,0.543,0.0,0.027999997,0.054368928,INDEX,,,,,,,,,,,,2020-08-05
18,^TYX,1.217,1.2409999,1.2149999,1.219,,0.027999997,0.023509653,INDEX,,,,,,,,,,,,2020-08-05
19,^VIX,23.44,23.61,22.86,22.99,0.0,-0.77000046,-0.032407425,INDEX,,,,,,,,,,,,2020-08-05
20,^VVIX,107.78,108.11,105.04,105.67,0.0,-3.3300018,-0.030550474,INDEX,,,,,,,,,,,,2020-08-05
21,^GVZ,26.69,28.8,25.69,25.69,0.0,-0.6099987,-0.023193868,INDEX,,,,,,,,,,,,2020-08-05
22,^OVX,40.1,40.5,37.0,37.12,0.0,-3.1599998,-0.07845084,INDEX,,,,,,,,,,,,2020-08-05
23,ES=F,3317.0,3317.5,3315.0,3316.0,1379.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-08-05
24,CL=F,42.19,42.33,42.15,42.33,785.0,0.1400032,0.003318398,FUTURE,,,,,,,,,,,,2020-08-05
25,BZ=F,45.24,45.34,45.24,45.34,17.0,0.17000198,0.003763604,FUTURE,,,,,,,,,,,,2020-08-05
26,GC=F,2055.0,2055.9,2052.7,2055.6,332.0,6.300049,0.0030742444,FUTURE,,,,,,,,,,,,2020-08-05
27,SI=F,27.105,27.275,27.085,27.225,538.0,0.335001,0.0124582,FUTURE,,,,,,,,,,,,2020-08-05
28,PA=F,2231.1,2231.7,2230.4,2239.8,4.0,15.800049,0.0071043386,FUTURE,,,,,,,,,,,,2020-08-05
29,HG=F,2.9165,2.9175,2.9145,2.916,52.0,-0.0010001659,-0.00034287488,FUTURE,,,,,,,,,,,,2020-08-05
30,ZW=F,508.25,512.75,506.0,510.5,64101.0,-0.25,-0.00048947625,FUTURE,,,,,,,,,,,,2020-08-05
31,ZC=F,321.0,323.5,320.75,322.5,130350.0,-0.75,-0.0023201855,FUTURE,,,,,,,,,,,,2020-08-05
32,ZS=F,883.0,884.75,876.25,878.25,97053.0,-0.5,-0.00056899,FUTURE,,,,,,,,,,,,2020-08-05
33,CAD=X,1.3269,1.3273,1.3262,1.3267,0.0,-0.0059000254,-0.004427454,CURRENCY,,,,,,,,,,,,2020-08-05
34,CNY=X,6.9733,6.9733,6.9349,6.9353,0.0,-0.038000107,-0.0054493723,CURRENCY,,,,,,,,,,,,2020-08-05
35,EUR=X,0.8426,0.8426,0.8418,0.8422,0.0,-0.0049000382,-0.005784486,CURRENCY,,,,,,,,,,,,2020-08-05
36,JPY=X,105.582,105.61,105.51,105.58,0.0,-0.099998474,-0.0009462384,CURRENCY,,,,,,,,,,,,2020-08-05
37,HKD=X,7.74991,7.75023,7.74965,7.7499,0.0,0.00029993057,3.8702718e-05,CURRENCY,,,,,,,,,,,,2020-08-05
38,BTC-USD,11210.453,11782.35,11158.285,11679.798,24005191680.0,469.34473,0.041866705,CRYPTOCURRENCY,215520313344.0,,,,,,,,,,,2020-08-05
