Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,000000,6.5000%,2.83%,,3/15/2029,124.49,132.47
USD,000000,8.7500%,3.48%,Baa2,11/15/2031,-,-
USD,000000,6.5000%,-,Aa2,10/1/2034,130.00,-
USD,3M Co.,6.3750%,1.65%,A1,2/15/2028,128.98,134.96
USD,3M Co.,5.7000%,-,A1,3/15/2037,120.00,-
USD,3M Co.,2.0000%,0.17%,A1,6/26/2022,101.11,102.20
USD,3M Co.,3.0000%,0.90%,A1,8/7/2025,101.41,101.98
USD,3M Co.,2.2500%,1.06%,A1,9/19/2026,99.94,100.38
USD,3M Co.,3.1250%,2.63%,A1,9/19/2046,108.56,109.91
USD,3M Co.,2.2500%,0.44%,A1,3/15/2023,102.45,103.64
USD,3M Co.,2.8750%,1.25%,A1,10/15/2027,109.08,110.12
USD,3M Co.,3.6250%,2.66%,A1,10/15/2047,117.37,118.69
USD,3M Co.,3.2500%,0.59%,A1,2/14/2024,106.25,107.52
USD,3M Co.,3.6250%,1.48%,A1,9/14/2028,113.88,115.40
USD,3M Co.,4.0000%,2.71%,A1,9/14/2048,123.86,125.66
USD,3M Co.,0.4541%,0.36%,A1,2/14/2024,99.34,101.04
USD,3M Co.,3.3750%,1.56%,A1,3/1/2029,112.56,113.90
USD,3M Co.,2.6500%,0.83%,A1,4/15/2025,106.18,107.33
USD,3M Co.,3.0500%,1.67%,A1,4/15/2030,110.65,112.29
USD,3M Co.,3.7000%,2.71%,A1,4/15/2050,118.96,121.30
USD,7-Eleven Inc.,0.6250%,0.55%,,2/10/2023,99.55,100.60
USD,7-Eleven Inc.,0.8000%,0.82%,,2/10/2024,99.44,100.55
USD,7-Eleven Inc.,0.9500%,1.20%,,2/10/2026,98.45,99.62
USD,7-Eleven Inc.,1.3000%,1.69%,,2/10/2028,96.98,98.49
USD,7-Eleven Inc.,1.8000%,2.10%,,2/10/2031,96.94,98.34
USD,7-Eleven Inc.,2.5000%,2.84%,,2/10/2041,94.39,96.11
USD,7-Eleven Inc.,2.8000%,3.00%,,2/10/2051,95.36,97.36
USD,7-Eleven Inc.,0.6120%,0.60%,,8/10/2022,99.52,100.62
USD,ABB Finance USA Inc.,2.8750%,-,A3,5/8/2022,101.71,102.34
USD,ABB Finance USA Inc.,4.3750%,2.42%,A3,5/8/2042,131.64,133.22
USD,ABB Finance USA Inc.,3.8000%,1.43%,A3,4/3/2028,114.71,115.82
USD,ACI Worldwide Inc.,5.7500%,5.01%,,8/15/2026,-,-
USD,AECOM,5.1250%,3.03%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.20%,Baa2,7/1/2030,98.90,101.08
USD,AEP Texas Inc.,3.4500%,3.14%,Baa2,5/15/2051,105.85,107.33
USD,AEP Texas Inc.,3.9500%,3.97%,,6/1/2028,-,-
USD,AEP Transmission Company LLC,3.7500%,2.79%,,12/1/2047,117.03,118.83
USD,AEP Transmission Company LLC,4.2500%,2.96%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,2.80%,A2,4/1/2050,116.06,119.08
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.69%,A3,11/15/2024,109.18,110.33
USD,AFLAC Inc.,3.2500%,0.84%,A3,3/17/2025,-,-
USD,AFLAC Inc.,2.8750%,1.24%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,2.97%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,1.84%,A3,4/1/2030,113.69,115.11
USD,AFLAC Inc.,1.1250%,1.00%,,3/15/2026,100.13,101.47
USD,AIG Global Funding,1.9000%,-,,10/6/2021,100.76,100.80
USD,AIG Global Funding,2.7000%,0.42%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.53%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,0.30%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.68%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,18.56%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,17.27%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.98%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,17.11%,Ca,6/15/2025,69.00,84.00
USD,AMC Networks Inc.,5.0000%,4.62%,Ba3,4/1/2024,100.35,102.03
USD,AMC Networks Inc.,4.2500%,4.24%,Ba3,2/15/2029,99.2,100.96
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.0,-
USD,AON Corp.,3.7500%,1.85%,Baa2,5/2/2029,112.96,114.57
USD,AON Corp.,2.2000%,0.37%,Baa2,11/15/2022,101.85,103.01
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.4,-
USD,AT & T Inc.,6.5000%,3.42%,Baa2,9/1/2037,137.02,139.54
USD,AT & T Inc.,6.3000%,3.23%,Baa2,1/15/2038,138.52,142.50
USD,AT & T Inc.,6.4000%,3.33%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.26%,Baa2,2/15/2039,143.5,145.62
USD,AT & T Inc.,5.5500%,3.24%,Baa2,8/15/2041,133.06,135.51
USD,AT & T Inc.,4.3000%,3.28%,Baa2,12/15/2042,114.66,116.08
USD,AT & T Inc.,4.3500%,3.37%,Baa2,6/15/2045,115.26,117.09
USD,AT & T Inc.,2.6250%,0.74%,Baa2,12/1/2022,101.95,103.04
USD,AT & T Inc.,3.9000%,0.93%,Baa2,3/11/2024,107.19,108.37
USD,AT & T Inc.,4.8000%,3.38%,Baa2,6/15/2044,121.1,123.06
USD,AT & T Inc.,3.0000%,0.77%,Baa2,6/30/2022,101.49,102.57
USD,AT & T Inc.,3.4000%,0.95%,Baa2,5/15/2025,108.58,109.80
USD,AT & T Inc.,4.5000%,2.77%,Baa2,5/15/2035,118.92,120.41
USD,AT & T Inc.,4.7500%,3.38%,Baa2,5/15/2046,122.1,123.70
USD,AT & T Inc.,4.1250%,1.25%,Baa2,2/17/2026,112.08,113.40
USD,AT & T Inc.,5.6500%,3.47%,Baa2,2/15/2047,135.72,137.78
USD,AT & T Inc.,4.4500%,0.97%,Baa2,4/1/2024,108.63,109.76
USD,AT & T Inc.,3.9500%,0.88%,Baa2,1/15/2025,109.95,111.28
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.30%,Baa2,8/15/2040,138.14,139.68
USD,AT & T Inc.,6.3750%,3.26%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.30%,Baa2,3/15/2042,126.79,128.30
USD,AT & T Inc.,4.5000%,3.35%,Baa2,3/9/2048,118.60,120.44
USD,AT & T Inc.,4.5500%,3.43%,Baa2,3/9/2049,119.23,121.48
USD,AT & T Inc.,3.8000%,0.84%,Baa2,3/1/2024,107.10,108.33
USD,AT & T Inc.,4.2500%,1.53%,Baa2,3/1/2027,113.90,115.15
USD,AT & T Inc.,5.2500%,3.05%,Baa2,3/1/2037,126.38,127.99
USD,AT & T Inc.,5.4500%,3.42%,Baa2,3/1/2047,133.59,135.88
