Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,000000,6.5000%,3.05%,,3/15/2029,121.49,128.69
USD,000000,8.7500%,3.81%,Baa2,11/15/2031,-,-
USD,000000,6.5000%,-,Aa2,10/1/2034,130.00,-
USD,3M Co.,6.3750%,2.03%,A1,2/15/2028,124.98,128.24
USD,3M Co.,5.7000%,-,A1,3/15/2037,120.00,-
USD,3M Co.,2.0000%,0.15%,A1,6/26/2022,100.76,101.84
USD,3M Co.,3.0000%,1.10%,A1,8/7/2025,106.45,112.43
USD,3M Co.,2.2500%,1.33%,A1,9/19/2026,99.94,100.38
USD,3M Co.,3.1250%,2.90%,A1,9/19/2046,101.47,103.25
USD,3M Co.,2.2500%,0.49%,A1,3/15/2023,101.94,103.11
USD,3M Co.,2.8750%,1.46%,A1,10/15/2027,107.12,108.45
USD,3M Co.,3.6250%,2.97%,A1,10/15/2047,110.04,112.27
USD,3M Co.,3.2500%,0.70%,A1,2/14/2024,105.37,106.60
USD,3M Co.,3.6250%,1.79%,A1,9/14/2028,111.06,112.41
USD,3M Co.,4.0000%,2.99%,A1,9/14/2048,116.88,118.69
USD,3M Co.,0.4248%,0.32%,A1,2/14/2024,100.09,101.49
USD,3M Co.,3.3750%,1.93%,A1,3/1/2029,108.88,110.23
USD,3M Co.,2.6500%,1.08%,A1,4/15/2025,104.77,106.04
USD,3M Co.,3.0500%,2.06%,A1,4/15/2030,106.62,108.28
USD,3M Co.,3.7000%,2.98%,A1,4/15/2050,111.59,114.00
USD,7-Eleven Inc.,0.6250%,0.57%,,2/10/2023,99.47,100.60
USD,7-Eleven Inc.,0.8000%,0.84%,,2/10/2024,99.37,100.41
USD,7-Eleven Inc.,0.9500%,1.35%,,2/10/2026,97.18,99.08
USD,7-Eleven Inc.,1.3000%,1.99%,,2/10/2028,94.94,96.41
USD,7-Eleven Inc.,1.8000%,2.38%,,2/10/2031,94.20,95.54
USD,7-Eleven Inc.,2.5000%,3.09%,,2/10/2041,89.95,91.79
USD,7-Eleven Inc.,2.8000%,3.22%,,2/10/2051,89.84,91.83
USD,7-Eleven Inc.,0.6120%,0.58%,,8/10/2022,99.52,100.54
USD,ABB Finance USA Inc.,2.8750%,0.81%,A3,5/8/2022,101.20,101.76
USD,ABB Finance USA Inc.,4.3750%,2.72%,A3,5/8/2042,125.04,126.93
USD,ABB Finance USA Inc.,3.8000%,1.76%,A3,4/3/2028,112.34,112.72
USD,ACI Worldwide Inc.,5.7500%,4.97%,,8/15/2026,-,-
USD,AECOM,5.1250%,2.93%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.49%,Baa2,7/1/2030,95.96,98.09
USD,AEP Texas Inc.,3.4500%,3.31%,Baa2,5/15/2051,101.21,102.51
USD,AEP Texas Inc.,3.9500%,3.97%,,6/1/2028,-,-
USD,AEP Transmission Company LLC,3.7500%,3.08%,,12/1/2047,109.83,111.78
USD,AEP Transmission Company LLC,4.2500%,3.11%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,3.10%,A2,4/1/2050,108.40,111.30
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.81%,A3,11/15/2024,107.96,109.15
USD,AFLAC Inc.,3.2500%,1.65%,A3,3/17/2025,-,-
USD,AFLAC Inc.,2.8750%,1.39%,A3,10/15/2026,107.02,107.40
USD,AFLAC Inc.,4.0000%,3.17%,A3,10/15/2046,113.09,115.36
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,2.13%,A3,4/1/2030,110.32,111.71
USD,AFLAC Inc.,1.1250%,1.15%,,3/15/2026,99.11,100.35
USD,AIG Global Funding,1.9000%,-,,10/6/2021,100.65,100.66
USD,AIG Global Funding,2.7000%,0.71%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,0.00%,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.45%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,0.88%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.82%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,13.62%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,12.46%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.12%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,12.98%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.95%,Ba3,4/1/2024,101.22,101.95
USD,AMC Networks Inc.,4.2500%,4.29%,Ba3,2/15/2029,98.61,99.89
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.0,-
USD,AON Corp.,3.7500%,2.12%,Baa2,5/2/2029,109.94,111.40
USD,AON Corp.,2.2000%,0.47%,Baa2,11/15/2022,101.38,102.54
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.37%,Baa2,8/23/2031,95.97,97.23
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.16%,Baa2,8/23/2051,93.62,94.29
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.4,-
USD,AT & T Inc.,6.5000%,3.62%,Baa2,9/1/2037,133.27,134.94
USD,AT & T Inc.,6.3000%,3.37%,Baa2,1/15/2038,134.69,138.75
USD,AT & T Inc.,6.4000%,3.59%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.53%,Baa2,2/15/2039,136.82,139.52
USD,AT & T Inc.,5.5500%,3.47%,Baa2,8/15/2041,127.82,129.90
USD,AT & T Inc.,4.3000%,3.52%,Baa2,12/15/2042,109.4,111.04
USD,AT & T Inc.,4.3500%,3.58%,Baa2,6/15/2045,109.65,111.21
USD,AT & T Inc.,2.6250%,0.92%,Baa2,12/1/2022,101.43,102.51
USD,AT & T Inc.,3.9000%,1.08%,Baa2,3/11/2024,106.18,107.34
USD,AT & T Inc.,4.8000%,3.59%,Baa2,6/15/2044,115.73,118.17
USD,AT & T Inc.,3.0000%,0.93%,Baa2,6/30/2022,100.95,102.02
USD,AT & T Inc.,3.4000%,1.20%,Baa2,5/15/2025,106.98,108.15
USD,AT & T Inc.,4.5000%,3.04%,Baa2,5/15/2035,114.7,116.02
USD,AT & T Inc.,4.7500%,3.62%,Baa2,5/15/2046,116.31,117.91
USD,AT & T Inc.,4.1250%,1.40%,Baa2,2/17/2026,110.62,111.97
USD,AT & T Inc.,5.6500%,3.66%,Baa2,2/15/2047,130.07,131.74
USD,AT & T Inc.,4.4500%,1.06%,Baa2,4/1/2024,107.58,108.73
USD,AT & T Inc.,3.9500%,1.15%,Baa2,1/15/2025,108.27,109.53
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.43%,Baa2,8/15/2040,134.45,136.13
USD,AT & T Inc.,6.3750%,3.44%,Baa2,3/1/2041,140.31,140.68
USD,AT & T Inc.,5.1500%,3.54%,Baa2,3/15/2042,120.98,122.84
USD,AT & T Inc.,4.5000%,3.62%,Baa2,3/9/2048,112.51,114.05
USD,AT & T Inc.,4.5500%,3.68%,Baa2,3/9/2049,112.60,114.52
USD,AT & T Inc.,3.8000%,1.00%,Baa2,3/1/2024,106.04,107.20
USD,AT & T Inc.,4.2500%,1.70%,Baa2,3/1/2027,112.12,113.39
USD,AT & T Inc.,5.2500%,3.29%,Baa2,3/1/2037,121.55,123.19
USD,AT & T Inc.,5.4500%,3.66%,Baa2,3/1/2047,127.14,129.56
USD,AT & T Inc.,5.7000%,3.83%,Baa2,3/1/2057,132.65,135.79
USD,AT & T Inc.,5.3000%,4.05%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.75%,Baa2,2/15/2050,124.05,125.27
USD,AT & T Inc.,4.9000%,3.27%,Baa2,8/15/2037,118.19,119.88
USD,AT & T Inc.,1.2941%,0.38%,Baa2,6/12/2024,101.87,103.00
USD,AT & T Inc.,4.1000%,1.99%,Baa2,2/15/2028,111.70,112.69
USD,AT & T Inc.,4.3000%,2.38%,Baa2,2/15/2030,113.39,114.46
USD,AT & T Inc.,5.1500%,3.57%,Baa2,11/15/2046,124.18,124.95
USD,AT & T Inc.,4.3500%,2.22%,Baa2,3/1/2029,113.14,114.49
USD,AT & T Inc.,4.8500%,3.39%,Baa2,3/1/2039,116.80,118.41
USD,AT & T Inc.,4.0500%,0.75%,Baa2,12/15/2023,106.54,108.27
USD,AT & T Inc.,3.5500%,1.15%,Baa2,6/1/2024,106.19,106.36
USD,AT & T Inc.,3.6000%,1.30%,Baa2,7/15/2025,108.13,108.49
USD,AT & T Inc.,3.8750%,1.47%,Baa2,1/15/2026,109.26,110.55
USD,AT & T Inc.,2.9500%,1.58%,Baa2,7/15/2026,105.59,107.87
USD,AT & T Inc.,3.8000%,1.73%,Baa2,2/15/2027,109.74,111.05
USD,AT & T Inc.,6.2500%,3.62%,Baa2,3/29/2041,134.70,138.19
USD,AT & T Inc.,5.3750%,3.86%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.67%,Baa2,6/1/2027,102.47,103.76
USD,AT & T Inc.,2.7500%,2.51%,Baa2,6/1/2031,101.71,101.88
USD,AT & T Inc.,3.5000%,3.41%,Baa2,6/1/2041,99.72,101.06
USD,AT & T Inc.,3.6500%,3.58%,Baa2,6/1/2051,98.81,100.49
USD,AT & T Inc.,3.8500%,3.78%,Baa2,6/1/2060,99.25,100.91
USD,AT & T Inc.,3.1000%,3.40%,Baa2,2/1/2043,93.57,94.88
USD,AT & T Inc.,3.3000%,3.57%,Baa2,2/1/2052,93.22,94.56
USD,AT & T Inc.,3.5000%,3.76%,Baa2,2/1/2061,92.34,94.06
USD,AT & T Inc.,1.6500%,1.87%,Baa2,2/1/2028,97.59,98.76
USD,AT & T Inc.,2.2500%,2.58%,Baa2,2/1/2032,95.72,97.11
USD,AT & T Inc.,3.5000%,3.60%,Baa2,9/15/2053,96.18,97.05
USD,AT & T Inc.,3.5500%,3.68%,Baa2,9/15/2055,95.83,96.97
USD,AT & T Inc.,3.6500%,3.74%,Baa2,9/15/2059,96.34,97.69
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6753%,0.57%,Baa2,3/25/2024,99.54,101.11
USD,AT & T Inc.,0.9000%,0.84%,Baa2,3/25/2024,99.63,100.64
USD,AT & T Inc.,1.7000%,1.43%,Baa2,3/25/2026,100.65,101.67
USD,AT & T Inc.,3.8000%,3.71%,Baa2,12/1/2057,99.85,101.08
USD,AT & T Inc.,5.3500%,3.46%,Baa2,9/1/2040,124.14,125.53
USD,AT & T Inc.,6.4500%,3.27%,Baa2,6/15/2034,128.90,134.15
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.55%,,9/15/2053,97.28,99.17
USD,AT & T Inc.,3.5500%,4.09%,,9/15/2055,87.98,93.96
USD,AT & T Inc.,3.6500%,3.91%,,9/15/2059,86.72,100.02
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,3.90%,Baa2,3/1/2050,105.29,108.95
USD,AT & T Inc.,4.0000%,3.69%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.26%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.99%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.39%,Baa2,4/1/2028,126.80,127.27
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,105.00,107.00
USD,AbbVie Inc.,2.9000%,0.45%,Baa2,11/6/2022,102.06,103.19
USD,AbbVie Inc.,4.4000%,3.16%,Baa2,11/6/2042,117.42,117.96
USD,AbbVie Inc.,3.2000%,0.86%,Baa2,11/6/2022,101.97,107.95
USD,AbbVie Inc.,3.6000%,1.31%,Baa2,5/14/2025,107.67,108.38
USD,AbbVie Inc.,4.5000%,2.80%,Baa2,5/14/2035,118.03,118.89
USD,AbbVie Inc.,4.7000%,3.28%,Baa2,5/15/2045,121.18,122.88
USD,AbbVie Inc.,4.3000%,2.88%,Baa2,5/14/2036,115.48,117.01
USD,AbbVie Inc.,4.4500%,3.28%,Baa2,5/14/2046,117.76,119.51
USD,AbbVie Inc.,2.8500%,0.78%,Baa2,5/14/2023,103.02,103.68
USD,AbbVie Inc.,3.2000%,1.47%,Baa2,5/14/2026,106.97,108.10
USD,AbbVie Inc.,3.7500%,0.71%,Baa2,11/14/2023,105.79,106.97
USD,AbbVie Inc.,4.8750%,3.34%,Baa2,11/14/2048,125.18,126.94
USD,AbbVie Inc.,3.3750%,0.12%,Baa2,11/14/2021,99.83,100.85
