Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,000000,6.5000%,3.06%,,3/15/2029,120.00,132.00
USD,000000,8.7500%,3.79%,Baa2,11/15/2031,-,-
USD,000000,6.5000%,-,Aa2,10/1/2034,130.00,-
USD,3M Co.,6.3750%,2.06%,A1,2/15/2028,-,-
USD,3M Co.,5.7000%,-,A1,3/15/2037,120.00,-
USD,3M Co.,2.0000%,0.41%,A1,6/26/2022,100.57,101.68
USD,3M Co.,3.0000%,1.16%,A1,8/7/2025,106.00,111.98
USD,3M Co.,2.2500%,1.49%,A1,9/19/2026,99.94,100.38
USD,3M Co.,3.1250%,2.86%,A1,9/19/2046,85.67,87.24
USD,3M Co.,2.2500%,0.65%,A1,3/15/2023,101.65,102.84
USD,3M Co.,2.8750%,1.61%,A1,10/15/2027,106.19,107.49
USD,3M Co.,3.6250%,2.82%,A1,10/15/2047,114.32,115.39
USD,3M Co.,3.2500%,0.91%,A1,2/14/2024,104.80,105.96
USD,3M Co.,3.6250%,1.79%,A1,9/14/2028,111.14,112.58
USD,3M Co.,4.0000%,2.82%,A1,9/14/2048,121.73,123.27
USD,3M Co.,0.4248%,0.34%,A1,2/14/2024,100.06,-
USD,3M Co.,3.3750%,1.95%,A1,3/1/2029,109.03,110.56
USD,3M Co.,2.6500%,1.22%,A1,4/15/2025,104.10,105.39
USD,3M Co.,3.0500%,2.05%,A1,4/15/2030,107.17,108.43
USD,3M Co.,3.7000%,2.81%,A1,4/15/2050,117.20,119.40
USD,7-Eleven Inc.,0.6250%,0.68%,,2/10/2023,99.30,100.57
USD,7-Eleven Inc.,0.8000%,0.98%,,2/10/2024,98.72,100.32
USD,7-Eleven Inc.,0.9500%,1.49%,,2/10/2026,96.54,98.53
USD,7-Eleven Inc.,1.3000%,2.04%,,2/10/2028,94.43,95.89
USD,7-Eleven Inc.,1.8000%,2.40%,,2/10/2031,94.06,95.62
USD,7-Eleven Inc.,2.5000%,2.98%,,2/10/2041,91.61,93.28
USD,7-Eleven Inc.,2.8000%,3.08%,,2/10/2051,92.98,94.61
USD,7-Eleven Inc.,0.6120%,0.59%,,8/10/2022,99.52,100.54
USD,ABB Finance USA Inc.,2.8750%,-,A3,5/8/2022,101.00,101.61
USD,ABB Finance USA Inc.,4.3750%,2.63%,A3,5/8/2042,126.31,128.28
USD,ABB Finance USA Inc.,3.8000%,1.75%,A3,4/3/2028,112.19,112.85
USD,ACI Worldwide Inc.,5.7500%,4.93%,,8/15/2026,-,-
USD,AECOM,5.1250%,3.05%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.52%,Baa2,7/1/2030,96.15,98.23
USD,AEP Texas Inc.,3.4500%,3.17%,Baa2,5/15/2051,104.84,106.61
USD,AEP Transmission Company LLC,3.7500%,2.94%,,12/1/2047,113.74,115.66
USD,AEP Transmission Company LLC,4.2500%,2.98%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,2.95%,A2,4/1/2050,113.28,116.04
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,1.07%,A3,11/15/2024,106.98,108.15
USD,AFLAC Inc.,3.2500%,1.76%,A3,3/17/2025,104.06,109.22
USD,AFLAC Inc.,2.8750%,1.45%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,3.05%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,2.15%,A3,4/1/2030,110.41,111.66
USD,AFLAC Inc.,1.1250%,1.35%,A3,3/15/2026,98.32,99.60
USD,AIG Global Funding,2.7000%,0.83%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.72%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,1.19%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.75%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,15.00%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,13.30%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.01%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,13.77%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.56%,Ba3,4/1/2024,101.10,101.81
USD,AMC Networks Inc.,4.2500%,4.45%,Ba3,2/15/2029,98.03,99.45
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.00,-
USD,AON Corp.,3.7500%,2.13%,Baa2,5/2/2029,110.21,111.35
USD,AON Corp.,2.2000%,0.58%,Baa2,11/15/2022,101.15,102.31
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.37%,Baa2,8/23/2031,96.33,97.80
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.09%,Baa2,8/23/2051,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.40,-
USD,AT & T Inc.,6.5000%,3.50%,Baa2,9/1/2037,134.97,137.31
USD,AT & T Inc.,6.3000%,3.33%,Baa2,1/15/2038,113.33,116.59
USD,AT & T Inc.,6.4000%,3.49%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.44%,Baa2,2/15/2039,139.10,141.46
USD,AT & T Inc.,5.5500%,3.35%,Baa2,8/15/2041,130.84,132.16
USD,AT & T Inc.,4.3000%,3.39%,Baa2,12/15/2042,111.95,113.42
USD,AT & T Inc.,4.3500%,3.45%,Baa2,6/15/2045,113.22,114.71
USD,AT & T Inc.,2.6250%,1.09%,Baa2,12/1/2022,101.16,102.25
USD,AT & T Inc.,3.9000%,1.26%,Baa2,3/11/2024,105.41,106.66
USD,AT & T Inc.,4.8000%,3.48%,Baa2,6/15/2044,119.21,120.63
USD,AT & T Inc.,3.0000%,1.12%,Baa2,6/30/2022,100.66,101.81
USD,AT & T Inc.,3.4000%,1.36%,Baa2,5/15/2025,106.17,107.42
USD,AT & T Inc.,4.5000%,3.05%,Baa2,5/15/2035,114.83,115.85
USD,AT & T Inc.,4.7500%,3.47%,Baa2,5/15/2046,120.42,122.56
USD,AT & T Inc.,4.1250%,1.58%,Baa2,2/17/2026,109.64,110.91
USD,AT & T Inc.,5.6500%,3.51%,Baa2,2/15/2047,134.27,136.16
USD,AT & T Inc.,4.4500%,1.22%,Baa2,4/1/2024,107.02,108.18
USD,AT & T Inc.,3.9500%,1.37%,Baa2,1/15/2025,107.39,108.75
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.44%,Baa2,8/15/2040,135.07,137.16
USD,AT & T Inc.,6.3750%,3.36%,Baa2,3/1/2041,141.45,143.88
USD,AT & T Inc.,5.1500%,3.41%,Baa2,3/15/2042,123.54,125.38
USD,AT & T Inc.,4.5000%,3.44%,Baa2,3/9/2048,116.97,118.66
USD,AT & T Inc.,4.5500%,3.55%,Baa2,3/9/2049,117.13,118.70
USD,AT & T Inc.,3.8000%,1.16%,Baa2,3/1/2024,105.47,106.70
USD,AT & T Inc.,4.2500%,1.88%,Baa2,3/1/2027,110.97,112.32
USD,AT & T Inc.,5.2500%,3.19%,Baa2,3/1/2037,123.23,125.00
USD,AT & T Inc.,5.4500%,3.51%,Baa2,3/1/2047,131.81,133.77
USD,AT & T Inc.,5.7000%,3.64%,Baa2,3/1/2057,136.02,140.53
USD,AT & T Inc.,5.3000%,3.93%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.53%,Baa2,2/15/2050,126.59,130.06
USD,AT & T Inc.,4.9000%,3.21%,Baa2,8/15/2037,119.99,121.28
USD,AT & T Inc.,1.2941%,0.39%,Baa2,6/12/2024,101.66,102.79
USD,AT & T Inc.,4.1000%,2.04%,Baa2,2/15/2028,111.52,112.57
USD,AT & T Inc.,4.3000%,2.43%,Baa2,2/15/2030,112.87,114.10
USD,AT & T Inc.,5.1500%,3.49%,Baa2,11/15/2046,127.46,129.11
USD,AT & T Inc.,4.3500%,2.29%,Baa2,3/1/2029,112.90,113.91
USD,AT & T Inc.,4.8500%,3.27%,Baa2,3/1/2039,119.52,120.84
USD,AT & T Inc.,4.0500%,0.95%,Baa2,12/15/2023,105.95,107.69
USD,AT & T Inc.,3.5500%,1.28%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.46%,Baa2,7/15/2025,106.95,108.18
USD,AT & T Inc.,3.8750%,1.59%,Baa2,1/15/2026,108.52,109.70
USD,AT & T Inc.,2.9500%,1.72%,Baa2,7/15/2026,104.69,107.06
USD,AT & T Inc.,3.8000%,1.90%,Baa2,2/15/2027,108.74,110.00
USD,AT & T Inc.,6.2500%,3.55%,Baa2,3/29/2041,136.61,139.74
USD,AT & T Inc.,5.3750%,3.71%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.82%,Baa2,6/1/2027,101.55,102.82
USD,AT & T Inc.,2.7500%,2.54%,Baa2,6/1/2031,101.45,102.31
USD,AT & T Inc.,3.5000%,3.27%,Baa2,6/1/2041,102.28,103.51
USD,AT & T Inc.,3.6500%,3.43%,Baa2,6/1/2051,103.11,104.80
USD,AT & T Inc.,3.8500%,3.64%,Baa2,6/1/2060,104.17,106.15
USD,AT & T Inc.,3.1000%,3.29%,Baa2,2/1/2043,95.87,96.97
USD,AT & T Inc.,3.3000%,3.40%,Baa2,2/1/2052,97.08,98.65
USD,AT & T Inc.,3.5000%,3.61%,Baa2,2/1/2061,96.96,98.53
USD,AT & T Inc.,1.6500%,1.99%,Baa2,2/1/2028,96.94,98.25
USD,AT & T Inc.,2.2500%,2.61%,Baa2,2/1/2032,95.70,96.71
USD,AT & T Inc.,3.5000%,3.44%,Baa2,9/15/2053,100.57,101.65
USD,AT & T Inc.,3.5500%,3.49%,Baa2,9/15/2055,100.68,101.74
USD,AT & T Inc.,3.6500%,3.58%,Baa2,9/15/2059,98.40,101.56
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6753%,0.62%,Baa2,3/25/2024,99.57,101.36
USD,AT & T Inc.,0.9000%,0.88%,Baa2,3/25/2024,99.51,100.54
USD,AT & T Inc.,1.7000%,1.58%,Baa2,3/25/2026,99.92,101.0
USD,AT & T Inc.,3.8000%,3.56%,Baa2,12/1/2057,104.72,105.14
USD,AT & T Inc.,5.3500%,3.33%,Baa2,9/1/2040,126.19,127.95
USD,AT & T Inc.,6.4500%,3.34%,Baa2,6/15/2034,-,135.0
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,3.5000%,3.45%,,9/15/2053,98.95,102.24
USD,AT & T Inc.,3.5500%,3.95%,,9/15/2055,92.02,98.0
USD,AT & T Inc.,3.6500%,3.54%,,9/15/2059,100.38,103.68
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,3.89%,Baa2,3/1/2050,106.55,109.59
USD,AT & T Inc.,4.0000%,3.92%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.13%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.13%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.41%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,105.88,107.88
USD,AbbVie Inc.,2.9000%,0.55%,Baa2,11/6/2022,101.79,102.89
USD,AbbVie Inc.,4.4000%,3.08%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.98%,Baa2,11/6/2022,101.41,102.79
USD,AbbVie Inc.,3.6000%,1.44%,Baa2,5/14/2025,107.00,107.74
USD,AbbVie Inc.,4.5000%,2.79%,Baa2,5/14/2035,118.52,119.56
USD,AbbVie Inc.,4.7000%,3.19%,Baa2,5/15/2045,124.02,125.73
USD,AbbVie Inc.,4.3000%,2.86%,Baa2,5/14/2036,116.14,117.73
USD,AbbVie Inc.,4.4500%,3.17%,Baa2,5/14/2046,121.22,122.80
USD,AbbVie Inc.,2.8500%,0.92%,Baa2,5/14/2023,102.37,103.52
USD,AbbVie Inc.,3.2000%,1.63%,Baa2,5/14/2026,105.90,107.14
USD,AbbVie Inc.,3.7500%,0.89%,Baa2,11/14/2023,105.17,106.40
USD,AbbVie Inc.,4.8750%,3.19%,Baa2,11/14/2048,129.52,131.33
USD,AbbVie Inc.,3.3750%,-,Baa2,11/14/2021,99.60,100.62
USD,AbbVie Inc.,4.2500%,2.13%,Baa2,11/14/2028,113.18,114.09
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,101.71,101.81
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.76%,Baa2,11/21/2026,105.49,105.88
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.26%,Baa2,11/21/2029,106.67,107.30
USD,AbbVie Inc.,2.6000%,1.15%,Baa2,11/21/2024,103.65,104.77
USD,AbbVie Inc.,4.0500%,2.94%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.14%,Baa2,11/21/2049,119.80,121.76
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,101.78,101.84
USD,AbbVie Inc.,3.8000%,1.38%,,3/15/2025,107.11,108.27
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.02,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,-,-
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.60,103.81
USD,AbbVie Inc.,0.7808%,0.17%,,11/21/2022,-,-
USD,AbbVie Inc.,2.6000%,0.38%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.2500%,4.86%,,11/21/2049,100.05,100.77
USD,AbbVie Inc.,2.9500%,0.92%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.61%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.55%,A2,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.63%,A2,4/1/2039,105.00,-
USD,Abbott Laboratories,5.3000%,2.69%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.35%,A2,3/15/2022,100.55,101.16
USD,Abbott Laboratories,2.9500%,1.11%,A2,3/15/2025,105.24,106.45
USD,Abbott Laboratories,3.8750%,1.55%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.77%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.57%,A2,1/30/2028,96.39,97.72
USD,Abbott Laboratories,1.4000%,1.87%,A2,6/30/2030,94.97,96.99
USD,Activision Blizzard Inc.,3.4000%,1.70%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.87%,Baa1,6/15/2027,100.45,101.13
USD,Activision Blizzard Inc.,4.5000%,3.16%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.33%,Baa1,9/15/2030,91.47,93.03
USD,Activision Blizzard Inc.,2.5000%,3.05%,Baa1,9/15/2050,88.01,89.59
USD,Adobe Inc.,3.2500%,1.19%,A2,2/1/2025,105.73,106.96
USD,Adobe Inc.,1.7000%,0.41%,A2,2/1/2023,101.02,102.23
USD,Adobe Inc.,1.9000%,1.06%,A2,2/1/2025,101.82,103.04
USD,Adobe Inc.,2.1500%,1.40%,A2,2/1/2027,102.75,104.13
USD,Adobe Inc.,2.3000%,1.94%,A2,2/1/2030,101.84,103.13
USD,Advance Auto Parts Inc.,4.5000%,1.81%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,2.01%,Baa2,10/1/2027,97.51,98.91
USD,Advanced Micro Devices Inc.,7.5000%,2.13%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.80%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.23%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.05%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,1.13%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.03%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.18%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.30%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.76%,Baa2,6/15/2023,102.84,103.36
USD,Affiliated Managers Group Inc.,4.2500%,1.30%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.61%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.17%,Baa2,9/15/2029,102.28,105.61
USD,Agilent Technologies Inc.,2.3000%,2.38%,Baa2,3/12/2031,98.71,100.13
USD,Air Lease Corp.,3.7500%,10.78%,,2/1/2022,97.78,102.76
USD,Air Lease Corp.,3.6250%,2.31%,,4/1/2027,105.72,106.98
USD,Air Lease Corp.,2.6250%,0.85%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.87%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.87%,,12/1/2027,103.28,108.73
USD,Air Lease Corp.,3.2500%,1.75%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,1.07%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,1.94%,,1/15/2022,100.24,100.71
USD,Air Lease Corp.,4.6250%,2.68%,,10/1/2028,111.97,112.75
