Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,000000,6.5000%,3.19%,,3/15/2029,121.46,129.60
USD,000000,8.7500%,3.76%,Baa2,11/15/2031,-,-
USD,000000,3.2000%,1.17%,A2,4/1/2024,103.75,105.59
USD,3M Co.,6.3750%,2.07%,A1,2/15/2028,124.58,130.56
USD,3M Co.,5.7000%,-,A1,3/15/2037,120.00,-
USD,3M Co.,2.0000%,0.38%,A1,6/26/2022,100.33,101.42
USD,3M Co.,3.0000%,1.38%,A1,8/7/2025,105.28,107.28
USD,3M Co.,2.2500%,1.67%,A1,9/19/2026,-,-
USD,3M Co.,3.1250%,2.80%,A1,9/19/2046,105.38,106.55
USD,3M Co.,2.2500%,0.89%,A1,3/15/2023,101.26,102.37
USD,3M Co.,2.8750%,1.75%,A1,10/15/2027,105.52,106.84
USD,3M Co.,3.6250%,2.83%,A1,10/15/2047,113.83,115.77
USD,3M Co.,3.2500%,1.11%,A1,2/14/2024,104.11,105.32
USD,3M Co.,3.6250%,1.86%,A1,9/14/2028,110.76,112.15
USD,3M Co.,4.0000%,2.88%,A1,9/14/2048,119.87,121.83
USD,3M Co.,0.4560%,0.48%,A1,2/14/2024,100.22,100.43
USD,3M Co.,3.3750%,2.05%,A1,3/1/2029,108.35,109.85
USD,3M Co.,2.6500%,1.37%,A1,4/15/2025,103.73,105.00
USD,3M Co.,3.0500%,2.08%,A1,4/15/2030,106.98,108.60
USD,3M Co.,3.7000%,2.81%,A1,4/15/2050,116.79,119.58
USD,7-Eleven Inc.,0.6250%,0.89%,,2/10/2023,99.09,100.22
USD,7-Eleven Inc.,0.8000%,1.50%,,2/10/2024,98.28,100.28
USD,7-Eleven Inc.,0.9500%,1.85%,,2/10/2026,95.79,97.03
USD,7-Eleven Inc.,1.3000%,2.19%,,2/10/2028,94.35,95.38
USD,7-Eleven Inc.,1.8000%,2.38%,,2/10/2031,94.22,95.66
USD,7-Eleven Inc.,2.5000%,3.05%,,2/10/2041,91.73,93.73
USD,7-Eleven Inc.,2.8000%,3.13%,,2/10/2051,93.16,95.03
USD,ABB Finance USA Inc.,2.8750%,-,A3,5/8/2022,100.90,101.03
USD,ABB Finance USA Inc.,4.3750%,2.62%,A3,5/8/2042,126.55,127.73
USD,ABB Finance USA Inc.,3.8000%,1.81%,A3,4/3/2028,112.02,112.47
USD,ACI Worldwide Inc.,5.7500%,4.86%,,8/15/2026,-,-
USD,AECOM,5.1250%,3.48%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.68%,Baa2,7/1/2030,95.38,97.82
USD,AEP Texas Inc.,3.4500%,3.30%,Baa2,5/15/2051,102.10,104.06
USD,AEP Transmission Company LLC,3.7500%,3.00%,,12/1/2047,112.69,114.78
USD,AEP Transmission Company LLC,4.2500%,3.09%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,3.06%,A2,4/1/2050,110.99,113.49
USD,AFLAC Inc.,3.6250%,1.30%,A3,11/15/2024,106.29,107.47
USD,AFLAC Inc.,3.2500%,1.40%,A3,3/17/2025,105.41,106.57
USD,AFLAC Inc.,2.8750%,1.68%,A3,10/15/2026,-,-
USD,AFLAC Inc.,4.0000%,2.97%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,3.6000%,2.19%,A3,4/1/2030,110.22,111.58
USD,AFLAC Inc.,1.1250%,1.50%,A3,3/15/2026,97.67,99.37
USD,AIG Global Funding,2.7000%,-,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.98%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,1.45%,,6/17/2024,-,-
USD,ALLTEL Corp.,7.8750%,3.87%,,7/1/2032,-,-
USD,AMC Entertainment Holdings Inc.,5.8750%,15.47%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,14.41%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.23%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,15.81%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.54%,Ba3,4/1/2024,100.52,101.42
USD,AMC Networks Inc.,4.2500%,4.24%,Ba3,2/15/2029,98.99,100.30
USD,AON Corp.,4.5000%,2.39%,Baa2,12/15/2028,-,-
USD,AON Corp.,3.7500%,2.35%,Baa2,5/2/2029,108.79,110.15
USD,AON Corp.,2.2000%,0.86%,Baa2,11/15/2022,100.74,101.96
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.43%,Baa2,8/23/2031,95.84,98.15
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.08%,Baa2,8/23/2051,94.99,99.24
USD,AON Corp./Aon Global Holdings PLC,2.6000%,2.55%,,12/2/2031,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.40,-
USD,AT & T Inc.,6.5000%,3.59%,Baa2,9/1/2037,134.63,136.61
