,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,233.09,225.51-232.95,63300000000.0,232.94,191.85-278.57,-14.74,9960484.0,133520000000.00002,N/A(N/A),8800577.0,-,1.52,24.57%,587699224.0,26/01/2022,2021-11-16
0,GM,62.97,61.93-63.28,130940000000.0,63.24,40.04-64.3,7.48,15743583.0,90900000000.0,N/A(N/A),17856765.0,8.42,1.2,52.88%,1451860294.0,01/02/2022,2021-11-16
0,CVX,116.82,116.86-118.08,134860000000.00002,117.11,83.06-118.08,5.16,10370721.0,226060000000.0,5.36(4.69%),10638005.0,22.66,1.28,40.7%,1927685919.0,28/01/2022,2021-11-16
0,C,68.74,67.3-68.78,39150000000.0,68.78,49.48-80.29,10.38,18640015.0,134370000000.0,2.04(2.95%),18360206.0,6.62,1.81,41.27%,1984267239.0,14/01/2022,2021-11-16
0,BAC,47.05,46.69-47.28,46630000000.0,47.18,26.63-48.69,3.34,34728003.0,385220000000.0,0.84(1.79%),44091518.0,14.1,1.5,74.26%,8184084032.0,18/01/2022,2021-11-16
0,T,24.8,24.63-24.89,173600000000.0,24.79,24.54-33.88,0.12,35033996.0,177100000000.0,2.08(8.34%),39285732.0,209.21,0.65,-14.22%,7141000000.0,26/01/2022,2021-11-16
0,CAT,207.71,205.26-208.18,48410000000.0,208.0,170.19-246.69,9.21,2112246.0,111160000000.0,4.44(2.12%),3343084.0,22.56,0.89,20.97%,540941600.0,27/01/2022,2021-11-16
0,INTC,50.32,50.34-51.15,78470000000.0,50.37,44.73-68.48,5.15,30421660.0,205870000000.0,1.39(2.76%),24594171.0,9.77,0.52,10.69%,4067000000.0,26/01/2022,2021-11-16
0,MSFT,336.07,335.51-340.67,176250000000.0,335.68,208.18-340.67,8.95,20241423.0,2550000000000.0,2.48(0.74%),23365341.0,37.57,0.87,55.22%,7507980444.0,27/01/2022,2021-11-16
0,AA,50.63,47.96-50,11200000000.0,49.86,17.11-57.57,4.3,8642539.0,9010000000.0,0.40(0.77%),8258832.0,11.79,2.42,205.55%,187103147.0,19/01/2022,2021-11-16
0,F,19.86,19.53-20.06,134620000000.0,19.9,8.43-20.51,0.7,65664911.0,79050000000.0,0.40(2.05%),78796154.0,28.18,1.12,132.55%,3996241503.0,27/01/2022,2021-11-16
0,EBAY,74.21,74.19-76.58,10680000000.0,74.3,47.97-81.19,2.81,6185270.0,47510000000.0,0.72(0.97%),6081534.0,26.44,1.12,52.48%,626003781.0,02/02/2022,2021-11-16
0,DELL,56.7,56.51-57.12,100200000000.0,56.75,53.01-115,4.85,6292702.0,43380000000.0,N/A(N/A),3397412.0,11.69,0.88,-14.23%,765116151.0,23/11/2021,2021-11-16
0,DIS,158.43,158.55-160.24,67420000000.0,159.06,140.86-203.02,1.11,14933691.0,288600000000.0,N/A(N/A),9721409.0,143.2,1.16,14.51%,1817126595.0,08/02/2022,2021-11-16
0,DOW,59.92,58.84-59.99,51310000000.0,59.97,51.33-71.38,7.71,3982288.0,44320000000.0,2.80(4.66%),5484328.0,7.77,-,15.3%,739614412.0,27/01/2022,2021-11-16
0,CSCO,57.27,56.92-58.08,49820000000.0,57.24,40.77-60.27,2.5,20699306.0,241540000000.0,1.48(2.60%),16270983.0,22.91,0.91,38.33%,4217627072.0,17/11/2021,2021-11-16
