,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,213.58,208.6-214.73,62290000000.0,212.56,183.77-278.57,-7.15,6973602.0,121860000000.0,N/A(N/A),10065771.0,-,1.42,-3.88%,582999765.0,27/04/2022,2022-02-21
0,GM,48.82,47.92-49.21,127000000000.0,48.92,47.07-67.21,6.71,16615897.0,70620000000.0,N/A(N/A),19725754.0,7.28,1.22,-7.55%,1453021337.0,26/04/2022,2022-02-21
0,CVX,133.61,132.05-133.91,155880000000.0,132.82,92.86-139.44,8.13,10691818.0,257190000000.0,5.68(4.16%),12264689.0,16.43,1.15,39.27%,1927685919.0,29/04/2022,2022-02-21
0,C,64.71,63.7-64.97,38430000000.0,64.11,57.59-80.29,10.08,18114844.0,127280000000.0,2.04(3.13%),23916138.0,6.42,1.67,-2.49%,1984400000.0,14/04/2022,2022-02-21
0,BAC,46.07,45.72-46.53,47210000000.0,46.07,34.41-50.11,3.56,37856547.0,371260000000.0,0.84(1.83%),51449256.0,12.95,1.4,33.06%,8077831463.0,18/04/2022,2022-02-21
0,T,23.76,23.55-23.96,168860000000.0,23.71,22.02-33.88,2.76,47277540.0,170500000000.0,2.08(7.97%),61191231.0,8.6,0.65,-17.69%,7142892741.0,21/04/2022,2022-02-21
0,CAT,194.74,191.18-195.62,50970000000.0,193.36,186.98-246.69,11.77,4385219.0,102860000000.0,4.44(1.93%),3426836.0,16.54,0.91,-8.56%,535888051.0,26/04/2022,2022-02-21
0,INTC,47.57,44.51-46.21,79020000000.0,46.19,44.51-68.48,4.86,76520104.0,183400000000.0,1.46(3.02%),36545181.0,9.79,0.56,-28.52%,4072000000.0,28/04/2022,2022-02-21
0,MSFT,290.73,286.3-293.86,184900000000.0,293.05,224.28-349.67,9.4,34264008.0,2160000000000.0002,2.48(0.83%),35418401.0,30.93,0.92,19.49%,7496866428.0,28/04/2022,2022-02-21
0,AA,76.47,75.55-78.37,12150000000.0,76.03,22.95-78.37,2.21,5825344.0,14400000000.0,0.40(0.87%),7896947.0,34.54,2.27,238.09%,184099748.0,14/04/2022,2022-02-21
