,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,213.38,211.89-214.82,63300000000.0,213.8,152.1-278.57,-14.74,5405943.0,125400000000.0,N/A(N/A),8447682.0,-,1.52,38.87%,587699224.0,26/01/2022,2021-11-04
0,GM,56.0,56.27-58.76,130940000000.0,56.47,35.34-64.3,7.48,23084595.0,81300000000.0,N/A(N/A),17447717.0,7.48,1.2,58.42%,1451860294.0,01/02/2022,2021-11-04
0,CVX,113.01,112.92-114.26,116310000000.0,114.02,70.83-115.29,5.16,7810724.0,218550000000.0,5.36(4.71%),10481247.0,21.92,1.28,57.53%,1933911944.0,28/01/2022,2021-11-04
0,C,69.0,66.53-68.67,39150000000.0,68.63,42.18-80.29,10.38,30162637.0,136919999999.99998,2.04(2.97%),18121356.0,6.65,1.81,58.51%,1984300000.0,14/01/2022,2021-11-04
0,BAC,48.37,46.88-48.02,46630000000.0,48.0,23.86-48.69,3.34,42918145.0,395860000000.0,0.84(1.75%),45293192.0,14.49,1.5,95.91%,8184084032.0,18/01/2022,2021-11-04
0,T,25.18,24.54-25.25,173600000000.0,25.15,24.54-33.88,0.12,59640776.0,179780000000.0,2.08(8.24%),37124937.0,212.42,0.65,-8.3%,7139856703.0,26/01/2022,2021-11-04
0,CAT,203.55,202.61-204.83,48410000000.0,204.0,157.6-246.69,9.21,2228960.0,111440000000.0,4.44(2.14%),3402294.0,22.1,0.89,21.38%,547471467.0,27/01/2022,2021-11-04
0,INTC,50.04,49.73-50.34,78470000000.0,50.16,44.55-68.48,5.15,24003997.0,204940000000.0,1.39(2.79%),23269810.0,9.78,0.52,12.35%,4067000000.0,26/01/2022,2021-11-04
0,MSFT,334.0,329.54-336.5,176250000000.0,332.74,208.18-336.5,8.95,19887236.0,2510000000000.0,2.48(0.74%),22902671.0,37.34,0.87,61.8%,7507980444.0,27/01/2022,2021-11-04
0,AA,47.43,45.29-47.62,11200000000.0,47.5,13.31-57.57,4.3,10982565.0,8870000000.0,0.40(0.85%),7983503.0,11.04,2.41,242.95%,187103147.0,19/01/2022,2021-11-04
0,F,18.63,18.72-19.5,136430000000.0,18.9,7.71-19.5,0.7,150295278.0,74450000000.0,0.40(2.22%),68852796.0,26.43,1.12,136.42%,3996241503.0,27/01/2022,2021-11-04
0,EBAY,75.45,75-77,10680000000.0,75.66,45.37-81.19,2.81,4838796.0,47230000000.0,0.72(0.96%),6652444.0,26.88,1.12,54.23%,626003781.0,02/02/2022,2021-11-04
0,DELL,55.2,53.77-55.41,100200000000.0,55.02,53.01-115,4.85,5580056.0,42230000000.0,N/A(N/A),2872704.0,11.38,0.88,-10.61%,765116151.0,23/11/2021,2021-11-04
0,DIS,170.08,168.68-170.41,63590000000.0,170.0,124.61-203.02,0.63,6042103.0,309060000000.0,N/A(N/A),8392529.0,271.32,1.16,37.14%,1817126595.0,10/11/2021,2021-11-04
0,DOW,59.05,56.79-59,51310000000.0,59.0,46.88-71.38,7.71,8268286.0,43670000000.0,2.80(4.79%),5343774.0,7.66,-,21.18%,739614412.0,27/01/2022,2021-11-04
0,CSCO,57.65,56.56-57.68,49820000000.0,57.53,36.92-60.27,2.5,14205418.0,243150000000.0,1.48(2.57%),15708500.0,23.07,0.91,57.17%,4217627072.0,17/11/2021,2021-11-04
