,Name,Allocation
0,MPLX LP 4.125% 01-MAR-2027,1.17%
1,Cintas Corporation No. 2 3.7% 01-APR-2027,1.02%
2,"Brighthouse Financial, Inc. 3.7% 22-JUN-2027",0.97%
3,Boston Properties LP 3.85% 01-FEB-2023,0.95%
4,"Duke Energy Carolinas, LLC 3.95% 15-NOV-2028",0.93%
5,Cigna Corporation 4.375% 15-OCT-2028,0.91%
6,"Keysight Technologies, Inc. 4.6% 06-APR-2027",0.90%
7,TD Ameritrade Holding Corporation 3.3% 01-APR-2027,0.88%
8,Morgan Stanley & Co. LLC 3.875% 27-JAN-2026,0.88%
9,Jefferies Group LLC 4.15% 23-JAN-2030,0.86%
10,Boeing Company 5.15% 01-MAY-2030,0.85%
11,Halliburton Company 3.8% 15-NOV-2025,0.85%
12,WestRock Company 4.9% 15-MAR-2029,0.84%
13,Jefferies Financial Group Inc. 5.5% 18-OCT-2023,0.84%
14,Union Pacific Corporation 3.95% 10-SEP-2028,0.83%
15,Federal Realty Investment Trust 3.95% 15-JAN-2024,0.83%
16,New York Life Global Funding 2.875% 10-APR-2024,0.82%
17,Comerica Incorporated 3.7% 31-JUL-2023,0.82%
18,Georgia-Pacific Corp. /Old/ 2.3% 30-APR-2030,0.81%
19,Healthcare Trust of America Holdings LP 3.1% 15-FEB-2030,0.81%
20,"Piedmont Natural Gas Company, Inc. 3.5% 01-JUN-2029",0.81%
21,GE Capital International Funding Co. 3.373% 15-NOV-2025,0.81%
22,Apollo Management Holdings LP 4.872% 15-FEB-2029,0.79%
23,Visa Inc. 3.15% 14-DEC-2025,0.78%
24,Lear Corporation 3.8% 15-SEP-2027,0.78%
25,Midwest Connector Capital Co. LLC 3.9% 01-APR-2024,0.77%
26,Athene Holding Ltd. 4.125% 12-JAN-2028,0.77%
27,"Interpublic Group of Companies, Inc. 4.75% 30-MAR-2030",0.76%
28,TIAA Asset Management Finance Co. LLC 4.125% 01-NOV-2024,0.76%
29,ERAC USA Finance LLC 3.8% 01-NOV-2025,0.76%
30,Exelon Corporation 4.05% 15-APR-2030,0.75%
31,"PNC Bank, National Association 4.05% 26-JUL-2028",0.75%
32,International Business Machines Corporation 3.5% 15-MAY-2029,0.74%
33,Procter & Gamble Company 3.028% 25-MAR-2030,0.74%
34,NiSource Inc. 3.6% 01-MAY-2030,0.73%
35,"ONEOK, Inc. 3.1% 15-MAR-2030",0.73%
36,"Ross Stores, Inc. 4.6% 15-APR-2025",0.73%
37,"Fortune Brands Home & Security, Inc. 3.25% 15-SEP-2029",0.73%
38,Baxter International Inc. 3.75% 01-OCT-2025,0.73%
39,"Dominion Energy, Inc. 3.375% 01-APR-2030",0.72%
40,ERP Operating LP 3.0% 01-JUL-2029,0.71%
41,Lam Research Corporation 4.0% 15-MAR-2029,0.71%
42,Regency Centers LP 3.7% 15-JUN-2030,0.70%
43,Sonoco Products Company 3.125% 01-MAY-2030,0.70%
44,Ascension Health Alliance 2.532% 15-NOV-2029,0.70%
45,"Mohawk Industries, Inc. 3.85% 01-FEB-2023",0.70%
46,Camden Property Trust 2.8% 15-MAY-2030,0.70%
47,Estee Lauder Companies Inc. 2.6% 15-APR-2030,0.70%
48,BorgWarner Inc. 2.65% 01-JUL-2027,0.70%
49,Southern California Gas Company 2.55% 01-FEB-2030,0.70%
50,"Harley-Davidson Financial Services, Inc. 3.35% 08-JUN-2025",0.70%
51,Chevron Phillips Chemical Co. LLC 3.4% 01-DEC-2026,0.70%
52,Ingredion Incorporated 2.9% 01-JUN-2030,0.70%
53,Quest Diagnostics Incorporated 2.95% 30-JUN-2030,0.70%
54,Vulcan Materials Company 3.5% 01-JUN-2030,0.70%
55,Pacific Life Global Funding II 1.2% 24-JUN-2025,0.70%
56,Schlumberger Holdings Corp. 3.9% 17-MAY-2028,0.70%
57,Simon Property Group LP 2.45% 13-SEP-2029,0.69%
58,"C.H. Robinson Worldwide, Inc. 4.2% 15-APR-2028",0.69%
59,3M Company 2.375% 26-AUG-2029,0.69%
60,Amdocs Limited 2.538% 15-JUN-2030,0.69%
61,American Water Capital Corp. 3.75% 01-SEP-2028,0.69%
62,Hormel Foods Corporation 1.8% 11-JUN-2030,0.69%
63,Schlumberger Investment SA 3.65% 01-DEC-2023,0.69%
64,Ventas Realty LP 4.4% 15-JAN-2029,0.69%
65,"Fidelity National Financial, Inc. 3.4% 15-JUN-2030",0.69%
66,Providence St. Joseph Health 2.532% 01-OCT-2029,0.69%
67,"PerkinElmer, Inc. 3.3% 15-SEP-2029",0.69%
68,Eli Lilly and Company 3.375% 15-MAR-2029,0.68%
69,"AEP Texas, Inc. 2.1% 01-JUL-2030",0.68%
70,Ares Capital Corporation 3.5% 10-FEB-2023,0.68%
71,"Equitable Holdings, Inc. 4.35% 20-APR-2028",0.68%
72,Baker Hughes Holdings LLC 3.337% 15-DEC-2027,0.68%
73,"Altria Group, Inc. 4.8% 14-FEB-2029",0.68%
74,"Cboe Global Markets, Inc. 3.65% 12-JAN-2027",0.68%
75,"Consolidated Edison Company of New York, Inc. 3.35% 01-APR-2030",0.68%
76,AT&T Inc. 3.4% 15-MAY-2025,0.68%
77,Booking Holdings Inc. 4.625% 13-APR-2030,0.68%
78,CORPORATE BOND,0.68%
79,Costco Wholesale Corporation 1.6% 20-APR-2030,0.68%
80,AbbVie Inc. 3.2% 21-NOV-2029,0.68%
