,Name,Allocation
0,Wuxi Biologics (Cayman) Inc.,10.87%
1,Sino Biopharmaceutical Limited,8.40%
2,CSPC Pharmaceutical Group Limited,8.36%
3,Alibaba Health Information Technology Ltd.,6.47%
4,"Innovent Biologics, Inc.",5.02%
5,Shandong Weigao Group Medical Polymer Co. Ltd. Class H,4.31%
6,Ping An Healthcare and Technology Company Limited,3.73%
7,"Jiangsu Hengrui Medicine Co., Ltd. Class A",3.40%
8,"WuXi AppTec Co., Ltd. Class H",3.35%
9,Zai Lab Ltd. Sponsored ADR,2.70%
10,"Sinopharm Group Co., Ltd. Class H",2.60%
11,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",1.96%
12,Hutchison China Meditech Ltd Sponsored ADR,1.95%
13,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",1.94%
14,Genscript Biotech Corporation,1.67%
15,Hansoh Pharmaceutical Group Company Limited,1.66%
16,"WuXi AppTec Co., Ltd. Class A",1.54%
17,"Aier Eye Hospital Group Co., Ltd. Class A",1.42%
18,China Medical System Holdings Ltd.,1.39%
19,"3SBio, Inc.",1.33%
20,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,1.27%
21,Yunnan Baiyao Group Co. Ltd. Class A,1.20%
22,"Chongqing Zhifei Biological Products Co., Ltd. Class A",1.18%
23,"Zhangzhou Pientzehuang Pharmaceutical Co., Ltd. Class A",1.14%
24,China Traditional Chinese Medicine Holdings Co. Ltd.,1.00%
25,Changchun High & New Technology Industry (Group) Inc. Class A,0.93%
26,SSY Group Limited,0.92%
27,China Resources Pharmaceutical Group Ltd.,0.89%
28,Luye Pharma Group Ltd.,0.87%
29,Shenzhen Kangtai Biological Products Co. Ltd. Class A,0.79%
30,"CanSino Biologics, Inc. Class H",0.76%
31,Meinian Onehealth Healthcare Holdings Co Ltd Class A,0.75%
32,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class A",0.69%
33,Hualan Biological Engineering Inc. Class A,0.68%
34,"Walvax Biotechnology Co., Ltd. Class A",0.58%
35,"Hangzhou Tigermed Consulting Co., Ltd. Class A",0.52%
36,"Huadong Medicine Co., Ltd. Class A",0.51%
37,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited Class A,0.49%
38,AK Medical Holdings Ltd.,0.47%
39,Zhejiang NHU Co. Ltd. Class A,0.45%
40,"Beijing TongRenTang Co., Ltd. Class A",0.44%
41,"Lepu Medical Technology (Beijing) Co., Ltd. Class A",0.44%
42,"Sichuan Kelun Pharmaceutical Co., Ltd. Class A",0.38%
43,"Jointown Pharmaceutical Group Co., Ltd. Class A",0.37%
44,Topchoice Medical Corp. Class A,0.37%
45,"Shenzhen Salubris Pharmaceuticals Co., Ltd. Class A",0.35%
46,"Jafron Biomedical Co., Ltd. Class A",0.34%
47,"Shandong Buchang Pharmaceuticals Co., Ltd. Class A",0.34%
48,"Asymchem Laboratories (Tianjin) Co., Ltd. Class A",0.33%
49,"Zhejiang Huahai Pharmaceutical Co., Ltd. Class A",0.33%
50,"Dong-E-E-Jiao Co., Ltd. Class A",0.33%
51,"Tonghua Dongbao Pharmaceutical Co., Ltd. Class A",0.32%
52,U.S. Dollar,0.32%
53,Beijing Tiantan Biological Products Corporation Limited Class A,0.30%
54,BGI Genomics Co. Ltd. Class A,0.29%
55,"Betta Pharmaceuticals Co., Ltd. Class A",0.27%
56,Guangzhou Kingmed Diagnostics Group Co. Ltd. Class A,0.26%
57,Shanghai Pharmaceuticals Holding Co. Ltd. Class A,0.25%
58,"Winning Health Technology Group Co.,Ltd. Class A",0.25%
59,"Autobio Diagnostics Co., Ltd. Class A",0.23%
60,"Shijiazhuang Yiling Pharmaceutical Co., Ltd. Class A",0.23%
61,"Ovctek China, Inc. Class A",0.22%
62,"Nanjing King-friend Biochemical Pharmaceutical Co., Ltd. Class A",0.21%
63,"Yifan Pharmaceutical Co., Ltd. Class A",0.20%
64,"Zhejiang Wolwo Bio-Pharmaceutical Co., Ltd. Class A",0.19%
65,"Joincare Pharmaceutical Group Industry Co., Ltd. Class A",0.18%
66,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd. Class A",0.18%
67,"Livzon Pharmaceutical Group, Inc. Class A",0.17%
68,"Chengdu Kanghong Pharmaceutical Group Co., Ltd. Class A",0.17%
69,"Jinyu Bio-Technology Co., Ltd. Class A",0.17%
70,China National Medicines Corporation Ltd. Class A,0.16%
71,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd. Class A",0.16%
72,"Da An Gene Co., Ltd. of Sun Yat-Sen University Class A",0.14%
73,"Shenzhen Hepalink Pharmaceutical Group Co., Ltd. Class A",0.14%
74,Apeloa Pharmaceutical Co. Ltd. Class A,0.13%
75,China National Accord Medicines Corporation Ltd Class A,0.12%
76,"Shanghai RAAS Blood Products Co., Ltd. Class A",0.10%
77,"Jilin Aodong Pharmaceutical Group Co., Ltd. Class A",0.10%
78,"Guangzhou Wondfo Biotech Co., Ltd. Class A",0.10%
79,"Tianjin Chase Sun Pharmaceutical Co., Ltd. Class A",0.09%
80,"Zhejiang CONBA Pharmaceutical Co., Ltd. Class A",0.09%
81,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD Class A",0.09%
