,Name,Allocation
0,Cummins Inc.,1.56%
1,Johnson Controls International plc,1.53%
2,PACCAR Inc,1.52%
3,Eversource Energy,1.47%
4,"Travelers Companies, Inc.",1.43%
5,Kroger Co.,1.43%
6,"Zimmer Biomet Holdings, Inc.",1.42%
7,Public Service Enterprise Group Inc,1.36%
8,"Prudential Financial, Inc.",1.35%
9,HP Inc.,1.32%
10,Ford Motor Company,1.32%
11,"Williams Companies, Inc.",1.31%
12,"Best Buy Co., Inc.",1.31%
13,Schlumberger NV,1.30%
14,Corning Inc,1.25%
15,"Stanley Black & Decker, Inc.",1.24%
16,McKesson Corporation,1.24%
17,"American International Group, Inc.",1.23%
18,Archer-Daniels-Midland Company,1.22%
19,Carrier Global Corp.,1.22%
20,"Dollar Tree, Inc.",1.20%
21,State Street Corporation,1.20%
22,"Welltower, Inc.",1.18%
23,Marathon Petroleum Corporation,1.16%
24,DTE Energy Company,1.13%
25,PPL Corporation,1.09%
26,Valero Energy Corporation,1.08%
27,Ameren Corporation,1.01%
28,"Simon Property Group, Inc.",1.00%
29,Entergy Corporation,0.99%
30,Edison International,0.98%
31,Southwest Airlines Co.,0.94%
32,"Tyson Foods, Inc. Class A",0.94%
33,"Conagra Brands, Inc.",0.93%
34,Laboratory Corporation of America Holdings,0.89%
35,Amcor PLC,0.88%
36,Kellogg Company,0.87%
37,LyondellBasell Industries NV,0.85%
38,Quest Diagnostics Incorporated,0.80%
39,"Ventas, Inc.",0.79%
40,"Delta Air Lines, Inc.",0.78%
41,FirstEnergy Corp.,0.77%
42,Discover Financial Services,0.77%
43,Markel Corporation,0.74%
44,AmerisourceBergen Corporation,0.74%
45,"Cardinal Health, Inc.",0.74%
46,ViacomCBS Inc. Class B,0.72%
47,"Hartford Financial Services Group, Inc.",0.72%
48,Fifth Third Bancorp,0.70%
49,International Paper Company,0.70%
50,Halliburton Company,0.70%
51,Alliant Energy Corp,0.68%
52,Nucor Corporation,0.68%
53,Genuine Parts Company,0.68%
54,M&T Bank Corporation,0.66%
55,Synchrony Financial,0.65%
56,J.M. Smucker Company,0.65%
57,Hess Corporation,0.63%
58,Hewlett Packard Enterprise Co.,0.61%
59,AES Corporation,0.61%
60,"PulteGroup, Inc.",0.61%
61,"Fortune Brands Home & Security, Inc.",0.60%
62,Occidental Petroleum Corporation,0.60%
63,"ONEOK, Inc.",0.60%
64,Celanese Corporation,0.60%
65,E*TRADE Financial Corporation,0.59%
66,Cincinnati Financial Corporation,0.59%
67,KeyCorp,0.59%
68,"Evergy, Inc.",0.58%
69,Omnicom Group Inc,0.57%
70,Whirlpool Corporation,0.57%
71,"CenturyLink, Inc.",0.55%
72,"Principal Financial Group, Inc.",0.55%
73,"CenterPoint Energy, Inc.",0.54%
74,Royal Caribbean Group,0.53%
75,Regions Financial Corporation,0.53%
76,"Annaly Capital Management, Inc.",0.53%
77,"Citizens Financial Group, Inc.",0.52%
78,Seagate Technology PLC,0.51%
79,Western Digital Corporation,0.51%
