,Name,Allocation
0,"Wayfair, Inc. Class A",1.16%
1,Carvana Co. Class A,1.13%
2,"Boston Beer Company, Inc. Class A",1.10%
3,"Enphase Energy, Inc.",1.03%
4,Generac Holdings Inc.,1.03%
5,"Zillow Group, Inc. Class C",0.97%
6,TopBuild Corp.,0.93%
7,Horizon Therapeutics Public Limited Company,0.91%
8,"Medpace Holdings, Inc.",0.90%
9,RH,0.86%
10,Scotts Miracle-Gro Company Class A,0.85%
11,"HubSpot, Inc.",0.85%
12,"Floor & Decor Holdings, Inc. Class A",0.84%
13,"Charles River Laboratories International, Inc.",0.83%
14,"BJ's Wholesale Club Holdings, Inc.",0.83%
15,"Zscaler, Inc.",0.83%
16,"Pinterest, Inc. Class A",0.83%
17,CRISPR Therapeutics AG,0.83%
18,"Etsy, Inc.",0.82%
19,Pool Corporation,0.82%
20,"YETI Holdings, Inc.",0.81%
21,Tempur Sealy International Inc,0.80%
22,"Teladoc Health, Inc.",0.78%
23,"Advanced Drainage Systems, Inc.",0.78%
24,"Chegg, Inc.",0.78%
25,"Trex Company, Inc.",0.77%
26,Elastic NV,0.77%
27,"Zoom Video Communications, Inc. Class A",0.77%
28,"Five9, Inc.",0.76%
29,"Ultragenyx Pharmaceutical, Inc.",0.75%
30,"CrowdStrike Holdings, Inc. Class A",0.75%
31,"Builders FirstSource, Inc.",0.74%
32,"Tandem Diabetes Care, Inc.",0.74%
33,"SiteOne Landscape Supply, Inc.",0.73%
34,Quidel Corporation,0.72%
35,"Fortune Brands Home & Security, Inc.",0.71%
36,Deckers Outdoor Corporation,0.71%
37,Churchill Downs Incorporated,0.70%
38,"ABIOMED, Inc.",0.68%
39,"Everbridge, Inc.",0.66%
40,Repligen Corporation,0.66%
41,"Amedisys, Inc.",0.66%
42,Zynga Inc. Class A,0.65%
43,Inphi Corporation,0.65%
44,"MongoDB, Inc. Class A",0.64%
45,"LHC Group, Inc.",0.64%
46,Pegasystems Inc.,0.64%
47,Catalent Inc,0.63%
48,"Simpson Manufacturing Co., Inc.",0.63%
49,"Entegris, Inc.",0.63%
50,"Cloudera, Inc.",0.63%
51,"Immunomedics, Inc.",0.63%
52,Albemarle Corporation,0.62%
53,Paylocity Holding Corp.,0.62%
54,"Neurocrine Biosciences, Inc.",0.62%
55,Avalara Inc,0.62%
56,"Monolithic Power Systems, Inc.",0.62%
57,RPM International Inc.,0.61%
58,"Nuance Communications, Inc.",0.61%
59,"BlackLine, Inc.",0.61%
60,"Q2 Holdings, Inc.",0.61%
61,Cabot Microelectronics Corporation,0.60%
62,Credit Acceptance Corporation,0.59%
63,Valvoline Inc.,0.59%
64,"XPO Logistics, Inc.",0.59%
65,Helen of Troy Limited,0.59%
66,"Nexstar Media Group, Inc. Class A",0.58%
67,Axon Enterprise Inc,0.56%
68,"LendingTree, Inc.",0.56%
69,New York Times Company Class A,0.56%
70,"Moderna, Inc.",0.56%
71,"Syneos Health, Inc. Class A",0.55%
72,LPL Financial Holdings Inc.,0.55%
73,"FTI Consulting, Inc.",0.54%
74,Wendy's Company,0.54%
75,"Manhattan Associates, Inc.",0.54%
76,Acceleron Pharma Inc,0.53%
77,"NeoGenomics, Inc.",0.53%
78,"Penumbra, Inc.",0.52%
79,"Zendesk, Inc.",0.52%
80,Masimo Corporation,0.52%
81,"Power Integrations, Inc.",0.51%
82,"IAA, Inc.",0.51%
83,"Pure Storage, Inc. Class A",0.51%
84,"Beyond Meat, Inc.",0.50%
85,"Exelixis, Inc.",0.50%
86,"RealPage, Inc.",0.49%
87,Cimpress Plc,0.49%
88,"Cohen & Steers, Inc.",0.49%
89,Adaptive Biotechnologies Corp.,0.48%
90,"Sarepta Therapeutics, Inc.",0.47%
91,"Tetra Tech, Inc.",0.47%
92,"Proto Labs, Inc.",0.47%
93,"Bio-Rad Laboratories, Inc. Class A",0.46%
94,Navistar International Corporation,0.46%
95,"Alteryx, Inc. Class A",0.46%
96,Chemed Corporation,0.46%
97,"CyrusOne, Inc.",0.45%
98,Genpact Limited,0.45%
99,"Envestnet, Inc.",0.45%
100,PTC Inc.,0.45%
101,Caesars Entertainment Inc,0.45%
102,Mimecast Limited,0.45%
