,Name,Allocation
0,CORPORATE BOND,14.50%
1,Emera Incorporated 6.75% 15-JUN-2076,3.50%
2,Barclays Plc 8.0% PERP,2.71%
3,Enbridge Inc. 6.0% 15-JAN-2077,2.45%
4,AXIS Specialty Finance LLC 4.9% 15-JAN-2040,2.08%
5,EQUITY OTHER,2.06%
6,Lloyds Banking Group plc 7.5% PERP,2.05%
7,Australia and New Zealand Banking Group Limited 6.75% PERP,1.90%
8,Land O Lakes Inc Cum Red Pfd Registered Shs Series C -144A-,1.85%
9,AerCap Holdings NV 5.875% 10-OCT-2079,1.67%
10,BNP Paribas S.A. 7.375% PERP,1.52%
11,Goldman Sachs Group Inc Depositary Shs Repr 1/25th Non-Cum Perp Red Pfd Registered Shs Series Q,1.51%
12,Apollo Management Holdings LP 4.95% 14-JAN-2050,1.51%
13,Credit Suisse Group AG 7.5% PERP,1.49%
14,Enel SpA 8.75% 24-SEP-2073,1.48%
15,"MetLife, Inc. 9.25% 08-APR-2038",1.47%
16,"Assurant, Inc. 7.0% 27-MAR-2048",1.41%
17,U.S. Dollar,1.24%
18,"Assured Guaranty Municipal Holdings, Inc. 6.4% 15-DEC-2066",1.24%
19,Citigroup Inc. Deposit Shs 31642327Repr 1/25th Non-Cum Perp Pfd Shs Series P,1.20%
20,Credit Suisse Group AG 6.375% PERP,1.19%
21,Barclays Plc 7.875% PERP,1.17%
22,AerCap Global Aviation Trust 6.5% 15-JUN-2045,1.10%
23,"Voya Financial, Inc. 5.65% 15-MAY-2053",1.09%
24,Asahi Mutual Life Insurance Co. 6.5% PERP,1.09%
25,HSBC Holdings Plc 6.375% PERP,1.07%
26,QBE Insurance Group Limited 6.75% 02-DEC-2044,1.07%
27,"Banco Santander, S.A. 7.5% PERP",1.05%
28,Credit Agricole 6.875% PERP,1.02%
29,Societe Generale S.A. 8.0% PERP,1.00%
30,Societe Generale S.A. 7.375% PERP,0.99%
31,JPMorgan Chase & Co Deposit Shs Repr 1/10th Non-Cum Perp Pfd Shs Ser-V,0.98%
32,Asahi Mutual Life Insurance Co. 7.25% PERP,0.96%
33,Centerpoint Energy Inc Cum Perp Red Pfd Registered Shs Series A,0.96%
34,ING Groep NV Notes 2016-Without Fixed Maturity Reg S Fixed/Variable Rate,0.95%
35,Credit Agricole 8.125% PERP,0.95%
36,UBS Group AG 6.875% PERP,0.92%
37,Nordea Bank Abp 6.625% PERP,0.92%
38,Royal KPN NV Notes 2013-28.3.73 Global Sr Subord -144A- Fltg Rt,0.91%
39,Huntington Bancshares Incorporated 5.625% PERP,0.90%
40,Bank of America Corporation Deposit Shs Repr 1/25th Fixed to Floating Rate Non-Cum Pfd Shs Ser X,0.88%
41,Koninklijke KPN NV Notes 2013-28.3.73 Global Sr Subord Reg S Fltg Rt,0.85%
42,BNP Paribas S.A. 6.625% PERP,0.82%
43,Duke Energy Corp Cum Red Perp Pfd Registered Shs Series B,0.80%
44,E*TRADE Financial Corporation Non Cum Perp Pfd Registered Series A,0.80%
45,AerCap Ireland Capital DAC 3.875% 23-JAN-2028,0.78%
46,QBE Insurance Group Limited 7.5% 24-NOV-2043,0.75%
47,TransCanada Trust 5.875% 15-AUG-2076,0.74%
48,"Banco Bilbao Vizcaya Argentaria, S.A. Contingent Convertible Securities 2017-Without Fixed Maturity Global Fixed/Floating Rate",0.73%
49,TransCanada Trust 5.5% 15-SEP-2079,0.72%
50,Intesa Sanpaolo S.p.A. 7.7% PERP,0.71%
51,Goldman Sachs Group Inc Depositary Shs Repr 1/25th Fxd to Fltg Non Cum Pfd Shs Series M,0.70%
52,M&T Bank Corporation Depositary Shs Repr 1/40th Non-Cum Red Pfd Registered Shs Series G,0.69%
53,DCP Midstream LLC (Old) 5.85% 21-MAY-2043,0.68%
54,"Citizens Financial Group, Inc. Perp Pfd Shs Series A",0.60%
55,Credit Agricole 7.875% PERP,0.60%
56,NatWest Group Plc 8.0% PERP,0.59%
57,Energy Transfer Operating LP Fixed-to-Fltg Cum Red Perp Pfd Units Series G,0.57%
58,"Assured Guaranty Municipal Holdings, Inc. 6.4% 15-DEC-2066",0.56%
59,Lloyds Banking Group plc 6.75% PERP,0.55%
60,Enterprise Products Operating LLC 3.14% 01-JUN-2067,0.54%
61,AES Gener S.A. 6.35% 07-OCT-2079,0.52%
62,Standard Chartered PLC 6.0% PERP,0.52%
63,UBS Group Funding (Switzerland) AG 7.0% PERP,0.52%
64,Citigroup Inc. Deposit Shs Repr 1/25th 5.90 % Non-Cum Pfd Shs Series B,0.50%
65,ING Groep NV 6.5% PERP,0.50%
66,Citigroup Inc. Deposit Shs Repr 1/25th Non-Cum Pfd Shs Series R,0.49%
67,Credit Suisse Group AG 7.5% PERP,0.49%
68,Cobank ACB Non-Cum Pfd Shs Series I -144A- -3A2-,0.48%
69,Societe Generale S.A. 7.875% PERP,0.48%
70,Land O Lakes Inc Cum Red Pfd Registered Shs Series B -144A-,0.47%
71,BP Capital Markets Plc 4.875% PERP,0.47%
72,Australia and New Zealand Banking Group Limited 6.75% PERP,0.44%
73,Lloyds Banking Group plc 7.5% PERP,0.40%
74,MUTUAL FUND (OTHER),0.39%
75,Lloyds Bank PLC Capital Secs 2009-Without Fixed Maturity -144A- Fltg Rt,0.39%
76,Banco Mercantil del Norte SA Institucion de Banca Multiple 8.375% PERP,0.38%
77,Sumitomo Life Insurance Company 6.5% 20-SEP-2073,0.38%
78,La Mondiale NV 5.875% 26-JAN-2047,0.38%
79,Credit Agricole 7.875% PERP,0.37%
80,Land O Lakes Capital Trust I 7.45 % Tr Pfd Secs 1998-15.3.28 -144A-,0.37%
81,Regions Financial Corp Depositary Shs Repr 1/100th Fix/Fltg Non-Cum Red Perp Pfd Rg Shs Ser D,0.36%
82,UBS Group Funding (Switzerland) AG 7.0% PERP,0.36%
83,Standard Chartered PLC 7.75% PERP,0.36%
84,Lloyds Bank PLC Regd.Notes 2009-Without Fixed Maturity Sr Reg-S,0.35%
85,Swedbank AB 6.0% PERP,0.35%
86,Morgan Stanley Deposit Shs Repr 1/25th Non-Cum Pfd Shs Series H,0.32%
87,"Reinsurance Group of America, Incorporated 2.97838% 15-DEC-2065",0.32%
88,Danske Bank AS Contingent Convertible Notes 2018-Without Fixed Maturity Reg S Fixed/Variable Rate,0.31%
89,NiSource Inc. Cum Red Perp Pfd Registered Shs Series A 144A,0.30%
90,ING Groep NV 5.75% PERP,0.30%
91,Farm Credit Bank of Texas Non-Cum Perp Pfd Registered Shs B Series 3,0.27%
92,"Energy Transfer Operating, L.P. FRN 01-NOV-2066",0.26%
93,Grupo Financiero BBVA Bancomer SA de CV 5.875% 13-SEP-2034,0.24%
94,"Hartford Financial Services Group, Inc. FRN 12-FEB-2047",0.21%
95,NatWest Group Plc 6.0% PERP,0.21%
96,Enbridge Inc. 5.5% 15-JUL-2077,0.19%
97,Danske Bank A/S 6.125% PERP,0.19%
98,Land O Lakes Inc 8 % Bonds 2015-Without fixed maturity Series A -144A-,0.18%
99,Societe Generale S.A. 7.375% PERP,0.17%
100,Enbridge Inc. 6.25% 01-MAR-2078,0.17%
101,JPMorgan Chase & Co Deposit Shs Repr 1/10th Non-Cum Pfd Shs Series Z,0.16%
102,AerCap Ireland Capital DAC 6.5% 15-JUL-2025,0.14%
103,Societe Generale S.A. 7.875% PERP,0.14%
104,TransCanada Trust 5.625% 20-MAY-2075,0.14%
105,Lincoln National Corp Cap Secs 2006-17.5.66 Fltg Rt,0.13%
106,Banco Mercantil del Norte SA (Grand Cayman Branch) 7.5% PERP,0.13%
107,"Buckeye Partners, L.P. 6.375% 22-JAN-2078",0.13%
108,Morgan Stanley Deposit Shs Repr 1/25th Non-Cum Pfd Shs Ser J,0.12%
109,UBS Group AG 7.125% PERP,0.11%
110,Credit Suisse Group AG 7.25% PERP,0.09%
111,Citigroup Inc. Deposit Shs Repr 1/25th 5.95% Non-Cum Pfd Shs A,0.09%
112,"MetLife, Inc. 6.4% 15-DEC-2036",0.08%
113,QBE Insurance Group Limited 7.5% 24-NOV-2043,0.08%
114,DCP Midstream LP Cum Conv Red Pfd Registered Shs Series A,0.07%
115,Skandinaviska Enskilda Banken AB 5.625% PERP,0.07%
