,Name,Allocation
0,EQUITY OTHER,23.25%
1,"Tesla, Inc. 2.0% 15-MAY-2024",4.10%
2,"Tesla, Inc. 2.375% 15-MAR-2022",2.30%
3,"Tesla, Inc. 1.25% 01-MAR-2021",1.99%
4,Broadcom Inc 8.00 % Cum Conv Pfd Registered Shs 2019-30.09.22 Series A,1.95%
5,"Wayfair, Inc. 1.125% 01-NOV-2024",1.75%
6,"Square, Inc. 0.5% 15-MAY-2023",1.57%
7,"Akamai Technologies, Inc. 0.125% 01-MAY-2025",1.51%
8,Sea Ltd. 2.375% 01-DEC-2025,1.36%
9,"Lumentum Holdings, Inc. 0.5% 15-DEC-2026",1.36%
10,"Advanced Micro Devices, Inc. 2.125% 01-SEP-2026",1.35%
11,"Coupa Software, Inc. 0.125% 15-JUN-2025",1.33%
12,Microchip Technology Incorporated 1.625% 15-FEB-2027,1.31%
13,"IAC FinanceCo 2, Inc. 0.875% 15-JUN-2026",1.27%
14,"DexCom, Inc. 0.75% 01-DEC-2023",1.26%
15,Insulet Corporation 0.375% 01-SEP-2026,1.15%
16,"Palo Alto Networks, Inc. 0.75% 01-JUL-2023",1.13%
17,"Workday, Inc. 0.25% 01-OCT-2022",1.13%
18,U.S. Dollar,1.12%
19,Danaher Corporation Cum Conv Red Pfd Registered Shs Series A,1.09%
20,"GCI Liberty, Inc. 1.75% 30-SEP-2046",1.09%
21,"Avantor, Inc. Cum Conv Pfd Registered Shs Series A",1.03%
22,"Chegg, Inc. 0.125% 15-MAR-2025",0.98%
23,"Teladoc Health, Inc. 1.25% 01-JUN-2027",0.98%
24,Stanley Black & Decker Inc Units Cons of 1 PC + 1/10 0% CCRPP Rg-D,0.90%
25,Microchip Technology Incorporated 1.625% 15-FEB-2025,0.89%
26,Carnival Corporation 5.75% 01-APR-2023,0.89%
27,"RingCentral, Inc. 0.0% 01-MAR-2025",0.87%
28,"Zillow Group, Inc. 2.75% 15-MAY-2025",0.87%
29,"DocuSign, Inc. 0.5% 15-SEP-2023",0.86%
30,Booking Holdings Inc. 0.75% 01-MAY-2025,0.82%
31,"Teradyne, Inc. 1.25% 15-DEC-2023",0.80%
32,"Twilio, Inc. 0.25% 01-JUN-2023",0.79%
33,Southwest Airlines Co. 1.25% 01-MAY-2025,0.79%
34,"ServiceNow, Inc. 0.0% 01-JUN-2022",0.79%
35,"Sarepta Therapeutics, Inc. 1.5% 15-NOV-2024",0.77%
36,CORPORATE BOND,0.77%
37,Splunk Inc. 0.5% 15-SEP-2023,0.76%
38,"Nuance Communications, Inc. 1.25% 01-APR-2025",0.74%
39,"Neurocrine Biosciences, Inc. 2.25% 15-MAY-2024",0.74%
40,ON Semiconductor Corporation 1.625% 15-OCT-2023,0.74%
41,Synaptics Incorporated 0.5% 15-JUN-2022,0.73%
42,"MercadoLibre, Inc. 2.0% 15-AUG-2028",0.72%
43,NCL Corporation Ltd. 6.0% 15-MAY-2024,0.72%
44,Aptiv PLC 5.5% Conv Pfd Registered Shs Series A,0.70%
45,"Etsy, Inc. 0.125% 01-OCT-2026",0.70%
46,Exact Sciences Corporation 0.375% 15-MAR-2027,0.70%
47,"Atlassian, Inc. 0.625% 01-MAY-2023",0.67%
48,BioMarin Pharmaceutical Inc. 0.599% 01-AUG-2024,0.63%
49,Danaher Corporation 5 % Cum Conv Pfd Registered Shs 2020-15.05.23 Class B,0.63%
50,Viavi Solutions Inc. 1.0% 01-MAR-2024,0.62%
51,"Pinduoduo, Inc. 0.0% 01-OCT-2024",0.62%
52,"Teladoc Health, Inc. 1.375% 15-MAY-2025",0.62%
53,Pioneer Natural Resources Company 0.25% 15-MAY-2025,0.62%
54,"Meritor, Inc. 3.25% 15-OCT-2037",0.59%
55,"Bilibili, Inc. 1.25% 15-JUN-2027",0.58%
56,Sea Ltd. 1.0% 01-DEC-2024,0.57%
57,"Q2 Holdings, Inc. 0.75% 01-JUN-2026",0.57%
58,Pegasystems Inc. 0.75% 01-MAR-2025,0.54%
59,"Zillow Group, Inc. 0.75% 01-SEP-2024",0.51%
60,Bandwidth Inc. 0.25% 01-MAR-2026,0.51%
61,"IAC FinanceCo, Inc. 0.875% 01-OCT-2022",0.51%
62,Liberty Media Corp. 1.375% 15-OCT-2023,0.50%
63,"Halozyme Therapeutics, Inc. 1.25% 01-DEC-2024",0.50%
64,AXA SA 7.25% 15-MAY-2021,0.49%
65,"JPMorgan Chase Bank, NA (New York Branch) 0.125% 01-JAN-2023",0.49%
66,Colfax Corp Tangible Equity Units Cons of Nom Nts 15.01.22 + 1 PC 15.01.22,0.47%
67,ArcelorMittal Luxembourg S.A. 5.5 % Mandatory Convertible Notes 2020-18.05.23,0.46%
68,SpeedCast International Ltd. 0.25% 01-MAY-2025,0.46%
69,Liberty Media Corp. 1.0% 30-JAN-2023,0.46%
70,"BlackLine, Inc. 0.125% 01-AUG-2024",0.46%
71,"Illumina, Inc. 0.0% 15-AUG-2023",0.44%
72,Fortive Corp. Cum Conv Pfd Registered Shs 2018-01.07.21 Series A,0.43%
73,"MongoDB, Inc. 0.25% 15-JAN-2026",0.42%
74,"FTI Consulting, Inc. 2.0% 15-AUG-2023",0.42%
75,"Illumina, Inc. 0.5% 15-JUN-2021",0.42%
76,SSR Mining Inc. 2.5% 01-APR-2039,0.42%
77,"NanoString Technologies, Inc. 2.625% 01-MAR-2025",0.40%
78,"KBR, Inc. 2.5% 01-NOV-2023",0.39%
79,Callaway Golf Company 2.75% 01-MAY-2026,0.38%
80,KKR & Co Inc 6 % Conv Cum Red Pfd Registered Shs 2020-15.09.23 Series C,0.38%
81,"Sabre GLBL, Inc. 9.25% 15-APR-2025",0.37%
82,Insmed Incorporated 1.75% 15-JAN-2025,0.35%
83,"Bloomin' Brands, Inc. 5.0% 01-MAY-2025",0.34%
84,"JOYY, Inc. 1.375% 15-JUN-2026",0.34%
85,"National Vision Holdings, Inc. 2.5% 15-MAY-2025",0.34%
86,"BridgeBio Pharma, Inc. 2.5% 15-MAR-2027",0.34%
87,"NuVasive, Inc. 0.375% 15-MAR-2025",0.33%
88,"Revance Therapeutics, Inc. 1.75% 15-FEB-2027",0.33%
89,VINCI SA 0.375% 16-FEB-2022,0.33%
90,Invitae Corp. 2.0% 01-SEP-2024,0.31%
91,"Chart Industries, Inc. 1.0% 15-NOV-2024",0.30%
92,II-VI Incorporated 0.25% 01-SEP-2022,0.30%
93,DISH Network Corporation 3.375% 15-AUG-2026,0.28%
94,"Spirit Airlines, Inc. 4.75% 15-MAY-2025",0.27%
95,"RingCentral, Inc. 0.0% 15-MAR-2023",0.26%
96,Cleveland-Cliffs Inc. 1.5% 15-JAN-2025,0.26%
97,Envista Holdings Corp. 2.375% 01-JUN-2025,0.26%
98,"Anthem, Inc. 2.75% 15-OCT-2042",0.26%
99,"Lyft, Inc. 1.5% 15-MAY-2025",0.25%
100,"Atlas Air Worldwide Holdings, Inc. 1.875% 01-JUN-2024",0.25%
101,"Air Transport Services Group, Inc. 1.125% 15-OCT-2024",0.24%
102,"2U, Inc. 2.25% 01-MAY-2025",0.21%
103,CNX Resources Corporation 2.25% 01-MAY-2026,0.20%
104,"Everbridge, Inc. 0.125% 15-DEC-2024",0.19%
105,"American Eagle Outfitters, Inc. 3.75% 15-APR-2025",0.17%
106,Insulet Corporation 1.375% 15-NOV-2024,0.17%
107,"Novellus Systems, Inc. 2.625% 15-MAY-2041",0.16%
