,Name,Allocation
0,Horizon Therapeutics Public Limited Company,11.31%
1,Catalent Inc,8.47%
2,Bristol-Myers Squibb Company,7.93%
3,Johnson & Johnson,7.75%
4,Pfizer Inc.,7.70%
5,"Zoetis, Inc. Class A",4.33%
6,Abbott Laboratories,4.11%
7,"Merck & Co., Inc.",4.01%
8,Jazz Pharmaceuticals Plc,3.95%
9,"AbbVie, Inc.",3.90%
10,Eli Lilly and Company,3.72%
11,Perrigo Co. Plc,3.64%
12,Mylan N.V.,3.57%
13,"Cardinal Health, Inc.",3.47%
14,Prestige Consumer Healthcare Inc,3.36%
15,"Pacira Biosciences, Inc.",1.90%
16,"Elanco Animal Health, Inc.",1.73%
17,"Amicus Therapeutics, Inc.",1.60%
18,Blueprint Medicines Corp.,1.56%
19,"Ironwood Pharmaceuticals, Inc. Class A",1.47%
20,Alkermes Plc,1.43%
21,"Flexion Therapeutics, Inc.",1.39%
22,"Madrigal Pharmaceuticals, Inc.",1.24%
23,"Supernus Pharmaceuticals, Inc.",1.24%
24,Heron Therapeutics Inc,1.11%
25,"Zogenix, Inc.",1.08%
26,"Esperion Therapeutics, Inc.",1.04%
27,Endo International Plc,1.03%
28,Mallinckrodt Plc,0.76%
29,U.S. Dollar,0.20%
