,Name,Allocation
0,"Boston Beer Company, Inc. Class A",10.59%
1,Thermo Fisher Scientific Inc.,7.86%
2,Abbott Laboratories,5.21%
3,Turning Point Brands Inc,4.92%
4,LVMH Moet Hennessy Louis Vuitton SE Unsponsored ADR,4.83%
5,"AbbVie, Inc.",4.64%
6,"PerkinElmer, Inc.",4.58%
7,Scotts Miracle-Gro Company Class A,4.52%
8,Novartis AG Sponsored ADR,4.46%
9,MUTUAL FUND (OTHER),4.01%
10,Catalent Inc,4.01%
11,Craft Brew Alliance,3.21%
12,"BJ's Restaurants, Inc.",3.15%
13,"RCI Hospitality Holdings, Inc.",2.82%
14,"Darden Restaurants, Inc.",2.81%
15,Anheuser-Busch InBev SA/NV Sponsored ADR,2.67%
16,British American Tobacco PLC Sponsored ADR,2.56%
17,Brown-Forman Corporation Class B,2.46%
18,"Dave & Buster's Entertainment, Inc.",2.34%
19,Philip Morris International Inc.,2.19%
20,Universal Corp,2.09%
21,Altria Group Inc,1.99%
22,"Constellation Brands, Inc. Class A",1.85%
23,Diageo plc Sponsored ADR,1.60%
24,Vector Group Ltd.,1.55%
25,Imperial Brands PLC Sponsored ADR,1.50%
26,NewAge Inc,1.29%
27,Ambev SA Sponsored ADR,1.22%
28,Pernod Ricard SA Unsponsored ADR,1.10%
29,"MGP Ingredients, Inc.",1.02%
30,Molson Coors Beverage Company Class B,0.96%
