,Name,Allocation
0,"Molina Healthcare, Inc.",1.53%
1,"Medical Properties Trust, Inc.",1.35%
2,"XPO Logistics, Inc.",1.03%
3,"Penn National Gaming, Inc.",1.00%
4,UGI Corporation,0.96%
5,"Cree, Inc.",0.90%
6,OGE Energy Corp.,0.88%
7,"Reinsurance Group of America, Incorporated",0.85%
8,Lear Corporation,0.85%
9,AECOM,0.84%
10,"Thor Industries, Inc.",0.81%
11,"Arrow Electronics, Inc.",0.80%
12,First American Financial Corporation,0.77%
13,"First Solar, Inc.",0.77%
14,"BJ's Wholesale Club Holdings, Inc.",0.75%
15,Darling Ingredients Inc.,0.73%
16,Sonoco Products Company,0.73%
17,First Horizon National Corporation,0.71%
18,Ingredion Incorporated,0.71%
19,Signature Bank,0.71%
20,"East West Bancorp, Inc.",0.70%
21,SYNNEX Corporation,0.69%
22,"Prosperity Bancshares, Inc.(R)",0.69%
23,"American Financial Group, Inc.",0.67%
24,Kemper Corporation,0.66%
25,"Flowers Foods, Inc.",0.65%
26,United Therapeutics Corporation,0.64%
27,Old Republic International Corporation,0.63%
28,"Ashland Global Holdings, Inc.",0.62%
29,PTC Inc.,0.60%
30,RPM International Inc.,0.60%
31,ManpowerGroup Inc.,0.60%
32,Equitrans Midstream Corp.,0.60%
33,"Essential Utilities, Inc.",0.60%
34,"Acuity Brands, Inc.",0.59%
35,"Harley-Davidson, Inc.",0.58%
36,"Grand Canyon Education, Inc.",0.58%
37,II-VI Incorporated,0.57%
38,National Fuel Gas Company,0.55%
39,EQT Corporation,0.55%
40,"Interactive Brokers Group, Inc. Class A",0.55%
41,Service Corporation International,0.55%
42,TCF Financial Corporation,0.55%
43,"Cullen/Frost Bankers, Inc.",0.54%
44,Jefferies Financial Group Inc.,0.54%
45,"Mattel, Inc.",0.53%
46,Regal Beloit Corp,0.53%
47,"Watsco, Inc.",0.53%
48,"Hanover Insurance Group, Inc.",0.53%
49,Camden Property Trust,0.52%
50,Alleghany Corporation,0.52%
51,"Omega Healthcare Investors, Inc.",0.52%
52,"Southwest Gas Holdings, Inc.",0.49%
53,Ciena Corporation,0.48%
54,Chemours Co.,0.46%
55,Owens Corning,0.46%
56,"United Bankshares, Inc.",0.46%
57,"AutoNation, Inc.",0.46%
58,"Selective Insurance Group, Inc.",0.45%
59,"CyrusOne, Inc.",0.45%
60,"Affiliated Managers Group, Inc.",0.45%
61,Lennox International Inc.,0.44%
62,Encompass Health Corporation,0.44%
63,"Steel Dynamics, Inc.",0.44%
64,"Stericycle, Inc.",0.44%
65,Taylor Morrison Home Corporation,0.44%
66,JBG SMITH Properties,0.44%
67,"Grubhub, Inc.",0.42%
68,Janus Henderson Group PLC,0.42%
69,"Ceridian HCM Holding, Inc.",0.42%
70,EnerSys,0.42%
71,Synovus Financial Corp.,0.42%
72,Spire Inc.,0.41%
73,"Aptargroup, Inc.",0.41%
74,New Jersey Resources Corporation,0.41%
75,nVent Electric plc,0.41%
76,"Post Holdings, Inc.",0.40%
77,"MSC Industrial Direct Co., Inc. Class A",0.40%
78,"Sabra Health Care REIT, Inc.",0.40%
79,"Dick's Sporting Goods, Inc.",0.40%
80,Valley National Bancorp,0.40%
81,JetBlue Airways Corporation,0.40%
82,"Pinnacle Financial Partners, Inc.",0.40%
83,"CoreLogic, Inc.",0.40%
84,"Sprouts Farmers Markets, Inc.",0.39%
85,Tenet Healthcare Corporation,0.39%
86,Crane Co.,0.39%
87,"Hill-Rom Holdings, Inc.",0.39%
88,"Foot Locker, Inc.",0.39%
89,"ALLETE, Inc.",0.39%
90,Bank OZK,0.38%
91,"Cracker Barrel Old Country Store, Inc.",0.38%
92,"Brighthouse Financial, Inc.",0.38%
93,"National Retail Properties, Inc.",0.37%
94,NorthWestern Corporation,0.37%
95,"TEGNA, Inc.",0.36%
96,"Hain Celestial Group, Inc.",0.36%
97,"Commerce Bancshares, Inc.",0.36%
98,"Avnet, Inc.",0.36%
99,"Acadia Healthcare Company, Inc.",0.36%
100,Ollie's Bargain Outlet Holdings Inc,0.36%
101,MDU Resources Group Inc,0.36%
102,Commercial Metals Company,0.35%
103,Brunswick Corporation,0.35%
104,Jones Lang LaSalle Incorporated,0.35%
105,"Home BancShares, Inc.",0.34%
106,Webster Financial Corporation,0.34%
107,"Toll Brothers, Inc.",0.34%
108,Wintrust Financial Corporation,0.34%
109,"Univar Solutions, Inc.",0.34%
110,"Nu Skin Enterprises, Inc. Class A",0.34%
111,"IDACORP, Inc.",0.34%
112,Umpqua Holdings Corporation,0.33%
113,Kennametal Inc.,0.33%
114,Kilroy Realty Corporation,0.33%
115,"TreeHouse Foods, Inc.",0.33%
116,F.N.B. Corporation,0.32%
117,Avient Corporation,0.32%
118,TRI Pointe Group Inc,0.32%
119,Nektar Therapeutics,0.32%
120,Sensient Technologies Corporation,0.32%
121,"Telephone and Data Systems, Inc.",0.31%
122,"Williams-Sonoma, Inc.",0.31%
123,"American Campus Communities, Inc.",0.31%
124,"CNO Financial Group, Inc.",0.31%
125,Science Applications International Corp.,0.31%
126,Emergent BioSolutions Inc.,0.31%
127,"Donaldson Company, Inc.",0.31%
128,GATX Corporation,0.31%
129,Lamar Advertising Company Class A,0.31%
130,"KAR Auction Services, Inc.",0.31%
131,Rayonier Inc.,0.31%
132,Sterling Bancorp,0.31%
133,"Hudson Pacific Properties, Inc.",0.31%
134,UMB Financial Corporation,0.30%
135,"Patterson Companies, Inc.",0.30%
136,"TripAdvisor, Inc.",0.30%
137,Goodyear Tire & Rubber Company,0.30%
138,"EMCOR Group, Inc.",0.30%
139,CDK Global Inc,0.30%
140,PacWest Bancorp,0.30%
141,New York Times Company Class A,0.30%
142,Oshkosh Corp,0.30%
143,Middleby Corporation,0.29%
144,"New York Community Bancorp, Inc.",0.29%
145,"Vishay Intertechnology, Inc.",0.29%
146,National Instruments Corporation,0.29%
147,"MAXIMUS, Inc.",0.29%
148,BancorpSouth Bank,0.29%
149,Helen of Troy Limited,0.29%
150,"Ryder System, Inc.",0.29%
151,"Park Hotels & Resorts, Inc.",0.29%
152,"Spirit Realty Capital, Inc.",0.29%
153,CNX Resources Corporation,0.29%
154,AGCO Corporation,0.28%
155,Associated Banc-Corp,0.28%
156,"IAA, Inc.",0.28%
157,Dana Incorporated,0.28%
158,Antero Midstream Corp.,0.28%
159,"LiveRamp Holdings, Inc.",0.28%
160,Healthcare Realty Trust Incorporated,0.28%
161,"ONE Gas, Inc.",0.27%
162,"Hawaiian Electric Industries, Inc.",0.27%
163,Semtech Corporation,0.27%
164,"Texas Roadhouse, Inc.",0.27%
165,"Highwoods Properties, Inc.",0.26%
166,"InterDigital, Inc.",0.26%
167,"Trinity Industries, Inc.",0.26%
168,Black Hills Corporation,0.26%
169,Cathay General Bancorp,0.26%
170,Prestige Consumer Healthcare Inc,0.26%
171,ChampionX Corporation,0.25%
172,"Life Storage, Inc.",0.25%
173,"First Industrial Realty Trust, Inc.",0.25%
174,Alliance Data Systems Corporation,0.25%
175,Valvoline Inc.,0.25%
176,Physicians Realty Trust,0.25%
177,"Builders FirstSource, Inc.",0.25%
178,O-I Glass Inc,0.24%
179,International Bancshares Corporation,0.24%
180,"Avis Budget Group, Inc.",0.24%
181,Minerals Technologies Inc.,0.24%
182,United States Steel Corporation,0.24%
183,KB Home,0.24%
184,Stifel Financial Corp.,0.24%
185,"ITT, Inc.",0.24%
186,"American Eagle Outfitters, Inc.",0.24%
187,"PNM Resources, Inc.",0.24%
188,Hancock Whitney Corporation,0.23%
189,Adtalem Global Education Inc.,0.23%
190,Graham Holdings Co.,0.23%
191,"Douglas Emmett, Inc",0.23%
192,Lancaster Colony Corporation,0.23%
193,"Enphase Energy, Inc.",0.23%
194,World Fuel Services Corporation,0.23%
195,PotlatchDeltic Corporation,0.23%
196,Edgewell Personal Care Co.,0.23%
197,"Aaron's, Inc.",0.22%
198,Wendy's Company,0.22%
199,Teradata Corporation,0.22%
200,"Littelfuse, Inc.",0.22%
201,"Healthcare Services Group, Inc.",0.22%
202,"Landstar System, Inc.",0.22%
203,"Texas Capital Bancshares, Inc.",0.22%
204,"MSA Safety, Inc.",0.22%
205,"Nordstrom, Inc.",0.22%
206,Olin Corporation,0.22%
207,"Worthington Industries, Inc.",0.22%
208,Fulton Financial Corporation,0.21%
209,First Financial Bankshares Inc,0.21%
210,Pebblebrook Hotel Trust,0.21%
211,Domtar Corporation,0.21%
212,Haemonetics Corporation,0.21%
213,Colfax Corporation,0.21%
214,"Brixmor Property Group, Inc.",0.21%
215,Adient plc,0.21%
216,"Avanos Medical, Inc.",0.21%
217,"NetScout Systems, Inc.",0.21%
218,"LogMeIn, Inc.",0.21%
219,Corporate Office Properties Trust,0.21%
220,Delphi Technologies Plc,0.20%
221,Trustmark Corporation,0.20%
222,Navient Corp,0.20%
223,NCR Corporation,0.20%
224,"Dycom Industries, Inc.",0.20%
225,"Valmont Industries, Inc.",0.20%
226,ASGN Inc,0.20%
227,"John Wiley & Sons, Inc. Class A",0.19%
228,"Werner Enterprises, Inc.",0.19%
229,Fluor Corporation,0.19%
230,"Genworth Financial, Inc. Class A",0.19%
231,RLI Corp.,0.19%
232,"Sally Beauty Holdings, Inc.",0.18%
233,HNI Corporation,0.18%
234,SLM Corp,0.18%
235,"Wyndham Destinations, Inc.",0.18%
236,Service Properties Trust,0.18%
