,Name,Allocation
0,Apache Corporation,4.70%
1,Pioneer Natural Resources Company,4.41%
2,Western Midstream Partners LP,4.28%
3,Occidental Petroleum Corporation,4.14%
4,DCP Midstream LP,4.04%
5,ConocoPhillips,3.79%
6,Hess Corporation,3.56%
7,"EOG Resources, Inc.",3.46%
8,EQT Corporation,3.45%
9,Cabot Oil & Gas Corporation,3.44%
10,Marathon Oil Corporation,3.40%
11,"Noble Energy, Inc.",3.37%
12,"Parsley Energy, Inc. Class A",3.32%
13,"Diamondback Energy, Inc.",3.22%
14,EQUITY OTHER,3.13%
15,"TC PipeLines, LP",3.06%
16,Concho Resources Inc.,3.06%
17,"Continental Resources, Inc.",3.06%
18,Devon Energy Corporation,3.06%
19,Range Resources Corporation,2.83%
20,"WPX Energy, Inc.",2.57%
21,Cimarex Energy Co.,2.56%
22,Murphy Oil Corporation,2.51%
23,CNX Resources Corporation,2.29%
24,"PDC Energy, Inc.",1.95%
25,Matador Resources Company,1.93%
26,Southwestern Energy Company,1.91%
27,Antero Resources Corporation,1.76%
28,Enable Midstream Partners LP,1.73%
29,CNX Midstream Partners LP,1.51%
30,Magnolia Oil & Gas Corp. Class A,1.24%
31,Callon Petroleum Company,0.98%
32,Vermilion Energy Inc.,0.94%
33,Hess Midstream LP Class A,0.84%
34,"W&T Offshore, Inc.",0.80%
35,SM Energy Company,0.79%
36,Bonanza Creek Energy Inc,0.75%
37,Enerplus Corporation,0.71%
38,"Centennial Resource Development, Inc. Class A",0.45%
39,Tellurian Inc.,0.32%
40,Contango Oil & Gas Company,0.22%
41,Gulfport Energy Corporation,0.22%
42,"Laredo Petroleum, Inc.",0.20%
43,Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,0.06%
44,U.S. Dollar,0.01%
