,Name,Allocation
0,CORPORATE BOND,13.53%
1,Emera Incorporated 6.75% 15-JUN-2076,2.98%
2,EQUITY OTHER,2.90%
3,Barclays Plc 8.0% PERP,1.94%
4,Barclays Plc 7.875% PERP,1.65%
5,AerCap Holdings NV 5.875% 10-OCT-2079,1.65%
6,Enel SpA 8.75% 24-SEP-2073,1.47%
7,GMAC Capital Trust I Trust Pfd Secs 2011-15.2.40 Gtd Series 2 Fltg Rt,1.46%
8,Wells Fargo & Company 7.5 % Non Cum Perp Conv Pfd Registered Shs A Series L,1.45%
9,Lloyds Banking Group plc 7.5% PERP,1.28%
10,Goldman Sachs Group Inc Depositary Shs Repr 1/25th Non-Cum Perp Red Pfd Registered Shs Series Q,1.10%
11,Credit Agricole 8.125% PERP,1.05%
12,Credit Suisse Group AG 6.375% PERP,0.99%
13,Credit Agricole 7.875% PERP,0.99%
14,HSBC Holdings Plc 6.375% PERP,0.97%
15,Credit Suisse Group AG 7.5% PERP,0.96%
16,Enbridge Inc. 6.0% 15-JAN-2077,0.95%
17,BNP Paribas S.A. 7.375% PERP,0.90%
18,Morgan Stanley Deposit Shs Repr 1/1000th Non-Cum Pfd Shs Series F,0.88%
19,Australia and New Zealand Banking Group Limited 6.75% PERP,0.84%
20,"Prudential Financial, Inc. 4.125% 01-SEP-2060",0.81%
21,Enbridge Inc. 6.25% 01-MAR-2078,0.80%
22,Credit Agricole 6.875% PERP,0.78%
23,TransCanada Trust 5.5% 15-SEP-2079,0.76%
24,Athene Holding Ltd Depositary Shs Repr 1/1000th Non-Cum Red Perp Pfd Registered Shs Ser A,0.75%
25,U.S. Dollar,0.73%
26,American Equity Investment Life Holding Co Depositary Shs Repr 1/1000th Non-Cum Red Perp Pfd Registered Shs Ser A,0.73%
27,Citigroup Inc. Deposit Shs Repr 1/25th Non-Cum Pfd Shs Series T,0.73%
28,ING Groep NV Notes 2016-Without Fixed Maturity Reg S Fixed/Variable Rate,0.73%
29,Energy Transfer Operating LP Cum Red Perp Pfd Units Series E,0.73%
30,AEGON Funding Company LLC 5.1 % Notes 2019-15.12.49 Gtd Global,0.71%
31,Land O Lakes Inc Cum Red Pfd Registered Shs Series C -144A-,0.71%
32,"Banco Santander, S.A. 7.5% PERP",0.70%
