,Name,Allocation
0,Invitae Corp.,6.17%
1,"Natera, Inc.",5.86%
2,CRISPR Therapeutics AG,5.57%
3,"Ultragenyx Pharmaceutical, Inc.",4.35%
4,"Agilent Technologies, Inc.",4.20%
5,QIAGEN NV,4.01%
6,"Sarepta Therapeutics, Inc.",3.99%
7,"Arrowhead Pharmaceuticals, Inc.",3.69%
8,"Illumina, Inc.",3.64%
9,"bluebird bio, Inc.",3.40%
10,Blueprint Medicines Corp.,3.40%
11,"PTC Therapeutics, Inc.",3.13%
12,"Alnylam Pharmaceuticals, Inc",3.13%
13,Genscript Biotech Corporation,3.01%
14,"Editas Medicine, Inc.",2.91%
15,"Allogene Therapeutics, Inc.",2.82%
16,BioMarin Pharmaceutical Inc.,2.60%
17,Veracyte Inc,2.56%
18,"NanoString Technologies, Inc.",2.25%
19,"Sorrento Therapeutics, Inc.",2.14%
20,"CareDx, Inc.",2.12%
21,"Rocket Pharmaceuticals, Inc.",2.05%
22,"Sangamo Therapeutics, Inc.",2.03%
23,Luminex Corp,1.99%
24,Takara Bio Inc.,1.93%
25,uniQure N.V.,1.93%
26,"Dicerna Pharmaceuticals, Inc.",1.79%
27,Vertex Pharmaceuticals Incorporated,1.61%
28,"Myriad Genetics, Inc.",1.58%
29,"REGENXBIO, Inc.",1.53%
30,Adverum Biotechnologies Inc,1.39%
31,"Pacific Biosciences of California, Inc.",1.36%
32,"Gilead Sciences, Inc.",1.31%
33,"Intellia Therapeutics, Inc.",1.19%
34,"ZIOPHARM Oncology, Inc.",0.85%
35,"Homology Medicines, Inc.",0.66%
36,Wave Life Sciences Ltd.,0.48%
37,"Voyager Therapeutics, Inc.",0.42%
38,ProQR Therapeutics N.V.,0.34%
39,"Precision BioSciences, Inc.",0.30%
40,U.S. Dollar,0.29%
