,Name,Allocation
0,CORPORATE BOND,13.08%
1,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,10.23%
2,1011778 Bc Ulc 19-Nov-2019 Term Loan B-4 19-Nov-2026,1.60%
3,Charter Communications Holdings Llc 23-Oct-2019 Term Loan B-2 01-Feb-2027,1.54%
4,Centurylink Inc 31-Jan-2020 Term Loan B 15-Mar-2027,1.53%
5,Asurion Llc 24-Apr-2017 Term Loan B 03-Nov-2023,1.51%
6,Dell Technologies Unsec Tl 01-Sep-2025,1.42%
7,Western Digital Corp 27-Feb-2018 Term Loan A-1 27-Feb-2023,1.39%
8,Berry Global Inc 16-Dec-2019 Term Loan 01-Jul-2026,1.34%
9,Bass Pro Group Llc 15-Nov-2016 Term Loan B 25-Sep-2024,1.33%
10,Csc Holdings Llc 15-Mar-2017 Term Loan 17-Jul-2025,1.31%
11,T Mobile Usa Inc 01-Apr-2020 Term Loan 01-Apr-2027,1.28%
12,Caesars Resort Collection Llc 29-Sep-2017 Term Loan B 22-Dec-2024,1.26%
13,Asurion Llc 14-Jul-2017 Term Loan 04-Aug-2025,1.24%
14,Enterprise Merger Sub Inc 10-Jun-2018 Term Loan B 10-Jun-2025,1.23%
15,Transdigm Inc 06-Feb-2020 Term Loan F 09-Dec-2025,1.21%
16,Brookfield Business Partners Lp 13-Nov-2018 Term Loan B 30-Apr-2026,1.20%
17,Change Healthcare Holdings Llc 01-Mar-2017 Term Loan B 01-Mar-2024,1.18%
18,Lifepoint Health Inc 22-Jul-2018 Term Loan B 16-Nov-2025,1.13%
19,Ultimate Software Group Inc 25-Mar-2019 Term Loan 03-May-2026,1.12%
20,Athenahealth Sec Tl 24-Jan-2019 Senior Sec. 1st Lien Term Loan 02-Aug-1905,1.11%
21,Finastra Group Holdings Ltd 28-Apr-2017 Term Loan B 13-Jun-2024,1.03%
22,Bausch Health Cos Inc 01-Jun-2018 Term Loan B 01-Jun-2025,1.02%
23,Scientific Games International Inc 14-Feb-2018 Term Loan B 14-Aug-2024,1.01%
24,Bmc Software Inc 28-Jun-2018 Term Loan B 02-Oct-2025,1.00%
25,Hub International Ltd 24-Feb-2020 Term Loan B 25-Apr-2025,1.00%
26,Endo Luxembourg Finance Company I Sarl 27-Apr-2017 Term Loan 27-Apr-2024,0.99%
