,Name,Allocation
0,FUTURES,1.73%
1,Emergent BioSolutions Inc.,0.41%
2,Redfin Corporation,0.38%
3,Deckers Outdoor Corporation,0.36%
4,"Wingstop, Inc.",0.36%
5,"SiteOne Landscape Supply, Inc.",0.35%
6,"iRhythm Technologies, Inc.",0.34%
7,"LHC Group, Inc.",0.34%
8,"Builders FirstSource, Inc.",0.33%
9,"Penn National Gaming, Inc.",0.31%
10,"Kinsale Capital Group, Inc.",0.30%
11,"Varonis Systems, Inc.",0.30%
12,RH,0.30%
13,"MAXIMUS, Inc.",0.28%
14,"BMC Stock Holdings, Inc.",0.27%
15,"Simpson Manufacturing Co., Inc.",0.27%
16,"NeoGenomics, Inc.",0.27%
17,"BJ's Wholesale Club Holdings, Inc.",0.27%
18,"Aaron's, Inc.",0.26%
19,"LivePerson, Inc.",0.26%
20,Lattice Semiconductor Corporation,0.25%
21,Synaptics Incorporated,0.25%
22,"eXp World Holdings, Inc.",0.25%
23,"Natera, Inc.",0.25%
24,"Lithia Motors, Inc. Class A",0.24%
25,"Pacira Biosciences, Inc.",0.23%
26,K12 Inc.,0.23%
27,Darling Ingredients Inc.,0.23%
28,"UFP Industries, Inc.",0.23%
29,Vonage Holdings Corp.,0.23%
30,"Owens & Minor, Inc.",0.23%
31,Essent Group Ltd.,0.23%
32,"Medpace Holdings, Inc.",0.22%
33,"EMCOR Group, Inc.",0.22%
34,National General Holdings Corp.,0.22%
35,Freshpet Inc,0.22%
36,Luminex Corp,0.22%
37,"Clearway Energy, Inc. Class C",0.22%
38,TopBuild Corp.,0.22%
39,First Financial Bankshares Inc,0.21%
40,AppFolio Inc Class A,0.21%
41,ASGN Inc,0.21%
42,American States Water Company,0.21%
43,Corcept Therapeutics Incorporated.,0.20%
44,"PennyMac Financial Services, Inc.",0.20%
45,"Murphy USA, Inc.",0.20%
46,Veracyte Inc,0.20%
47,"Myriad Genetics, Inc.",0.20%
48,"Papa John's International, Inc.",0.20%
49,Churchill Downs Incorporated,0.20%
50,Stamps.com Inc.,0.20%
51,Vicor Corporation,0.20%
52,Boise Cascade Co.,0.20%
53,Rent-A-Center Inc,0.20%
54,"Crocs, Inc.",0.20%
55,"Overstock.com, Inc.",0.20%
56,Nevro Corp.,0.20%
57,Portland General Electric Company,0.20%
58,"Proto Labs, Inc.",0.20%
59,Helen of Troy Limited,0.20%
60,"Tetra Tech, Inc.",0.20%
61,LCI Industries,0.20%
62,"Applied Industrial Technologies, Inc.",0.20%
63,"ONE Gas, Inc.",0.19%
64,"EastGroup Properties, Inc.",0.19%
65,"Tivity Health, Inc.",0.19%
66,"Ironwood Pharmaceuticals, Inc. Class A",0.19%
67,Radian Group Inc.,0.19%
68,"Walker & Dunlop, Inc.",0.19%
69,"PNM Resources, Inc.",0.19%
70,"Mr. Cooper Group, Inc.",0.19%
71,Realogy Holdings Corp.,0.19%
72,"Selective Insurance Group, Inc.",0.19%
73,"Innoviva, Inc.",0.18%
74,Meritage Homes Corporation,0.18%
75,PotlatchDeltic Corporation,0.18%
76,Louisiana-Pacific Corporation,0.18%
77,"Clearway Energy, Inc. Class A",0.18%
78,Kforce Inc.,0.18%
79,"Calix, Inc.",0.18%
80,"Watts Water Technologies, Inc. Class A",0.17%
81,KB Home,0.17%
82,"Echo Global Logistics, Inc",0.17%
83,Black Hills Corporation,0.17%
84,"Comfort Systems USA, Inc.",0.17%
85,"KBR, Inc.",0.17%
86,Taylor Morrison Home Corporation,0.17%
87,"Cannae Holdings, Inc.",0.17%
88,Performance Food Group Company,0.17%
89,"Southwest Gas Holdings, Inc.",0.17%
90,Novanta Inc,0.17%
91,"AAON, Inc.",0.17%
92,"Franklin Electric Co., Inc.",0.17%
93,STAAR Surgical Company,0.17%
94,Fox Factory Holding Corp.,0.17%
95,"Artisan Partners Asset Management, Inc. Class A",0.17%
96,Perdoceo Education Corporation,0.17%
97,"Dorman Products, Inc.",0.16%
98,"Arena Pharmaceuticals, Inc.",0.16%
99,"Marcus & Millichap, Inc.",0.16%
100,"AMN Healthcare Services, Inc.",0.16%
101,Prestige Consumer Healthcare Inc,0.16%
102,Brady Corporation Class A,0.16%
103,Silicon Laboratories Inc.,0.16%
104,Vericel Corporation,0.16%
105,Semtech Corporation,0.16%
106,Intersect ENT Inc,0.16%
107,"Perficient, Inc.",0.16%
108,Diodes Incorporated,0.16%
109,"J2 Global, Inc.",0.16%
110,"Hub Group, Inc. Class A",0.16%
111,"Simulations Plus, Inc.",0.16%
112,Cimpress Plc,0.16%
113,"Qualys, Inc.",0.16%
114,Stifel Financial Corp.,0.15%
115,"STAG Industrial, Inc.",0.15%
116,"Digital Turbine, Inc.",0.15%
117,"Supernus Pharmaceuticals, Inc.",0.15%
118,Forward Air Corporation,0.15%
119,"ALLETE, Inc.",0.15%
120,"Ormat Technologies, Inc.",0.15%
121,"NuVasive, Inc.",0.15%
122,Tupperware Brands Corporation,0.15%
123,"Insperity, Inc.",0.15%
124,"Medifast, Inc.",0.15%
125,"Sykes Enterprises, Incorporated",0.15%
126,Rosetta Stone Inc.,0.15%
127,"1-800-FLOWERS.COM, Inc. Class A",0.15%
128,National Storage Affiliates Trust,0.15%
129,"Power Integrations, Inc.",0.15%
130,"Novavax, Inc.",0.15%
131,"Q2 Holdings, Inc.",0.15%
132,"Momenta Pharmaceuticals, Inc.",0.15%
133,Stepan Company,0.15%
134,"Federated Hermes, Inc. Class B",0.15%
135,GMS Inc.,0.15%
136,WD-40 Company,0.15%
137,"Cohen & Steers, Inc.",0.15%
138,ServisFirst Bancshares Inc,0.15%
139,Terreno Realty Corporation,0.15%
140,"Houlihan Lokey, Inc. Class A",0.15%
141,John Bean Technologies Corporation,0.15%
142,RLI Corp.,0.15%
143,Vanda Pharmaceuticals Inc.,0.15%
144,"Advanced Drainage Systems, Inc.",0.15%
145,Cabot Microelectronics Corporation,0.14%
146,"SPS Commerce, Inc.",0.14%
147,Hamilton Lane Incorporated Class A,0.14%
148,Verint Systems Inc.,0.14%
149,ManTech International Corporation Class A,0.14%
150,"YETI Holdings, Inc.",0.14%
151,American Equity Investment Life Holding Company,0.14%
152,NorthWestern Corporation,0.14%
153,"Axos Financial, Inc.",0.14%
154,"Collegium Pharmaceutical, Inc.",0.14%
155,Federal Agricultural Mortgage Corporation Class C,0.14%
156,"QTS Realty Trust, Inc. Class A",0.14%
157,"TechTarget, Inc.",0.14%
158,"Perspecta, Inc.",0.14%
159,"Renewable Energy Group, Inc.",0.14%
160,"Coca-Cola Consolidated, Inc.",0.14%
161,"Coherus BioSciences, Inc.",0.14%
162,"Ensign Group, Inc.",0.14%
163,"Texas Roadhouse, Inc.",0.14%
164,"Arrowhead Pharmaceuticals, Inc.",0.14%
165,Spire Inc.,0.13%
166,"WW International, Inc.",0.13%
167,Lancaster Colony Corporation,0.13%
168,EnerSys,0.13%
169,"RE/MAX Holdings, Inc.",0.13%
170,"NanoString Technologies, Inc.",0.13%
171,UniFirst Corporation,0.13%
172,"FormFactor, Inc.",0.13%
173,Innospec Inc.,0.13%
174,"EVERTEC, Inc.",0.13%
175,"Magellan Health, Inc.",0.13%
176,Physicians Realty Trust,0.13%
177,Chase Corporation,0.13%
178,Bank of N.T. Butterfield & Son Limited (The),0.13%
179,Mirati Therapeutics Inc.,0.13%
180,"Sabra Health Care REIT, Inc.",0.13%
181,"Ontrak, Inc.",0.13%
182,Healthcare Realty Trust Incorporated,0.13%
183,New Jersey Resources Corporation,0.13%
184,Plug Power Inc.,0.13%
185,"Big Lots, Inc.",0.13%
186,"Celsius Holdings, Inc.",0.13%
187,"Box, Inc. Class A",0.13%
188,"Aerojet Rocketdyne Holdings, Inc.",0.13%
189,"PS Business Parks, Inc.",0.13%
190,"Glacier Bancorp, Inc.",0.13%
191,Commercial Metals Company,0.13%
192,South State Corporation,0.13%
193,"Advanced Energy Industries, Inc.",0.13%
194,Valley National Bancorp,0.13%
195,Select Medical Holdings Corporation,0.13%
196,"Omnicell, Inc.",0.13%
197,"Cardiovascular Systems, Inc.",0.13%
198,Cogent Communications Holdings Inc,0.12%
199,"Badger Meter, Inc.",0.12%
200,Neogen Corporation,0.12%
201,"PC Connection, Inc.",0.12%
202,Viavi Solutions Inc,0.12%
203,Rapid7 Inc.,0.12%
204,"Alarm.com Holdings, Inc.",0.12%
205,Kadant Inc.,0.12%
206,Fabrinet,0.12%
207,"Patterson Companies, Inc.",0.12%
208,"NextGen Healthcare, Inc.",0.12%
209,"Encore Capital Group, Inc.",0.12%
210,LaZBoy Incorporated,0.12%
211,"Envestnet, Inc.",0.12%
212,HNI Corporation,0.12%
213,"CSW Industrials, Inc.",0.12%
214,Appian Corporation Class A,0.12%
215,Sleep Number Corporation,0.12%
216,Marriott Vacations Worldwide Corporation,0.12%
217,Tennant Company,0.12%
218,"Amkor Technology, Inc.",0.12%
219,Agree Realty Corporation,0.12%
220,Avista Corporation,0.12%
221,"Saia, Inc.",0.12%
222,"MGE Energy, Inc.",0.12%
223,"United Bankshares, Inc.",0.12%
224,"Community Bank System, Inc.",0.12%
225,"ACI Worldwide, Inc.",0.12%
226,Rambus Inc.,0.12%
227,"Insight Enterprises, Inc.",0.12%
228,"Casella Waste Systems, Inc. Class A",0.12%
229,"American Public Education, Inc.",0.12%
230,"Sturm, Ruger & Company, Inc.",0.12%
231,"CommVault Systems, Inc.",0.12%
232,Gentherm Incorporated,0.12%
233,Tenet Healthcare Corporation,0.12%
234,"Exponent, Inc.",0.12%
235,Plexus Corp.,0.12%
236,"Inspire Medical Systems, Inc.",0.12%
237,"Home BancShares, Inc.",0.12%
238,"Herman Miller, Inc.",0.11%
239,"Eagle Pharmaceuticals, Inc.",0.11%
240,"CSG Systems International, Inc.",0.11%
241,Rexnord Corporation,0.11%
242,"MasTec, Inc.",0.11%
243,"Sunstone Hotel Investors, Inc.",0.11%
244,iRobot Corporation,0.11%
245,"Asbury Automotive Group, Inc.",0.11%
246,ABM Industries Incorporated,0.11%
247,NIC Inc.,0.11%
248,"USANA Health Sciences, Inc.",0.11%
249,Integer Holdings Corporation,0.11%
250,Altra Industrial Motion Corp.,0.11%
251,"AMERISAFE, Inc.",0.11%
252,"TTEC Holdings, Inc.",0.11%
253,National Research Corporation,0.11%
254,"Ultragenyx Pharmaceutical, Inc.",0.11%
255,"Gibraltar Industries, Inc.",0.11%
256,Lexington Realty Trust,0.11%
257,"Hillenbrand, Inc.",0.11%
258,Masonite International Corp.,0.11%
259,Radius Health Inc,0.11%
260,Adtalem Global Education Inc.,0.11%
261,Avaya Holdings Corp.,0.11%
262,Arcosa Inc,0.11%
263,Avient Corporation,0.11%
264,"Model N, Inc.",0.11%
265,"MyoKardia, Inc.",0.11%
266,Primo Water Corporation,0.11%
267,Brookfield Infrastructure Corporation Class A,0.11%
268,"Halozyme Therapeutics, Inc.",0.11%
269,"Stoneridge, Inc.",0.11%
270,"ICF International, Inc.",0.11%
271,Atkore International Group Inc.,0.11%
272,HealthEquity Inc,0.11%
273,"National Health Investors, Inc.",0.11%
274,"Blackstone Mortgage Trust, Inc. Class A",0.11%
275,"GCP Applied Technologies, Inc.",0.11%
276,"CarGurus, Inc. Class A",0.11%
277,Balchem Corporation,0.11%
278,"Warrior Met Coal, Inc.",0.11%
279,Materion Corporation,0.11%
280,"ExlService Holdings, Inc.",0.11%
281,"Piedmont Office Realty Trust, Inc. Class A",0.11%
282,National Beverage Corp.,0.11%
283,EQUITY OTHER,0.10%
284,Horace Mann Educators Corporation,0.10%
285,Stewart Information Services Corporation,0.10%
286,"Myers Industries, Inc.",0.10%
287,"Workiva, Inc. Class A",0.10%
288,"SPX Flow, Inc.",0.10%
289,"TriNet Group, Inc.",0.10%
