,Name,Allocation
0,FedEx Corporation,11.69%
1,Norfolk Southern Corporation,11.54%
2,Union Pacific Corporation,10.63%
3,Kansas City Southern,10.12%
4,"United Parcel Service, Inc. Class B",8.93%
5,"J.B. Hunt Transport Services, Inc.",7.76%
6,"Landstar System, Inc.",7.35%
7,"C.H. Robinson Worldwide, Inc.",5.40%
8,"Expeditors International of Washington, Inc.",4.86%
9,CSX Corporation,4.14%
10,Kirby Corporation,2.48%
11,"Matson, Inc.",2.27%
12,"Ryder System, Inc.",2.19%
13,"Alaska Air Group, Inc.",2.00%
14,Southwest Airlines Co.,1.93%
15,"United Airlines Holdings, Inc.",1.91%
16,"Avis Budget Group, Inc.",1.85%
17,"Delta Air Lines, Inc.",1.55%
18,"American Airlines Group, Inc.",0.70%
19,JetBlue Airways Corporation,0.61%
20,MUTUAL FUND (OTHER),0.10%
21,U.S. Dollar,0.00%
