,Name,Allocation
0,Public Bank Bhd,11.22%
1,Top Glove Corporation Bhd.,9.20%
2,Malayan Banking Bhd.,6.63%
3,Hartalega Holdings Bhd.,6.41%
4,Tenaga Nasional Bhd,5.52%
5,CIMB Group Holdings Bhd,4.92%
6,PETRONAS Chemicals Group Bhd.,3.28%
7,Dialog Group Bhd.,3.25%
8,DiGi.Com Bhd,2.87%
9,Petronas Gas Bhd.,2.86%
10,PPB Group Bhd.,2.74%
11,IHH Healthcare Bhd.,2.60%
12,Maxis Bhd.,2.57%
13,IOI Corp. Bhd.,2.51%
14,MISC Bhd,2.32%
15,Sime Darby Plantation Bhd.,2.31%
16,Nestle (Malaysia) Bhd.,2.17%
17,Kuala Lumpur Kepong Bhd.,2.15%
18,Hong Leong Bank Bhd.,2.09%
19,Axiata Group Bhd.,1.87%
20,Genting Bhd.,1.79%
21,RHB Bank Bhd.,1.73%
22,Press Metal Aluminium Holdings Berhad,1.59%
23,QL Resources Bhd.,1.55%
24,Genting Malaysia Bhd.,1.50%
25,Petronas Dagangan Bhd.,1.35%
26,Sime Darby Bhd.,1.30%
27,Malaysia Airports Holdings Bhd.,1.29%
28,Gamuda Bhd.,1.28%
29,Hap Seng Consolidated Bhd.,1.13%
30,AMMB Holdings Bhd.,1.10%
31,Fraser & Neave Holdings Bhd.,1.04%
32,Telekom Malaysia Bhd.,0.93%
33,IJM Corp. Bhd.,0.80%
34,Carlsberg Brewery Malaysia Bhd.,0.78%
35,Westports Holdings Bhd.,0.69%
36,Hong Leong Financial Group Bhd.,0.64%
37,Genting Plantations Bhd.,0.58%
38,YTL Corp Bhd.,0.50%
39,U.S. Dollar,0.09%
40,MUTUAL FUND (OTHER),0.04%
41,DERIVATIVE SECURITIES (OTHER),-1.17%
