,Name,Allocation
0,First American Funds Inc X Treasury Obligations Fund,23.65%
1,Invitation Homes 2018-SFR4 B 1.412% 17-JAN-2038,3.71%
2,Invitation Homes 2018-SFR3 B 1.312% 17-JUL-2037,3.30%
3,Invitation Homes 2017-SFR2 B 1.312% 17-DEC-2036,3.19%
4,Invitation Homes 2018-SFR2 B 1.255% 17-JUN-2037,2.47%
5,Metlife Inc Non Cum Pfd Registered Shs Series C,2.30%
6,OCP CLO 2015-8 BR 2.12288% 17-APR-2027,2.13%
7,AbbVie Inc. 2.3% 21-NOV-2022,1.91%
8,Invitation Homes 2018-SFR4 A 1.262% 17-JAN-2038,1.86%
9,"General Motors Financial Co., Inc. FRN 30-JUN-2022",1.75%
10,Barclays Plc 3.2% 10-AUG-2021,1.74%
11,Edison International 2.4% 15-SEP-2022,1.64%
12,"Harley-Davidson Financial Services, Inc. 3.55% 21-MAY-2021",1.63%
13,Citigroup Inc. FRN 17-MAY-2024,1.63%
14,Federal Farm Credit Banks Consolidated Systemwide Bonds FRN 29-OCT-2021,1.61%
15,Citigroup Inc. FRN 04-NOV-2022,1.59%
16,Anchorage Capital CLO 9 BR 2.225% 15-JUL-2032,1.45%
17,Citigroup Inc. 4.05% 30-JUL-2022,1.37%
18,Occidental Petroleum Corporation FRN 15-AUG-2022,1.37%
19,Boeing Company 1.65% 30-OCT-2020,1.29%
20,JPMorgan Chase & Co Deposit Shs Repr 1/10th Non-Cum Pfd Shs Series Z,1.22%
21,"Goldman Sachs Group, Inc. FRN 29-NOV-2023",1.19%
22,Diamond 1 Finance Corp. 4.42% 15-JUN-2021,1.19%
23,Sabine Pass Liquefaction LLC 6.25% 15-MAR-2022,1.08%
24,Diamond 1 Finance Corp. 5.45% 15-JUN-2023,1.07%
25,Wells Fargo & Company FRN 31-OCT-2023,0.98%
26,Bunge Ltd. Finance Corp. 3.0% 25-SEP-2022,0.97%
27,Bank of America Corp Depositary Shs Repr 1/25th 5 1/5 % Non-Cum Perp Pfd Shs Series U,0.95%
28,"Mizuho Financial Group, Inc. FRN 13-SEP-2021",0.94%
29,Barclays Plc FRN 10-AUG-2021,0.92%
30,JPMorgan Chase & Co Deposit Shs Repr 1/10th 5.15 % Non-Cum Pfd Shs Series Q,0.92%
31,Cooperatieve Rabobank UA 3.95% 09-NOV-2022,0.86%
32,"Sumitomo Mitsui Financial Group, Inc. FRN 19-OCT-2021",0.84%
33,Zais CLO 7 B 2.075% 15-APR-2030,0.78%
34,General Electric Co Non-Cum Perp Pfd Shs Series D,0.77%
35,General Electric Capital Corporation FRN 15-MAR-2023,0.75%
36,"General Motors Financial Co., Inc. FRN 05-JAN-2023",0.74%
37,"Mizuho Financial Group, Inc. FRN 28-FEB-2022",0.71%
38,Barclays Plc FRN 16-MAY-2024,0.71%
39,"General Motors Financial Co., Inc. FRN 14-JAN-2022",0.70%
40,Georgia-Pacific LLC 5.4% 01-NOV-2020,0.68%
41,"Cardinal Health, Inc. 3.2% 15-JUN-2022",0.67%
42,Bayer US Finance II LLC 2.75% 15-JUL-2021,0.67%
43,JPMorgan Chase & Co Depositary Shs Repr 1/10th Non Cum Pfd Shs Series I,0.64%
44,VCO CLO 2018-1 A 1.77175% 20-JUL-2030,0.63%
45,U.S. Dollar,0.63%
46,"Citizens Financial Group, Inc. 4.15% 28-SEP-2022",0.61%
47,Aegon Funding Co. LLC 5.75% 15-DEC-2020,0.56%
48,"Mizuho Financial Group, Inc. FRN 11-SEP-2022",0.56%
49,"Fifth Third Bank, National Association 2.2% 30-OCT-2020",0.55%
50,"Goldman Sachs Group, Inc. FRN 25-FEB-2021",0.50%
51,Tricon American Homes 2017-SFR1 A 2.716% 17-SEP-2034,0.49%
52,"DuPont de Nemours, Inc. 3.766% 15-NOV-2020",0.49%
53,Magnetite XXIV B 2.125% 15-JAN-2033,0.48%
54,Nissan Motor Acceptance Corp. FRN 28-SEP-2022,0.45%
55,Lloyds Banking Group plc FRN 21-JUN-2021,0.43%
56,Sabine Pass Liquefaction LLC 5.625% 15-APR-2023,0.39%
57,"Wells Fargo Bank, N.A. 2.082% 09-SEP-2022",0.38%
58,Citigroup Inc. FRN 30-MAR-2021,0.35%
59,Carlisle Companies Incorporated 3.75% 15-NOV-2022,0.34%
60,"VMware, Inc. 2.95% 21-AUG-2022",0.34%
61,"Hyundai Capital America, Inc. 2.75% 18-SEP-2020",0.33%
62,Bayer US Finance II LLC 3.5% 25-JUN-2021,0.33%
63,"United Parcel Service, Inc. 2.05% 01-APR-2021",0.33%
64,AbbVie Inc. 4.875% 15-FEB-2021,0.33%
65,JPMorgan Chase & Co. FRN 03-MAY-2023,0.32%
66,Ford Motor Credit Company LLC 3.2% 15-JAN-2021,0.32%
67,Volkswagen Group of America Finance LLC FRN 12-NOV-2021,0.32%
68,Invitation Homes 2018-SFR1 C 1.412% 17-MAR-2037,0.32%
69,Bayer US Finance II LLC 2.2% 15-JUL-2022,0.31%
70,"Lowe's Companies, Inc. 3.75% 15-APR-2021",0.30%
