,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,7.63%
1,Tencent Holdings Ltd.,6.35%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",6.15%
3,"Samsung Electronics Co., Ltd.",3.66%
4,Meituan Dianping Class B,1.78%
5,Naspers Limited Class N,1.26%
6,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.23%
7,China Construction Bank Corporation Class H,1.03%
8,Reliance Industries Limited,0.98%
9,Infosys Limited,0.93%
10,"JD.com, Inc. Sponsored ADR Class A",0.85%
11,Housing Development Finance Corporation Limited,0.84%
12,"B3 SA - Brasil, Bolsa, Balcao",0.77%
13,Oil company LUKOIL PJSC,0.75%
14,LG Chem Ltd.,0.72%
15,"China Merchants Bank Co., Ltd. Class H",0.69%
16,China Mobile Limited,0.67%
17,Saudi Basic Industries Corp.,0.67%
18,NAVER Corp.,0.66%
19,Tata Consultancy Services Limited,0.64%
20,Samsung Electronics Co Ltd Pfd Non-Voting,0.64%
21,Wuxi Biologics (Cayman) Inc.,0.60%
22,Qatar National Bank QPSC,0.58%
23,Hindustan Unilever Limited,0.56%
24,PT Bank Central Asia Tbk,0.55%
25,Sberbank Russia PJSC,0.53%
26,"Fubon Financial Holding Co., Ltd.",0.50%
27,"NetEase, Inc. Sponsored ADR",0.50%
28,"Pinduoduo, Inc. Sponsored ADR Class A",0.49%
29,Public Bank Bhd,0.48%
30,"Samsung SDI Co., Ltd",0.48%
31,"Cathay Financial Holdings Co., Ltd.",0.48%
32,"E.SUN Financial Holding Co., Ltd.",0.48%
33,"Taishin Financial Holdings Co., Ltd.",0.47%
34,Asian Paints Ltd.,0.47%
35,Nestle (Malaysia) Bhd.,0.47%
36,LG Electronics Inc.,0.45%
37,Geely Automobile Holdings Limited,0.44%
38,SK hynix Inc,0.44%
39,"Delta Electronics, Inc.",0.42%
40,"Baidu, Inc. Sponsored ADR Class A",0.42%
41,POSCO,0.41%
42,Siam Cement Public Co. Ltd. NVDR,0.40%
43,Gazprom PJSC,0.39%
44,"Shinhan Financial Group Co., Ltd.",0.39%
45,NOVATEK JSC Sponsored GDR RegS,0.39%
46,Localiza Rent A Car S.A.,0.39%
47,Industrial and Commercial Bank of China Limited Class H,0.39%
48,Country Garden Services Holdings Co. Ltd.,0.39%
49,Wal-Mart de Mexico SAB de CV,0.38%
50,TAL Education Group Sponsored ADR Class A,0.38%
51,Dabur India Limited,0.37%
52,First Financial Holding Co. Ltd.,0.37%
53,"Chunghwa Telecom Co., Ltd",0.36%
54,Polyus PJSC,0.36%
55,First Abu Dhabi Bank P.J.S.C.,0.35%
56,Nestle India Ltd.,0.35%
57,MediaTek Inc,0.35%
58,KGHM Polska Miedz S.A.,0.35%
59,Infraestructura Energetica Nova SAB de CV,0.34%
60,"PTT Public Co., Ltd. NVDR",0.34%
61,President Chain Store Corporation,0.34%
62,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.34%
63,Xiaomi Corp. Class B,0.33%
64,KB Financial Group Inc.,0.33%
65,NIO Inc. Sponsored ADR Class A,0.32%
66,Empresas Copec S.A.,0.31%
67,Natura & Co Holding SA,0.31%
68,CTBC Financial Holding Company Ltd.,0.30%
69,MOL Hungarian Oil & Gas Plc Class A,0.30%
