,Name,Allocation
0,Apple Inc.,4.48%
1,Microsoft Corporation,3.56%
2,U.S. Dollar,3.47%
3,"Amazon.com, Inc.",3.01%
4,eBay Inc.,2.89%
5,Johnson & Johnson,2.68%
6,Progressive Corporation,2.62%
7,Check Point Software Technologies Ltd.,2.61%
8,Kroger Co.,2.48%
9,Walmart Inc.,2.35%
10,"Cheniere Energy Partners, L.P.",2.21%
11,Verizon Communications Inc.,2.21%
12,CVS Health Corporation,2.14%
13,EQUITY OTHER,2.13%
14,"Zions Bancorporation, N.A.",2.10%
15,HSBC Holdings PLC Sponsored ADR,2.10%
16,Liberty Global Plc Class C,1.97%
17,Johnson Controls International plc,1.96%
18,"Juniper Networks, Inc.",1.95%
19,DaVita Inc.,1.82%
20,Molson Coors Beverage Company Class B,1.58%
21,M&T Bank Corporation,1.44%
22,"Facebook, Inc. Class A",1.37%
23,"Ashland Global Holdings, Inc.",1.30%
24,Allstate Corporation,1.17%
25,"Allison Transmission Holdings, Inc.",1.07%
26,SINA Corp.,1.05%
27,Alphabet Inc. Class C,1.02%
28,Alphabet Inc. Class A,1.02%
29,"Hanover Insurance Group, Inc.",1.02%
30,"Merck & Co., Inc.",0.96%
31,"Okta, Inc. Class A",0.91%
32,Berkshire Hathaway Inc. Class B,0.86%
33,"LiveRamp Holdings, Inc.",0.84%
34,Pfizer Inc.,0.83%
35,Gentex Corporation,0.82%
36,Visa Inc. Class A,0.77%
37,NewMarket Corporation,0.76%
38,Procter & Gamble Company,0.74%
39,"Fidelity National Financial, Inc. - FNF Group",0.71%
40,NVIDIA Corporation,0.71%
41,"Waddell & Reed Financial, Inc. Class A",0.71%
42,Mastercard Incorporated Class A,0.66%
43,"Home Depot, Inc.",0.65%
44,Exxon Mobil Corporation,0.65%
45,UnitedHealth Group Incorporated,0.63%
46,JPMorgan Chase & Co.,0.63%
47,Kirkland Lake Gold Ltd.,0.60%
48,Kinross Gold Corporation,0.57%
49,Agnico Eagle Mines Limited,0.54%
50,Barrick Gold Corporation,0.53%
51,Wheaton Precious Metals Corp,0.53%
52,Walt Disney Company,0.52%
53,"Netflix, Inc.",0.51%
54,AngloGold Ashanti Limited Sponsored ADR,0.50%
55,Newmont Corporation,0.48%
56,Intel Corporation,0.48%
57,"Alnylam Pharmaceuticals, Inc",0.46%
58,Franco-Nevada Corporation,0.46%
59,Sandstorm Gold Ltd.,0.46%
60,AT&T Inc.,0.46%
61,"Virtu Financial, Inc. Class A",0.45%
62,"Royal Gold, Inc.",0.45%
63,Thermo Fisher Scientific Inc.,0.43%
64,Abbott Laboratories,0.43%
65,Osisko Gold Royalties Ltd,0.41%
66,"AbbVie, Inc.",0.40%
67,"Cisco Systems, Inc.",0.39%
68,Plains GP Holdings LP Class A,0.38%
69,Bristol-Myers Squibb Company,0.37%
70,Amgen Inc.,0.36%
71,Danaher Corporation,0.35%
72,Reliance Steel & Aluminum Co.,0.35%
73,Linde plc,0.34%
74,Medtronic Plc,0.34%
75,Eli Lilly and Company,0.33%
76,Target Corporation,0.31%
77,"Charter Communications, Inc. Class A",0.29%
78,Far Point Acquisition Corporation Class A,0.26%
79,"Watsco, Inc.",0.26%
80,"Intuitive Surgical, Inc.",0.25%
81,"Zoetis, Inc. Class A",0.24%
82,"Spectrum Brands Holdings, Inc.",0.24%
83,"Becton, Dickinson and Company",0.23%
84,"Gilead Sciences, Inc.",0.23%
85,"Anthem, Inc.",0.22%
86,Graphic Packaging Holding Company,0.22%
87,Vertex Pharmaceuticals Incorporated,0.22%
88,MBIA Inc.,0.21%
89,Cigna Corporation,0.20%
90,Phillips 66,0.20%
91,Park National Corporation,0.20%
92,Stryker Corporation,0.20%
93,Humana Inc.,0.19%
94,Boston Scientific Corporation,0.19%
95,Edwards Lifesciences Corporation,0.19%
96,"Regeneron Pharmaceuticals, Inc.",0.18%
97,"Illumina, Inc.",0.18%
98,First Commonwealth Financial Corporation,0.18%
99,Biogen Inc.,0.18%
100,HCA Healthcare Inc,0.18%
101,"IDEXX Laboratories, Inc.",0.17%
102,Baxter International Inc.,0.16%
103,"S&T Bancorp, Inc.",0.16%
104,"Varian Medical Systems, Inc.",0.16%
105,"American Water Works Company, Inc.",0.15%
106,Centene Corporation,0.15%
107,"NextEra Energy, Inc.",0.15%
108,ResMed Inc.,0.15%
109,"Hologic, Inc.",0.15%
110,"Zimmer Biomet Holdings, Inc.",0.15%
111,"ABIOMED, Inc.",0.15%
112,"Align Technology, Inc.",0.15%
113,DTE Energy Company,0.15%
114,IQVIA Holdings Inc,0.15%
115,Ameren Corporation,0.15%
116,Xcel Energy Inc.,0.14%
117,Public Service Enterprise Group Inc,0.14%
118,Teleflex Incorporated,0.14%
119,Eversource Energy,0.14%
120,CMS Energy Corporation,0.14%
121,City Holding Company,0.14%
122,PPL Corporation,0.14%
123,WEC Energy Group Inc,0.14%
124,Sempra Energy,0.13%
125,"Consolidated Edison, Inc.",0.13%
126,Exelon Corporation,0.13%
127,Entergy Corporation,0.13%
128,"PerkinElmer, Inc.",0.13%
129,Duke Energy Corporation,0.13%
130,Dominion Energy Inc,0.13%
131,"American Electric Power Company, Inc.",0.13%
132,Valero Energy Corporation,0.13%
