Date,Fundflow
2014-09-17, 0.0
2014-09-18, 0.0
2014-09-21, 0.0
2014-09-22, 0.0
2014-09-23, 0.002506
2014-09-24, 0.0
2014-09-25, 0.0
2014-09-28, 0.0
2014-09-29, 0.0
2014-09-30, 0.0
2014-10-01, 0.0
2014-10-02, 0.0
2014-10-05, 0.0
2014-10-06, 0.0
2014-10-07, 0.0
2014-10-08, 0.0
2014-10-09, 0.0
2014-10-12, 0.0
2014-10-13, 0.0
2014-10-14, 0.0
2014-10-15, 0.0
2014-10-16, 0.0
2014-10-19, 0.0
2014-10-20, 0.0
2014-10-21, 0.0
2014-10-22, 0.0
2014-10-23, 0.0
2014-10-26, 0.0
2014-10-27, 0.0
2014-10-28, 0.0
2014-10-29, 0.0
2014-10-30, 0.0
2014-11-02, 0.0
2014-11-03, 0.0
2014-11-04, 0.0
2014-11-05, 0.0
2014-11-06, 0.0
2014-11-09, 0.0
2014-11-10, 0.0
2014-11-11, 0.0
2014-11-12, 0.0
2014-11-13, 0.002506
2014-11-16, 0.0
2014-11-17, 0.0
2014-11-18, 0.0
2014-11-19, 0.0
2014-11-20, 0.0
2014-11-23, 0.0
2014-11-24, 0.0
2014-11-25, 0.0
2014-11-27, 0.0
2014-11-30, 0.0
2014-12-01, 0.0
2014-12-02, 0.0
2014-12-03, 0.0
2014-12-04, 0.002455
2014-12-07, 0.0
2014-12-08, 0.0
2014-12-09, 0.0
2014-12-10, 0.0
2014-12-11, 0.0
2014-12-14, 0.0
2014-12-15, 0.0
2014-12-16, 0.0
2014-12-17, 0.0
2014-12-18, 0.0
2014-12-21, 0.0
2014-12-22, 0.0
2014-12-23, 0.0
2014-12-25, 0.0
2014-12-28, 0.0
2014-12-29, 0.0
2014-12-30, 0.0
2015-01-01, 0.0
2015-01-04, 0.0
2015-01-05, 0.0
2015-01-06, 0.0
2015-01-07, 0.0
2015-01-08, 0.0
2015-01-11, 0.0
2015-01-12, 0.002439
2015-01-13, 0.0
2015-01-14, 0.0
2015-01-15, 0.0
2015-01-19, 0.0
2015-01-20, 0.0
2015-01-21, 0.0
2015-01-22, 0.0
2015-01-25, 0.0
2015-01-26, 0.0
2015-01-27, 0.0
2015-01-28, 0.0
2015-01-29, 0.0
2015-02-01, 0.0
2015-02-02, 0.0
2015-02-03, 0.0
2015-02-04, 0.0
2015-02-05, 0.0
2015-02-08, 0.0
2015-02-09, 0.0
2015-02-10, 0.0
2015-02-11, 0.0
2015-02-12, 0.0
2015-02-16, 0.0
2015-02-17, 0.0
2015-02-18, 0.0
2015-02-19, 0.0
2015-02-22, 0.0
2015-02-23, 0.0
2015-02-24, 0.0
2015-02-25, 0.0
2015-02-26, 0.0
2015-03-01, 0.0
2015-03-02, 0.0
2015-03-03, 0.0
2015-03-04, 0.002495582
2015-03-05, 0.0
2015-03-08, 0.0
2015-03-09, 0.0
2015-03-10, 0.0
2015-03-11, 0.0
2015-03-12, 0.0
2015-03-15, 0.0
2015-03-16, 0.0
2015-03-17, 0.002468295
2015-03-18, 0.0
2015-03-19, 0.0
2015-03-22, 0.0
2015-03-23, 0.0
2015-03-24, 0.0
2015-03-25, 0.0
2015-03-26, 0.0
2015-03-29, 0.0
2015-03-30, 0.0
