Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201125|A|364137|41|589395|B,Q,N
20201125|AA|442331|99|1286362|B,Q,N
20201125|AAA|23|0|23|Q
20201125|AAAU|80313|0|136689|B,Q,N
20201125|AACG|53490|0|141905|Q,N
20201125|AACQ|115834|0|276711|Q,N
20201125|AACQU|3495|0|7791|Q,N
20201125|AACQW|14807|0|30150|Q,N
20201125|AADR|4439|0|5426|Q,N
20201125|AAIC|38358|1481|96804|Q,N
20201125|AAL|21890210|137818|54868731|B,Q,N
20201125|AAMC|13|0|328|Q,N
20201125|AAME|265|0|7246|Q,N
20201125|AAN|83930|750|135583|B,Q,N
20201125|AAOI|202350|1814|401631|B,Q,N
20201125|AAON|23338|0|27466|Q,N
20201125|AAP|116083|22|217656|Q,N
20201125|AAPL|11999274|77810|33150002|B,Q,N
20201125|AAT|22191|47|101006|B,Q,N
20201125|AAU|125022|70|218575|B,Q,N
20201125|AAWW|63461|0|84658|B,Q,N
20201125|AAXJ|250901|0|295753|Q,N
20201125|AAXN|28784|525|86452|B,Q,N
20201125|AB|52269|4342|102912|B,Q,N
20201125|ABB|126872|500|234155|B,Q,N
20201125|ABBV|621654|775|1468831|B,Q,N
20201125|ABC|74764|300|151101|B,Q,N
20201125|ABCB|49381|0|86412|B,Q,N
20201125|ABCM|36672|0|54950|B,Q,N
20201125|ABEO|248630|456|596981|B,Q,N
20201125|ABEQ|901|0|2430|Q,N
20201125|ABEV|1860900|3820|4704499|B,Q,N
20201125|ABG|11117|325|25473|B,Q,N
20201125|ABIO|75892|603|135757|B,Q,N
20201125|ABM|13161|0|37560|Q,N
20201125|ABMD|33693|4|46214|B,Q,N
20201125|ABR|155880|1314|302863|B,Q,N
20201125|ABRpA|626|0|1776|Q,N
20201125|ABRpB|250|0|800|Q
20201125|ABRpC|200|0|273|Q
20201125|ABST|9043|0|32648|B,Q,N
20201125|ABT|439345|6308|1639666|B,Q,N
20201125|ABTX|1499|0|10938|B,Q,N
20201125|ABUS|253687|2150|950034|B,Q,N
20201125|AC|900|0|1487|B,Q,N
20201125|ACA|12819|100|44862|B,Q,N
20201125|ACACU|145|0|54100|Q,N
20201125|ACAD|157640|0|422624|B,Q,N
20201125|ACAM|257092|0|552454|Q,N
20201125|ACAMW|24670|0|41171|Q,N
20201125|ACB|9670731|329827|18149745|B,Q,N
20201125|ACBI|8773|0|20021|Q,N
20201125|ACC|82098|0|260036|Q,N
20201125|ACCD|22860|0|105259|B,Q,N
20201125|ACCO|45588|0|129864|Q,N
20201125|ACEL|31155|0|73036|B,Q,N
20201125|ACER|17124|0|35837|Q,N
20201125|ACES|25887|0|50152|B,Q,N
20201125|ACET|3119|0|8879|B,Q,N
20201125|ACEV|961|0|966|Q,N
20201125|ACEVW|2319|49|102119|Q,N
20201125|ACGL|478191|0|605431|Q,N
20201125|ACGLO|2383|100|7292|Q,N
20201125|ACGLP|2229|0|8214|Q,N
20201125|ACH|18013|1740|67146|B,Q,N
20201125|ACHC|22452|0|97662|Q,N
20201125|ACHV|7795|100|17153|Q,N
20201125|ACI|382629|377|707962|B,Q,N
20201125|ACIA|37395|0|205838|Q,N
20201125|ACIO|1358|0|7334|Q,N
20201125|ACIU|20812|0|68647|Q,N
20201125|ACIW|51775|0|106266|B,Q,N
20201125|ACLS|59612|0|96472|B,Q,N
20201125|ACM|64699|0|244599|Q,N
20201125|ACMR|45555|0|66164|B,Q,N
20201125|ACN|139874|442|272707|B,Q,N
20201125|ACNB|1210|0|2530|Q,N
20201125|ACND|83|0|176975|Q,N
20201125|ACND/WS|7050|0|7800|Q,N
20201125|ACOR|1515837|5515|2168506|B,Q,N
20201125|ACP|30791|2874|88429|Q,N
20201125|ACRE|25429|1500|114909|Q,N
20201125|ACRS|72806|0|165776|Q,N
20201125|ACRX|399519|400|785114|B,Q,N
20201125|ACSG|300|0|300|N
20201125|ACSI|40|0|40|Q
20201125|ACST|11628571|137369|21462152|B,Q,N
20201125|ACTC|1113|0|251113|Q,N
20201125|ACTCU|43373|0|45275|Q,N
20201125|ACTCW|34069|0|64677|Q,N
20201125|ACTG|34003|1000|75523|Q,N
20201125|ACTV|1890|0|2496|Q,N
20201125|ACU|1533|0|4112|Q,N
20201125|ACV|4421|0|9782|B,Q,N
20201125|ACVF|610|0|841|Q,N
20201125|ACWF|271|0|1000|Q,N
20201125|ACWI|135507|0|231173|B,Q,N
20201125|ACWV|6218|100|128348|Q,N
20201125|ACWX|148105|0|584305|Q,N
20201125|ACY|1020|0|2411|Q,N
20201125|ADAP|167305|700|741182|B,Q,N
20201125|ADBE|248666|1188|723587|B,Q,N
20201125|ADC|221587|7|310995|Q,N
20201125|ADCT|14347|0|24503|Q,N
20201125|ADES|35653|100|67601|Q,N
20201125|ADI|314555|0|625363|B,Q,N
20201125|ADIL|318053|4858|659082|B,Q,N
20201125|ADILW|1000|0|1000|N
20201125|ADM|263505|6896|430166|B,Q,N
20201125|ADMA|371611|0|978441|B,Q,N
20201125|ADME|6368|0|8407|Q
