Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201117|A|88829|0|390594|B,Q,N
20201117|AA|813978|6389|1799914|B,Q,N
20201117|AAA|500|0|621|Q
20201117|AAAU|147250|0|537107|B,Q,N
20201117|AACG|2101|0|15018|B,Q,N
20201117|AACQ|3891|0|8675|Q,N
20201117|AACQW|35005|0|37006|Q,N
20201117|AADR|464|0|25313|Q
20201117|AAIC|25306|3500|150534|Q,N
20201117|AAICpB|3930|0|5069|Q,N
20201117|AAL|11879443|55183|31717194|B,Q,N
20201117|AAMC|140|0|557|Q,N
20201117|AAN|33429|0|98431|B,Q,N
20201117|AAOI|71327|100|225735|Q,N
20201117|AAON|28633|0|48459|B,Q,N
20201117|AAP|135693|0|210445|B,Q,N
20201117|AAPL|18742564|100110|31978329|B,Q,N
20201117|AAT|35952|0|128172|B,Q,N
20201117|AAU|174535|120|269695|B,Q,N
20201117|AAWW|121136|900|183607|B,Q,N
20201117|AAXJ|744045|561|859089|B,Q,N
20201117|AAXN|22035|379|134929|Q,N
20201117|AB|69773|1354|133730|B,Q,N
20201117|ABB|188951|2707|525456|B,Q,N
20201117|ABBV|839459|6041|3030978|B,Q,N
20201117|ABC|477717|445|816506|B,Q,N
20201117|ABCB|10043|0|50547|B,Q,N
20201117|ABCM|17658|0|21396|Q,N
20201117|ABEO|452744|2118|954319|B,Q,N
20201117|ABEQ|674|0|1174|Q,N
20201117|ABEV|2341954|2200|7031701|B,Q,N
20201117|ABG|15207|0|27261|Q,N
20201117|ABIO|15733|0|57318|B,Q,N
20201117|ABM|12379|0|87302|Q,N
20201117|ABMD|23767|496|36627|B,Q,N
20201117|ABR|395426|3300|744333|B,Q,N
20201117|ABRpA|2300|0|8654|Q,N
20201117|ABRpB|72|0|97|Q
20201117|ABRpC|240|0|240|Q,N
20201117|ABST|52679|0|59355|Q,N
20201117|ABT|443385|1769|1014406|B,Q,N
20201117|ABTX|3575|0|7740|B,Q,N
20201117|ABUS|181041|310|852595|B,Q,N
20201117|AC|173|0|788|B,Q,N
20201117|ACA|20265|0|48481|B,Q,N
20201117|ACACU|700|0|12287|Q,N
20201117|ACAD|86469|0|362101|B,Q,N
20201117|ACAM|5578|0|11043|B,Q,N
20201117|ACAMW|78|0|1078|Q
20201117|ACB|7128662|128923|22902427|B,Q,N
20201117|ACBI|3643|0|10280|Q,N
20201117|ACC|123503|0|286301|Q,N
20201117|ACCD|52609|0|81651|B,Q,N
20201117|ACCO|108822|2600|286409|Q,N
20201117|ACEL|58539|0|159645|B,Q,N
20201117|ACER|16997|0|31929|B,Q,N
20201117|ACES|20217|0|42495|Q,N
20201117|ACET|2518|0|7517|Q
20201117|ACEVW|1680|0|1740|Q,N
20201117|ACGL|246681|0|367132|Q,N
20201117|ACGLO|4924|0|7555|B,Q,N
20201117|ACGLP|8862|900|23894|Q,N
20201117|ACH|6689|978|45616|B,Q,N
20201117|ACHC|65839|0|219380|B,Q,N
20201117|ACHV|119703|11140|199527|B,Q,N
20201117|ACI|529366|7807|1082902|B,Q,N
20201117|ACIA|46778|0|373932|Q,N
20201117|ACIO|1546|0|10230|Q,N
20201117|ACIU|12679|0|39724|Q,N
20201117|ACIW|47457|0|139216|Q,N
20201117|ACLS|25561|0|55046|B,Q,N
20201117|ACM|81453|0|396104|B,Q,N
20201117|ACMR|64578|2032|107423|B,Q,N
20201117|ACN|171427|126|333168|B,Q,N
20201117|ACNB|2334|0|2742|Q,N
20201117|ACND|850|0|850|Q
20201117|ACOR|423511|0|695047|B,Q,N
20201117|ACP|36212|1000|60555|Q,N
20201117|ACRE|45079|1500|113831|Q,N
20201117|ACRS|14539|535|61834|Q,N
20201117|ACRX|161157|3740|453390|B,Q,N
20201117|ACSG|98|0|141|Q,N
20201117|ACSI|597|0|1017|Q,N
20201117|ACST|923363|108331|1471299|Q,N
20201117|ACTCU|1340|0|7665|Q,N
20201117|ACTG|5313|0|43573|B,Q,N
20201117|ACTV|3052|0|4008|Q
20201117|ACU|14417|0|34978|B,Q,N
20201117|ACV|6425|0|11783|Q,N
20201117|ACVF|4185|0|4659|Q,N
20201117|ACWF|446|0|1275|Q
20201117|ACWI|172825|2200|426898|B,Q,N
20201117|ACWV|8606|0|164987|Q,N
20201117|ACWX|127539|0|648080|Q,N
20201117|ACY|2332|0|3504|Q
20201117|ADAP|116295|1|420798|B,Q,N
20201117|ADBE|244221|0|698085|B,Q,N
20201117|ADC|22625|1100|128789|B,Q,N
20201117|ADCT|76031|0|107322|Q,N
20201117|ADES|9548|0|25853|Q,N
20201117|ADFI|20|0|20|Q
20201117|ADI|233519|607|1061626|B,Q,N
20201117|ADIL|37729|2941|126070|Q,N
20201117|ADM|194545|0|483211|B,Q,N
20201117|ADMA|231617|900|696977|B,Q,N
20201117|ADME|7566|0|9125|Q,N
20201117|ADMP|2021285|83398|3895571|B,Q,N
20201117|ADMS|32839|0|64964|B,Q,N
20201117|ADNT|137473|0|267703|Q,N
20201117|ADOCU|250|0|6440|Q
20201117|ADP|128916|854|248651|B,Q,N
20201117|ADPT|120222|0|262976|Q,N
20201117|ADRE|1966|0|6280|Q,N
20201117|ADS|126641|0|190929|B,Q,N
20201117|ADSK|95306|4038|228888|B,Q,N
20201117|ADT|273262|6229|847671|B,Q,N
20201117|ADTN|13351|0|26470|Q,N
20201117|ADTX|39226|200|150775|Q,N
20201117|ADUS|8807|15|45932|Q,N
20201117|ADV|64788|0|87642|Q,N
20201117|ADVM|83158|2600|140809|B,Q,N
20201117|ADVWW|1300|0|7960|Q,N
20201117|ADX|44890|1080|135590|Q,N
20201117|ADXS|275219|0|442788|Q,N
20201117|AE|1325|1|3220|Q,N
20201117|AEB|1023|0|2638|Q,N
20201117|AEE|141103|276|552600|B,Q,N
20201117|AEF|5098|0|12402|Q
20201117|AEFC|14180|4732|45583|Q,N
20201117|AEG|193049|1400|459316|B,Q,N
20201117|AEGN|4054|8|11516|Q,N
20201117|AEHL|778347|482|1263914|B,Q,N
20201117|AEHR|17798|6800|35084|Q,N
20201117|AEIS|11199|0|29586|B,Q,N
20201117|AEL|34797|0|112660|Q,N
20201117|AELpA|5175|2493|8839|Q,N
20201117|AELpB|2870|0|8223|Q,N
20201117|AEM|123623|126|369068|B,Q,N
20201117|AEMD|50045|0|89789|Q,N
20201117|AENZ|6811|158|7277|Q,N
20201117|AEO|622044|2007|1536238|B,Q,N
20201117|AEP|438121|1553|934472|Q,N
20201117|AEPPL|2376|0|2678|Q,N
20201117|AEPPZ|1679|0|1830|Q,N
20201117|AER|407348|147|1137791|B,Q,N
20201117|AERI|34220|0|94779|B,Q,N
20201117|AES|304320|2223|1367171|B,Q,N
20201117|AESE|88843|450|343049|Q,N
20201117|AEY|10109|50|22858|Q,N
20201117|AEYE|14939|0|38915|B,Q,N
20201117|AEZS|226548|276|777300|Q,N
20201117|AFB|6451|0|12810|Q,N
20201117|AFC|683|0|5445|Q,N
20201117|AFG|33813|51|96263|Q,N
20201117|AFGB|3568|0|6899|Q,N
20201117|AFGC|1834|800|2449|Q,N
20201117|AFGD|1575|700|2265|Q,N
20201117|AFGE|314|0|1314|Q,N
20201117|AFI|19872|479|52741|B,Q,N
20201117|AFIB|46786|0|55811|B,Q,N
20201117|AFIF|33557|0|35159|Q
20201117|AFIN|32590|540|172997|Q,N
20201117|AFINP|1711|0|6558|Q,N
20201117|AFK|729|0|6977|Q,N
20201117|AFL|422333|1762|811110|B,Q,N
20201117|AFLG|267|0|317|Q
20201117|AFMD|86494|3300|356957|Q,N
20201117|AFT|7902|0|10382|Q,N
20201117|AFTY|182|0|1164|Q,N
20201117|AFYA|10448|0|29198|Q,N
20201117|AG|770120|6698|1360727|B,Q,N
20201117|AGBAW|1000|0|1000|Q
20201117|AGCO|70960|0|460144|B,Q,N
20201117|AGCUU|6744|0|12706|B,Q,N
20201117|AGD|5351|0|15555|Q,N
20201117|AGE|47711|508|147947|Q,N
20201117|AGEN|358621|1600|596364|B,Q,N
20201117|AGFS|13391|0|18964|Q,N
20201117|AGG|1713661|1000|2630209|B,Q,N
20201117|AGGP|179|0|2519|Q
20201117|AGGY|23170|200|86048|Q,N
20201117|AGI|226305|500|868813|B,Q,N
20201117|AGIO|24162|0|112835|B,Q,N
20201117|AGLE|31694|0|59707|Q,N
20201117|AGM|5716|0|17632|Q,N
20201117|AGMH|517|0|920|Q,N
20201117|AGMpD|136|0|1388|Q
20201117|AGMpE|3400|200|10129|Q,N
20201117|AGMpF|2300|1900|3696|Q
20201117|AGNC|1162962|245|2400037|B,Q,N
