Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201201|A|147373|1300|336459|B,Q,N
20201201|AA|886367|13469|3401419|B,Q,N
20201201|AAA|205|0|273|Q,N
20201201|AAAU|56564|0|116360|B,Q,N
20201201|AACG|1272|0|11005|Q,N
20201201|AACQ|24299|0|61452|Q,N
20201201|AACQU|6002|0|11095|Q,N
20201201|AACQW|10368|0|27619|Q,N
20201201|AADR|96992|0|100183|Q
20201201|AAIC|152425|1133|196548|Q,N
20201201|AAICpB|754|0|1277|Q,N
20201201|AAICpC|140|0|140|Q
20201201|AAL|15780534|153463|41854469|B,Q,N
20201201|AAMC|540|0|1150|Q,N
20201201|AAME|853|0|1067|Q,N
20201201|AAN|583316|10663|1165514|B,Q,N
20201201|AAOI|126355|100|242878|B,Q,N
20201201|AAON|29869|0|47951|Q,N
20201201|AAP|136455|200|394567|Q,N
20201201|AAPL|21835337|198121|55857590|B,Q,N
20201201|AAT|23159|0|97796|Q,N
20201201|AAU|241697|17097|463013|Q,N
20201201|AAWW|63889|106|140293|B,Q,N
20201201|AAXJ|125910|0|244014|B,Q,N
20201201|AAXN|38753|13|162325|B,Q,N
20201201|AB|67893|0|120545|Q,N
20201201|ABB|228303|1446|333791|B,Q,N
20201201|ABBV|695372|2329|1964313|B,Q,N
20201201|ABC|66198|0|293841|B,Q,N
20201201|ABCB|81221|0|139096|Q,N
20201201|ABCM|23733|0|35905|Q,N
20201201|ABEO|709994|3050|1595829|B,Q,N
20201201|ABEQ|1599|0|2560|Q,N
20201201|ABEV|4219764|6790|9681388|B,Q,N
20201201|ABG|27303|0|44227|B,Q,N
20201201|ABIO|54535|600|118717|Q,N
20201201|ABM|25806|231|60928|Q,N
20201201|ABMD|38701|300|72433|Q,N
20201201|ABR|231201|17|525070|B,Q,N
20201201|ABRpA|635|0|1243|Q,N
20201201|ABRpB|437|0|1973|Q,N
20201201|ABRpC|284|0|290|Q,N
20201201|ABST|12492|0|65181|Q,N
20201201|ABT|310989|2240|1212020|B,Q,N
20201201|ABTX|4406|0|6381|Q,N
20201201|ABUS|1378633|67743|3395747|B,Q,N
20201201|AC|259|0|300|Q
20201201|ACA|24716|0|74496|Q,N
20201201|ACACU|2392|0|7924|Q,N
20201201|ACAD|82150|160|220654|B,Q,N
20201201|ACAM|287321|0|635179|B,Q,N
20201201|ACAMW|7433|0|47925|Q,N
20201201|ACB|19893863|519060|45769985|B,Q,N
20201201|ACBI|14923|0|33811|B,Q,N
20201201|ACC|70789|550|190639|Q,N
20201201|ACCD|88696|0|159955|B,Q,N
20201201|ACCO|44917|439|79923|Q,N
20201201|ACEL|129380|21883|180448|Q,N
20201201|ACER|98002|2100|190485|B,Q,N
20201201|ACES|40447|0|102298|B,Q,N
20201201|ACET|5454|0|13808|B,Q,N
20201201|ACEV|1|0|1369|Q
20201201|ACEVW|5001|0|9101|Q,N
20201201|ACGL|393662|338|643219|B,Q,N
20201201|ACGLO|1330|0|4518|Q,N
20201201|ACGLP|1689|0|9143|Q,N
20201201|ACH|12837|2700|63037|Q,N
20201201|ACHC|30949|0|116431|B,Q,N
20201201|ACHV|69457|253|100950|B,Q,N
20201201|ACI|362052|2423|828646|B,Q,N
20201201|ACIA|201447|105|605519|Q,N
20201201|ACIC/U|11710|0|14927|Q
20201201|ACIO|11528|0|17508|Q,N
20201201|ACIU|20768|0|35962|B,Q,N
20201201|ACIW|87526|0|191543|B,Q,N
20201201|ACLS|66155|100|109982|B,Q,N
20201201|ACM|75828|6600|204896|B,Q,N
20201201|ACMR|36982|0|69184|B,Q,N
20201201|ACN|182422|637|396260|B,Q,N
20201201|ACNB|1856|0|3020|Q,N
20201201|ACND|12638|0|14315|Q,N
20201201|ACND/WS|500|0|600|Q
20201201|ACOR|721861|10150|1323747|B,Q,N
20201201|ACP|60491|2600|99803|Q,N
20201201|ACRE|40052|1100|66276|Q,N
20201201|ACRS|93378|332|266465|B,Q,N
20201201|ACRX|193423|5900|438027|B,Q,N
20201201|ACSG|4|0|4|Q,N
20201201|ACSI|65|0|71|Q,N
20201201|ACST|18644460|445727|33428975|B,Q,N
20201201|ACTC|13852|0|19508|B,Q,N
20201201|ACTCU|398|0|5733|Q,N
20201201|ACTCW|821|0|1377|Q,N
20201201|ACTG|27754|300|168817|Q,N
20201201|ACTV|4142|0|5402|B,Q
20201201|ACU|3826|0|11966|B,Q,N
20201201|ACV|7917|0|14517|Q,N
20201201|ACVF|344|0|1041|Q,N
20201201|ACWF|396|0|997|Q
20201201|ACWI|371405|0|1140719|B,Q,N
20201201|ACWV|23439|0|112221|B,Q,N
20201201|ACWX|248892|0|618673|B,Q,N
20201201|ACY|19520|0|23273|Q,N
20201201|ADAP|339459|54174|2285464|Q,N
20201201|ADBE|198723|1936|632284|B,Q,N
20201201|ADC|207750|100|250191|Q,N
20201201|ADCT|22134|400|45339|B,Q,N
20201201|ADES|11433|254|42606|Q,N
20201201|ADFI|7|0|7|Q
20201201|ADI|203642|0|830796|B,Q,N
20201201|ADIL|142635|8519|464465|B,Q,N
20201201|ADM|141698|248|790091|B,Q,N
20201201|ADMA|597701|1828|1431379|B,Q,N
20201201|ADME|4341|0|5579|Q,N
20201201|ADMP|6713314|153497|11711499|B,Q,N
20201201|ADMS|31333|1600|63603|B,Q,N
20201201|ADNT|172463|311|718889|B,Q,N
20201201|ADOCU|1041|0|10894|Q,N
20201201|ADP|171051|645|835932|B,Q,N
20201201|ADPT|118760|0|240553|B,Q,N
20201201|ADRE|49372|0|51775|Q,N
20201201|ADS|226081|500|433664|B,Q,N
20201201|ADSK|136352|9|342120|B,Q,N
20201201|ADT|265031|600|896764|B,Q,N
20201201|ADTN|59272|0|85937|B,Q,N
20201201|ADTX|142218|2320|355241|B,Q,N
20201201|ADUS|38924|0|49241|B,Q,N
20201201|ADV|36661|0|51789|Q,N
20201201|ADVM|59842|500|158961|Q,N
20201201|ADVWW|1350|0|1608|B,Q
20201201|ADX|44168|900|83599|B,Q,N
20201201|ADXN|240|0|940|Q,N
20201201|ADXS|4609909|83369|8925615|Q,N
20201201|AE|1270|0|2279|Q,N
20201201|AEB|9434|100|16433|Q,N
20201201|AEE|165634|100|275314|B,Q,N
20201201|AEF|8300|0|93041|Q,N
20201201|AEFC|9600|0|40096|Q,N
20201201|AEG|354624|10974|709488|B,Q,N
20201201|AEGN|3261|0|7857|Q,N
20201201|AEHL|105617|0|217039|Q,N
20201201|AEHR|16612|2560|57674|B,Q,N
20201201|AEIS|46930|0|98853|B,Q,N
20201201|AEL|61655|100|229014|B,Q,N
