Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201130|A|300707|540|531434|B,Q,N
20201130|AA|457586|6570|1111714|B,Q,N
20201130|AAA|619|0|1977|Q
20201130|AAAU|54534|0|155803|B,Q,N
20201130|AACG|2099|0|15371|Q,N
20201130|AACQ|23183|0|222211|B,Q,N
20201130|AACQU|13727|0|40799|B,Q,N
20201130|AACQW|69796|0|110832|Q,N
20201130|AADR|1641|0|2161|Q
20201130|AAIC|164410|4739|339634|B,Q,N
20201130|AAICpB|220|0|580|Q,N
20201130|AAICpC|2128|0|2494|Q,N
20201130|AAL|20670645|132514|54517392|B,Q,N
20201130|AAMC|661|0|934|Q,N
20201130|AAME|158|0|844|Q,N
20201130|AAN|134706|200|237991|B,Q,N
20201130|AANw|1116|0|1436|Q
20201130|AAOI|84123|1789|150261|Q,N
20201130|AAON|18842|0|49743|Q,N
20201130|AAP|192361|100|267881|B,Q,N
20201130|AAPL|22230188|130282|60656552|B,Q,N
20201130|AAT|16589|0|49618|B,Q,N
20201130|AAU|167823|0|263689|B,Q,N
20201130|AAWW|54658|700|92632|B,Q,N
20201130|AAXJ|331439|300|420586|Q,N
20201130|AAXN|31377|0|104276|B,Q,N
20201130|AB|55564|1652|112218|B,Q,N
20201130|ABB|172171|0|274368|B,Q,N
20201130|ABBV|828365|3138|1696579|B,Q,N
20201130|ABC|55287|300|191393|B,Q,N
20201130|ABCB|80954|0|275129|B,Q,N
20201130|ABCM|150169|0|157267|B,Q,N
20201130|ABEO|1148663|3802|2067312|B,Q,N
20201130|ABEQ|1481|0|1641|Q,N
20201130|ABEV|2876575|1200|5927003|B,Q,N
20201130|ABG|15134|0|32361|B,Q,N
20201130|ABIO|62641|4600|204006|Q,N
20201130|ABM|23174|0|35749|Q,N
20201130|ABMD|29535|2456|45503|B,Q,N
20201130|ABR|326383|4921|617112|B,Q,N
20201130|ABRpA|627|0|1763|Q,N
20201130|ABRpB|707|0|714|Q,N
20201130|ABRpC|547|0|1234|Q,N
20201130|ABST|6329|0|22998|B,Q,N
20201130|ABT|288078|5996|1303795|B,Q,N
20201130|ABTX|5884|0|8349|Q,N
20201130|ABUS|1311417|24233|2743012|B,Q,N
20201130|AC|777|0|2164|Q,N
20201130|ACA|27572|0|54709|B,Q,N
20201130|ACACU|1194|45|4271|Q,N
20201130|ACAD|83321|936|469696|B,Q,N
20201130|ACAM|61648|0|250216|Q,N
20201130|ACAMW|17151|0|157219|Q,N
20201130|ACB|40218593|293996|75170247|B,Q,N
20201130|ACBI|18234|0|40912|Q,N
20201130|ACC|114671|236|241948|B,Q,N
