Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201218|A|116771|0|399087|B,Q,N
20201218|AA|382394|2032|1364928|B,Q,N
20201218|AAA|2|0|23|Q
20201218|AAAU|23094|0|169021|Q,N
20201218|AACG|2256|0|7941|Q,N
20201218|AACQ|47026|0|138166|B,Q,N
20201218|AACQU|506|0|3297|Q,N
20201218|AACQW|77942|0|142089|Q,N
20201218|AADR|1486|0|3097|Q,N
20201218|AAIC|22155|0|55914|Q,N
20201218|AAICpB|500|0|600|Q
20201218|AAL|10990185|183742|32109573|B,Q,N
20201218|AAMC|1108|0|2155|Q
20201218|AAME|181|0|2937|Q,N
20201218|AAN|106403|313|232098|B,Q,N
20201218|AAOI|110141|630|231570|B,Q,N
20201218|AAON|29089|104|43024|B,Q,N
20201218|AAP|77453|200|199508|B,Q,N
20201218|AAPL|25412183|71480|45268599|B,Q,N
20201218|AAT|23912|0|66684|Q,N
20201218|AAU|107908|4610|339594|Q,N
20201218|AAWW|57702|0|95611|B,Q,N
20201218|AAXJ|205809|0|358520|Q,N
20201218|AAXN|68271|0|204477|B,Q,N
20201218|AB|56765|2583|135855|B,Q,N
20201218|ABB|86066|0|433864|B,Q,N
20201218|ABBV|942633|3870|2168120|B,Q,N
20201218|ABC|82660|1600|144376|B,Q,N
20201218|ABCB|68956|0|134090|Q,N
20201218|ABCL|104843|0|192747|B,Q,N
20201218|ABCM|30047|0|61853|B,Q,N
20201218|ABEO|503859|8250|781207|B,Q,N
20201218|ABEQ|27952|0|28211|Q
20201218|ABEV|2618307|200|5236431|B,Q,N
20201218|ABG|29524|0|47703|B,Q,N
20201218|ABIO|45340|0|118418|B,Q,N
20201218|ABM|39285|300|179082|B,Q,N
20201218|ABMD|63597|859|92056|B,Q,N
20201218|ABNB|3190897|22352|7399457|B,Q,N
20201218|ABR|266598|0|614009|B,Q,N
20201218|ABRpA|2250|0|3101|Q,N
20201218|ABRpC|1515|0|3015|Q
20201218|ABST|2838|0|8285|Q,N
20201218|ABT|321590|2106|863542|B,Q,N
20201218|ABTX|6218|686|14114|Q,N
20201218|ABUS|699432|12838|2269782|B,Q,N
20201218|AC|782|0|1523|Q,N
20201218|ACA|31518|0|50992|Q,N
20201218|ACACU|12288|0|12501|Q,N
20201218|ACACW|843|0|2188|Q,N
20201218|ACAD|107692|5|304010|B,Q,N
20201218|ACAM|48107|0|91369|B,Q,N
20201218|ACAMU|1000|0|1600|Q
20201218|ACAMW|4280|0|66787|Q,N
20201218|ACB|3560028|25858|6950430|B,Q,N
20201218|ACBI|5302|0|8528|Q,N
20201218|ACC|57734|300|147260|Q,N
20201218|ACCD|34331|0|54138|B,Q,N
20201218|ACCO|117548|200|241090|B,Q,N
20201218|ACEL|85272|0|153839|B,Q,N
20201218|ACER|360086|197|785915|B,Q,N
20201218|ACES|59861|0|92758|B,Q,N
20201218|ACET|10091|528|40175|B,Q,N
20201218|ACEV|44205|0|67293|B,Q,N
20201218|ACEVW|7700|0|15669|Q,N
20201218|ACGL|351728|7560|820273|B,Q,N
20201218|ACGLO|603|0|3435|Q,N
20201218|ACGLP|1474|400|4280|Q,N
20201218|ACH|8548|0|38611|B,Q,N
20201218|ACHC|84721|0|735670|B,Q,N
20201218|ACHV|28722|400|72950|B,Q,N
20201218|ACI|347777|957|612237|B,Q,N
20201218|ACIA|30696|0|234029|Q,N
20201218|ACIC|924|0|1724|Q,N
20201218|ACIC/U|961|0|1962|N
20201218|ACIC/WS|4699|0|4699|Q
20201218|ACIO|45658|0|53405|Q,N
20201218|ACIU|48349|0|1342367|Q,N
20201218|ACIW|40815|0|151800|B,Q,N
20201218|ACLS|77766|1092|144833|B,Q,N
20201218|ACM|104694|5641|202108|B,Q,N
20201218|ACMR|65783|16772|79746|B,Q,N
20201218|ACN|462395|1233|899015|B,Q,N
20201218|ACNB|2500|0|4113|Q,N
20201218|ACND|16001|0|38969|Q,N
20201218|ACND/U|2000|0|2000|Q
20201218|ACOR|965829|1814|1412713|B,Q,N
20201218|ACP|14880|478|54377|B,Q,N
20201218|ACRE|156898|0|238208|B,Q,N
20201218|ACRS|95579|0|295395|B,Q,N
20201218|ACRX|341208|0|1343318|B,Q,N
20201218|ACSI|11|0|13|Q
20201218|ACST|1810140|18223|3288698|B,Q,N
20201218|ACTC|7267|0|29429|Q,N
20201218|ACTCU|8301|0|164265|Q
20201218|ACTCW|30668|0|49805|Q,N
20201218|ACTG|178195|3152|516528|B,Q,N
20201218|ACTV|301|0|4877|Q,N
20201218|ACU|5418|0|14439|B,Q,N
20201218|ACV|6540|0|15688|Q,N
20201218|ACVF|138|0|542|Q,N
20201218|ACWF|150|0|5641|Q
20201218|ACWI|205678|2900|1406716|B,Q,N
20201218|ACWV|13698|0|92515|Q,N
20201218|ACWX|159276|9133|267100|B,Q,N
20201218|ACY|11918|0|17142|B,Q,N
20201218|ADAP|429933|863|1821645|B,Q,N
20201218|ADBE|233197|2305|679087|B,Q,N
20201218|ADC|157622|300|215642|Q,N
20201218|ADCT|65796|1312|153105|Q,N
20201218|ADES|51464|0|99612|B,Q,N
20201218|ADI|261163|2600|463418|B,Q,N
20201218|ADIL|60405|400|157552|B,Q,N
20201218|ADM|200400|3056|393089|B,Q,N
