Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201012|A|41343|0|289478|B,Q,N
20201012|AA|677285|30|1878137|B,Q,N
20201012|AAA|106|0|207|Q
20201012|AAAU|32503|0|68573|B,Q,N
20201012|AACG|327509|9154|540250|B,Q,N
20201012|AACQ|43003|0|147497|Q,N
20201012|AACQU|724|0|1793|B,Q
20201012|AACQW|22370|0|49500|Q,N
20201012|AADR|767|0|110118|Q
20201012|AAL|7872174|21641|19797633|B,Q,N
20201012|AAMC|77|0|80|Q,N
20201012|AAN|30617|0|116241|B,Q,N
20201012|AAOI|67638|641|127222|Q,N
20201012|AAON|16065|97|30177|Q,N
20201012|AAP|61711|94|166635|B,Q,N
20201012|AAPL|47918064|143669|121339605|B,Q,N
20201012|AAT|18819|0|24651|Q,N
20201012|AAU|72673|0|198752|Q,N
20201012|AAWW|41524|100|96487|B,Q,N
20201012|AAXJ|51355|478|131085|Q,N
20201012|AAXN|34508|477|107842|Q,N
20201012|AB|468164|2066|741017|B,Q,N
20201012|ABB|97517|547|237734|B,Q,N
20201012|ABBV|745746|3153|2740891|B,Q,N
20201012|ABC|87664|0|188524|B,Q,N
20201012|ABCB|10840|0|23009|Q,N
20201012|ABEO|790796|0|1627856|B,Q,N
20201012|ABEV|1278530|0|2930202|B,Q,N
20201012|ABG|13747|0|20565|Q,N
20201012|ABIO|177081|3002|327602|B,Q,N
20201012|ABM|12988|0|61603|B,Q,N
20201012|ABMD|46459|0|64255|B,Q,N
20201012|ABR|135111|872|395539|Q,N
20201012|ABRpA|2600|0|4813|Q,N
20201012|ABRpB|494|0|1788|Q
20201012|ABRpC|100|0|1274|Q
20201012|ABT|545521|961|1126193|B,Q,N
20201012|ABTX|1375|0|7476|Q
20201012|ABUS|113879|308|346600|Q,N
20201012|AC|174|0|634|Q,N
20201012|ACA|17967|0|62039|B,Q,N
20201012|ACAD|102165|9|267129|Q,N
20201012|ACB|4908100|28346|10015874|B,Q,N
20201012|ACBI|4204|0|5981|Q,N
20201012|ACC|47503|0|341187|B,Q,N
20201012|ACCD|36459|0|61219|B,Q,N
20201012|ACCO|30897|582|87391|B,Q,N
20201012|ACEL|25136|2529|91257|Q,N
20201012|ACER|34040|0|48411|Q,N
20201012|ACES|15942|0|46210|B,Q,N
20201012|ACET|11750|0|25334|B,Q,N
20201012|ACEVW|500|0|500|N
20201012|ACGL|50600|25|446939|Q,N
20201012|ACGLO|2527|0|4620|Q,N
20201012|ACGLP|3284|0|7044|Q,N
