Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201111|A|177059|6916|581608|B,Q,N
20201111|AA|711003|1100|2165632|B,Q,N
20201111|AAAU|95303|100|135667|Q,N
20201111|AACG|2877|0|7853|Q,N
20201111|AACQ|200|0|770|Q
20201111|AACQU|200|0|623|Q
20201111|AACQW|3832|0|24529|Q,N
20201111|AADR|414|0|2396|Q
20201111|AAIC|19181|2300|119347|B,Q,N
20201111|AAL|14633355|146672|35976088|B,Q,N
20201111|AAMC|474|0|853|Q,N
20201111|AAN|39166|0|96069|Q,N
20201111|AAOI|112678|2128|205219|B,Q,N
20201111|AAON|14652|0|23784|B,Q,N
20201111|AAP|150503|0|260491|Q,N
20201111|AAPL|19711866|73317|55965971|B,Q,N
20201111|AAT|11345|0|201431|Q,N
20201111|AAU|119691|3652|255632|Q,N
20201111|AAWW|68949|1135|203510|B,Q,N
20201111|AAXJ|276370|0|330659|Q,N
20201111|AAXN|35936|25|115106|B,Q,N
20201111|AB|75234|4899|136009|B,Q,N
20201111|ABB|85959|264|219326|B,Q,N
20201111|ABBV|1169883|5828|2895564|B,Q,N
20201111|ABC|83013|0|259517|B,Q,N
20201111|ABCB|25574|1102|72600|Q,N
20201111|ABCM|22445|0|25683|Q,N
20201111|ABEO|1691185|2124|3215982|B,Q,N
20201111|ABEQ|1248|0|4073|Q
20201111|ABEV|4562399|2300|6959535|B,Q,N
20201111|ABG|8641|0|19488|B,Q,N
20201111|ABIO|44301|100|90763|Q,N
20201111|ABM|39448|0|122659|Q,N
20201111|ABMD|27055|0|39561|Q,N
20201111|ABR|644571|4675|2023254|B,Q,N
20201111|ABRpA|105|0|113|Q
20201111|ABRpB|705|0|1655|Q,N
20201111|ABRpC|2074|0|4686|B,Q,N
20201111|ABST|8767|1|19811|Q,N
20201111|ABT|649808|366|1272959|B,Q,N
20201111|ABTX|2588|0|6508|Q,N
20201111|ABUS|352872|2704|1046046|B,Q,N
20201111|AC|1220|0|1582|Q,N
20201111|ACA|19828|0|58491|Q,N
20201111|ACAD|40632|0|213910|B,Q,N
20201111|ACAM|103|0|4023|Q,N
20201111|ACB|34585447|1597406|71591271|B,Q,N
20201111|ACBI|6681|0|11763|Q,N
20201111|ACC|181826|541|406357|B,Q,N
20201111|ACCD|20845|711|31368|B,Q,N
20201111|ACCO|80978|71|148481|B,Q,N
20201111|ACEL|82659|0|108738|Q,N
20201111|ACER|1660|0|17585|Q,N
20201111|ACES|28893|0|46915|Q,N
20201111|ACET|3980|0|10586|B,Q,N
20201111|ACEV|200|0|18194|Q
20201111|ACGL|105716|0|289317|Q,N
20201111|ACGLO|1240|0|2951|Q,N
20201111|ACGLP|4912|2611|10308|Q,N
20201111|ACH|7214|259|30025|B,Q,N
20201111|ACHC|36591|0|106434|Q,N
20201111|ACHV|392912|1241|685723|B,Q,N
20201111|ACI|656203|847|976448|B,Q,N
20201111|ACIA|107939|0|351093|B,Q,N
20201111|ACIO|32053|0|50030|Q,N
20201111|ACIU|20985|0|43082|Q,N
20201111|ACIW|105205|196|256725|B,Q,N
20201111|ACLS|33261|62|67595|B,Q,N
20201111|ACM|52970|100|283346|Q,N
20201111|ACMR|19383|0|51506|B,Q,N
20201111|ACN|210185|821|353974|B,Q,N
20201111|ACNB|2330|0|2588|Q,N
20201111|ACOR|347638|87|720623|B,Q,N
20201111|ACP|28346|0|46788|Q,N
20201111|ACRE|33435|0|63093|Q,N
20201111|ACRS|15069|0|25394|Q,N
20201111|ACRX|168216|3876|375397|B,Q,N
20201111|ACSI|30|0|30|Q,N
20201111|ACST|2460582|290689|4852605|Q,N
20201111|ACTG|13075|0|32479|B,Q,N
20201111|ACTV|1437|0|1560|Q,N
20201111|ACU|839|0|5582|Q,N
20201111|ACV|17747|0|32122|B,Q,N
20201111|ACVF|300|0|430|Q,N
20201111|ACWF|976|0|2347|Q,N
20201111|ACWI|188558|8611|348222|B,Q,N
20201111|ACWV|38981|0|670646|Q,N
20201111|ACWX|109452|0|188078|Q,N
20201111|ACY|9997|0|14441|Q,N
20201111|ADAP|140103|586|617039|B,Q,N
20201111|ADBE|202003|734|689802|B,Q,N
20201111|ADC|46919|0|82525|Q,N
20201111|ADCT|40568|0|66684|Q,N
20201111|ADES|11764|0|41986|B,Q,N
20201111|ADI|212417|4512|685877|B,Q,N
20201111|ADIL|67039|0|159126|B,Q,N
20201111|ADILW|1200|0|1200|Q
20201111|ADM|151500|10|842911|B,Q,N
20201111|ADMA|211162|780|630168|B,Q,N
20201111|ADME|36984|0|44362|Q,N
20201111|ADMP|1522387|4565|2665661|B,Q,N
20201111|ADMS|38809|0|85255|B,Q,N
20201111|ADNT|190695|2117|309704|Q,N
20201111|ADOCU|39067|1300|116640|Q,N
20201111|ADP|227223|74|493169|B,Q,N
20201111|ADPT|231899|116|362636|B,Q,N
20201111|ADRE|6795|0|10261|B,Q,N
20201111|ADS|166078|100|314056|B,Q,N
20201111|ADSK|197400|150|675651|B,Q,N
20201111|ADT|199811|0|809952|B,Q,N
20201111|ADTN|32068|510|57755|Q,N
20201111|ADTX|60320|2203|155466|B,Q,N
20201111|ADUS|15264|0|27596|B,Q,N
20201111|ADV|383434|0|541891|Q,N
20201111|ADVM|117729|2700|219733|B,Q,N
20201111|ADX|36877|3000|103122|B,Q,N
20201111|ADXS|563618|32312|1022563|Q,N
20201111|AE|3439|0|6688|Q,N
20201111|AEB|739|100|10544|Q,N
20201111|AEE|190164|0|414558|B,Q,N
20201111|AEF|7132|0|15392|Q,N
20201111|AEFC|18704|4715|25399|Q,N
20201111|AEG|299888|3925|491288|Q,N
20201111|AEGN|10027|0|14922|Q,N
20201111|AEHL|288749|6290|437602|B,Q,N
20201111|AEHR|74751|300|191326|B,Q,N
20201111|AEIS|29843|0|75011|Q,N
20201111|AEL|31190|92|113524|B,Q,N
20201111|AELpA|2219|718|9970|Q,N
20201111|AELpB|4781|1001|10446|Q,N
20201111|AEM|215784|755|443945|B,Q,N
20201111|AEMD|21101|0|47141|Q,N
20201111|AEO|595034|155|1714251|B,Q,N
20201111|AEP|186586|229|719198|Q,N
20201111|AEPPL|1294|0|2083|Q,N
20201111|AEPPZ|1696|0|2417|Q
20201111|AER|457647|338|862420|B,Q,N
20201111|AERI|56950|6863|138544|B,Q,N
20201111|AES|627552|1450|1626937|B,Q,N
20201111|AESE|445807|3946|825154|B,Q,N
20201111|AESR|297|0|534|Q
20201111|AEY|19120|0|44974|Q,N
20201111|AEYE|8949|0|12544|B,Q,N
20201111|AEZS|423900|11855|577468|B,Q,N
20201111|AFB|7272|200|15207|Q,N
20201111|AFC|1281|0|7358|Q
20201111|AFG|59675|0|100016|B,Q,N
20201111|AFGB|3911|0|7483|Q,N
20201111|AFGC|1391|1107|1581|Q,N
20201111|AFGD|818|0|4078|Q,N
20201111|AFGE|274|0|335|Q
20201111|AFGH|1254|0|2380|Q
20201111|AFI|74613|0|117469|B,Q,N
20201111|AFIB|33123|0|40089|Q,N
20201111|AFIF|1014|0|4534|Q
20201111|AFIN|57951|1515|140955|Q,N
20201111|AFINP|4182|0|19020|Q,N
20201111|AFK|1275|0|6427|Q,N
20201111|AFL|324778|1182|1005554|B,Q,N
20201111|AFLG|1025|0|1025|Q
20201111|AFMD|165250|1924|839719|B,Q,N
20201111|AFSM|3|0|3|Q
20201111|AFT|3268|0|11612|Q,N
20201111|AFTY|60|0|1129|Q
20201111|AFYA|22711|0|295018|Q,N
20201111|AG|1226481|24928|1911009|B,Q,N
20201111|AGBA|17|0|117|Q
20201111|AGBAW|725|0|811|N
20201111|AGCO|62658|0|281104|Q,N
20201111|AGCUU|2313|0|3513|Q,N
20201111|AGD|3251|0|7523|Q,N
20201111|AGE|18259|205|72982|B,Q,N
20201111|AGEN|242011|16788|509872|B,Q,N
20201111|AGFS|1579|0|6370|B,Q,N
20201111|AGG|636654|0|1994959|B,Q,N
20201111|AGGP|111|0|10783|Q
20201111|AGGY|15165|200|64056|Q,N
20201111|AGI|234705|900|834157|B,Q,N
20201111|AGIO|57118|199|140850|B,Q,N
20201111|AGLE|10468|0|26425|Q,N
20201111|AGM|7249|0|17730|Q,N
20201111|AGMH|428|0|995|Q,N
20201111|AGMpD|300|0|1100|Q
20201111|AGMpE|360|0|360|Q
20201111|AGMpF|1100|0|1508|B,Q
20201111|AGNC|1687108|585|2780521|B,Q,N
20201111|AGNCM|9170|0|12207|B,Q,N
20201111|AGNCN|9345|0|15190|B,Q,N
20201111|AGNCO|34423|100|87163|Q,N
20201111|AGNCP|3904|0|17838|Q,N
20201111|AGO|32626|0|91888|Q,N
20201111|AGOpB|1000|0|1000|Q
20201111|AGOpE|120|0|1572|Q,N
20201111|AGQ|117170|3420|337867|B,Q,N
20201111|AGR|127400|0|186772|Q,N
20201111|AGRO|8964|0|60312|B,Q,N
20201111|AGRX|97618|51|231148|Q,N
