Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201228|A|150480|0|221760|B,Q,N
20201228|AA|682574|400|1908067|B,Q,N
20201228|AAA|1|0|3|Q
20201228|AAAU|48430|0|112027|B,Q,N
20201228|AACG|21450|0|37710|Q,N
20201228|AACQ|418132|3207|1259589|B,Q,N
20201228|AACQU|24327|0|39805|Q,N
20201228|AACQW|114099|0|207665|Q,N
20201228|AADR|2677|0|3371|Q
20201228|AAIC|33679|443|104113|Q,N
20201228|AAICpB|1|0|1|N
20201228|AAICpC|875|400|1521|Q,N
20201228|AAL|10930003|17065|33097918|B,Q,N
20201228|AAMC|301|0|360|Q
20201228|AAME|79|0|781|Q,N
20201228|AAN|72757|0|754116|B,Q,N
20201228|AAOI|92330|1734|213673|B,Q,N
20201228|AAON|19607|0|29791|Q,N
20201228|AAP|55256|271|174469|B,Q,N
20201228|AAPL|23834052|72314|65038581|B,Q,N
20201228|AAT|15212|0|29197|Q,N
20201228|AAU|564725|12550|1326412|B,Q,N
20201228|AAWW|61337|1051|100902|B,Q,N
20201228|AAXJ|103857|0|221919|Q,N
20201228|AAXN|52074|0|138196|B,Q,N
20201228|AB|61652|1900|136900|Q,N
20201228|ABB|109373|3445|378946|B,Q,N
20201228|ABBV|585529|257|1216853|B,Q,N
20201228|ABC|118511|23|164515|B,Q,N
20201228|ABCB|32531|0|72005|B,Q,N
20201228|ABCL|251146|0|500997|B,Q,N
20201228|ABCM|21840|0|25536|B,Q,N
20201228|ABEO|537769|2599|1026943|B,Q,N
20201228|ABEQ|468|0|468|Q,N
20201228|ABEV|2548356|400|3975594|B,Q,N
20201228|ABG|19796|0|44341|Q,N
20201228|ABIO|93864|4288|188653|B,Q,N
20201228|ABM|13818|0|37856|Q,N
20201228|ABMD|60258|0|81990|B,Q,N
20201228|ABNB|1711230|5935|3130396|B,Q,N
20201228|ABR|140333|1418|291331|B,Q,N
20201228|ABRpA|102|0|897|Q
20201228|ABRpC|2008|0|2813|Q,N
20201228|ABST|9149|0|10961|Q,N
20201228|ABT|256513|858|732572|B,Q,N
20201228|ABTX|3976|0|30484|Q,N
20201228|ABUS|991739|13901|2065339|B,Q,N
20201228|AC|269|0|475|Q
20201228|ACA|13308|0|41788|Q,N
20201228|ACAC|58963|0|69526|Q,N
20201228|ACACU|9821|4200|20428|Q,N
20201228|ACACW|5439|193|7959|Q,N
20201228|ACAD|202045|130|396612|B,Q,N
20201228|ACAM|2529745|53538|6398822|B,Q,N
20201228|ACAMU|11036|0|18519|Q,N
20201228|ACAMW|240533|5050|374989|Q,N
20201228|ACB|2942668|31538|5605768|B,Q,N
20201228|ACBI|1341|0|5214|B,Q,N
20201228|ACC|117361|0|302282|B,Q,N
20201228|ACCD|127948|0|169460|B,Q,N
20201228|ACCO|26785|400|66062|B,Q,N
20201228|ACEL|15476|100|57633|B,Q,N
20201228|ACER|8980|0|70036|Q,N
20201228|ACES|44304|0|106866|B,Q,N
20201228|ACET|2853|0|5836|Q,N
20201228|ACEV|31941|0|103565|B,Q,N
20201228|ACEVW|22250|0|49323|Q,N
20201228|ACGL|185052|0|342065|B,Q,N
20201228|ACGLO|2719|0|5231|B,Q,N
20201228|ACGLP|5646|0|11702|Q,N
20201228|ACH|9611|2378|39573|B,Q,N
20201228|ACHC|24195|0|50147|Q,N
20201228|ACHV|81425|0|147065|B,Q,N
20201228|ACI|137883|2799|563289|Q,N
20201228|ACIA|16362|0|140931|Q,N
20201228|ACIC|12736|0|99696|B,Q,N
20201228|ACIC/U|2136|0|103588|Q,N
20201228|ACIC/WS|10018|0|52634|Q,N
20201228|ACIO|12180|0|17975|Q,N
20201228|ACIU|17934|0|44119|B,Q,N
20201228|ACIW|19329|101|61586|Q,N
20201228|ACKIU|77109|0|137498|Q,N
20201228|ACLS|33676|0|86766|Q,N
20201228|ACM|38297|0|98320|B,Q,N
20201228|ACMR|33067|400|64312|B,Q,N
20201228|ACN|142637|4|300680|B,Q,N
20201228|ACNB|1044|0|1553|Q,N
20201228|ACND|24540|0|29604|B,Q,N
20201228|ACND/U|2386|0|25611|Q,N
20201228|ACND/WS|1776|111|5670|Q,N
20201228|ACOR|564117|12301|1070609|B,Q,N
20201228|ACP|24985|1400|70468|Q,N
20201228|ACRE|95803|4136|161263|B,Q,N
20201228|ACRS|160199|7170|458534|B,Q,N
20201228|ACRX|648806|3752|1195759|B,Q,N
20201228|ACSG|13|0|15|Q,N
20201228|ACSI|12|0|226|Q,N
20201228|ACST|9842876|392963|22147382|B,Q,N
20201228|ACTC|293655|2321|539937|B,Q,N
20201228|ACTCU|22976|0|161833|Q,N
20201228|ACTCW|63787|50|178796|Q,N
20201228|ACTG|49542|0|197814|B,Q,N
20201228|ACTV|809|0|8500|Q
20201228|ACU|7504|0|16559|Q,N
20201228|ACV|10606|0|26027|B,Q,N
20201228|ACVF|2447|0|2485|Q,N
20201228|ACWF|1210|0|2481|Q
20201228|ACWI|189677|1900|630671|B,Q,N
20201228|ACWV|41027|0|108846|Q,N
20201228|ACWX|261054|27793|484500|Q,N
20201228|ACY|12535851|127661|21663224|B,Q,N
20201228|ADAP|308758|862|730397|B,Q,N
20201228|ADBE|143342|86|410129|B,Q,N
20201228|ADC|24524|0|63680|Q,N
20201228|ADCT|122852|0|146012|B,Q,N
