Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201217|A|106522|1|399639|B,Q,N
20201217|AA|658024|12632|2551700|B,Q,N
20201217|AAA|431|0|472|N
20201217|AAAU|89391|0|259124|Q,N
20201217|AACG|129|0|3500|Q
20201217|AACQ|81999|0|309631|B,Q,N
20201217|AACQU|4125|0|164671|Q
20201217|AACQW|69411|200|111851|Q,N
20201217|AADR|47604|0|47866|Q
20201217|AAIC|42350|5664|77465|B,Q,N
20201217|AAICpB|88|0|89|Q
20201217|AAICpC|140|0|341|N
20201217|AAL|8766220|46082|27189573|B,Q,N
20201217|AAMC|4|0|7|Q
20201217|AAME|73|0|235|Q,N
20201217|AAN|85905|0|233295|B,Q,N
20201217|AAOI|115785|300|233848|B,Q,N
20201217|AAON|27142|0|38562|Q,N
20201217|AAP|132922|0|311557|B,Q,N
20201217|AAPL|21013863|137085|38170753|B,Q,N
20201217|AAT|18598|0|77403|Q,N
20201217|AAU|371275|54|688910|Q,N
20201217|AAWW|36447|0|81833|B,Q,N
20201217|AAXJ|109027|0|523545|B,Q,N
20201217|AAXN|94464|1313|229064|B,Q,N
20201217|AB|79671|459|163635|B,Q,N
20201217|ABB|97719|25|185870|B,Q,N
20201217|ABBV|547281|3002|1997736|B,Q,N
20201217|ABC|85538|0|203961|B,Q,N
20201217|ABCB|21846|200|71618|Q,N
20201217|ABCL|173568|9474|307504|B,Q,N
20201217|ABCM|14650|0|31684|Q,N
20201217|ABEO|598150|7247|1034415|B,Q,N
20201217|ABEQ|2177|0|2178|Q
20201217|ABEV|3434983|464|5897136|B,Q,N
20201217|ABG|12585|0|24786|Q,N
20201217|ABIO|12512|100|99697|B,Q,N
20201217|ABM|82611|188|231558|B,Q,N
20201217|ABMD|44773|100|60808|B,Q,N
20201217|ABNB|3671614|35513|8385098|B,Q,N
20201217|ABR|134100|1001|343662|B,Q,N
20201217|ABRpA|931|0|1368|Q
20201217|ABRpB|380|0|380|Q
20201217|ABRpC|533|0|928|Q,N
20201217|ABST|13493|0|24544|B,Q,N
20201217|ABT|382833|673|865975|B,Q,N
20201217|ABTX|7400|0|17909|Q,N
20201217|ABUS|1243323|51432|4079861|B,Q,N
20201217|AC|3046|0|7105|Q,N
20201217|ACA|33531|0|42032|B,Q,N
20201217|ACAC|2|0|2|N
20201217|ACACU|11954|0|13353|Q,N
20201217|ACACW|126|0|1446|Q,N
20201217|ACAD|81308|5473|353099|B,Q,N
20201217|ACAM|6596|0|188034|B,Q,N
20201217|ACAMU|1000|0|5690|Q
20201217|ACAMW|5930|0|8331|Q
20201217|ACB|3763112|40195|6880658|B,Q,N
20201217|ACBI|3546|0|10249|Q,N
20201217|ACC|73556|0|141178|B,Q,N
20201217|ACCD|108822|0|124435|B,Q,N
20201217|ACCO|81334|576|202787|B,Q,N
20201217|ACEL|54196|0|147579|Q,N
20201217|ACER|95593|300|146498|B,Q,N
20201217|ACES|56729|0|90704|Q,N
20201217|ACET|39046|0|52605|Q,N
20201217|ACEV|235|0|396|Q
20201217|ACEVW|455|0|455|Q,N
20201217|ACGL|306281|0|882395|B,Q,N
20201217|ACGLO|1985|500|4653|Q
20201217|ACGLP|2413|0|6783|Q,N
20201217|ACH|42599|300|85724|B,Q,N
20201217|ACHC|116494|117|349839|Q,N
20201217|ACHV|21047|0|75874|B,Q,N
20201217|ACI|292868|1500|632255|B,Q,N
20201217|ACIA|32723|0|143431|B,Q,N
20201217|ACIC/U|11100|6100|503405|Q
20201217|ACIO|9281|0|19010|Q,N
20201217|ACIU|70113|1510|191398|B,Q,N
20201217|ACIW|21731|300|232541|Q,N
20201217|ACLS|31523|0|61964|B,Q,N
20201217|ACM|60364|0|192568|Q,N
20201217|ACMR|17020|1300|27828|B,Q,N
20201217|ACN|708303|976|1606456|B,Q,N
20201217|ACNB|4069|0|4804|Q,N
20201217|ACND|2230|0|20934|B,Q
20201217|ACND/U|25|0|25|Q
20201217|ACND/WS|410|400|3426|Q,N
20201217|ACOR|797934|2952|1255154|Q,N
20201217|ACP|25482|600|72040|Q,N
20201217|ACRE|44798|0|94122|B,Q,N
20201217|ACRS|94361|100|419490|B,Q,N
20201217|ACRX|352603|300|873924|B,Q,N
20201217|ACSG|44|0|45|Q
20201217|ACSI|2|0|15|N
20201217|ACST|1226058|6066|1922107|B,Q,N
20201217|ACTC|13567|54|36495|Q,N
20201217|ACTCU|4193|0|158251|Q,N
20201217|ACTCW|21256|4561|141760|Q,N
20201217|ACTG|116000|0|574083|B,Q,N
20201217|ACTV|720|0|1474|Q
20201217|ACU|2823|0|8766|Q,N
20201217|ACV|9174|0|18013|B,Q,N
20201217|ACVF|95|0|619|Q,N
20201217|ACWF|530|0|1848|Q,N
20201217|ACWI|350291|10|684498|B,Q,N
20201217|ACWV|18086|75|115810|Q,N
20201217|ACWX|245077|11902|344023|Q,N
20201217|ACY|4376|915|8941|Q,N
20201217|ADAP|118160|1700|825489|Q,N
20201217|ADBE|182949|100|587976|B,Q,N
20201217|ADC|82882|0|132260|Q,N
20201217|ADCT|81216|0|105537|B,Q,N
20201217|ADES|30499|0|64262|Q,N
20201217|ADI|388308|186|894727|B,Q,N
20201217|ADIL|42878|6798|149051|B,Q,N
20201217|ADILW|36|0|886|Q,N
20201217|ADM|155917|1651|400223|B,Q,N
20201217|ADMA|545252|30613|1677463|B,Q,N
20201217|ADME|4476|0|10280|Q,N
20201217|ADMP|338706|10300|856254|Q,N
20201217|ADMS|17222|0|46646|B,Q,N
20201217|ADNT|54946|300|192615|Q,N
