,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,30-Oct-2020,-10.0,-10.0,-111.0,-67.0,0,INDEX
1,ADDC,30-Oct-2020,4.0,4.0,-71.0,-27.0,0,INDEX
2,ADDE,30-Oct-2020,-624.0,-624.0,-1471.0,-1424.0,0,INDEX
3,ADDN,30-Oct-2020,-190.0,-190.0,-1212.0,-551.0,0,INDEX
4,ADDQ,30-Oct-2020,-612.0,-612.0,-1545.0,-1271.0,0,INDEX
5,ADDS,30-Oct-2020,-265.0,-265.0,-854.0,-680.0,0,INDEX
6,ADDT,30-Oct-2020,-812.0,-812.0,-2826.0,-1889.0,0,INDEX
7,ADDU,30-Oct-2020,-96.0,-96.0,-894.0,-657.0,0,INDEX
8,ADDV,30-Oct-2020,73.0,79.0,-105.0,-70.0,0,INDEX
9,ADDX,30-Oct-2020,-188.0,-188.0,-1002.0,-777.0,0,INDEX
10,ADRA,30-Oct-2020,0.87,0.87,0.25,0.46,0,INDEX
11,ADRC,30-Oct-2020,1.06,1.06,0.49,0.81,0,INDEX
12,ADRE,30-Oct-2020,0.35,0.35,0.14,0.21,0,INDEX
13,ADRN,30-Oct-2020,0.8,0.8,0.21,0.54,0,INDEX
14,ADRQ,30-Oct-2020,0.56,0.56,0.26,0.35,0,INDEX
15,ADRS,30-Oct-2020,0.51,0.51,0.26,0.43,0,INDEX
16,ADRT,30-Oct-2020,0.67,0.67,0.24,0.42,0,INDEX
17,ADRU,30-Oct-2020,0.87,0.87,0.59,0.73,0,INDEX
18,ADRV,30-Oct-2020,1.53,1.53,0.72,0.83,0,INDEX
19,ADRX,30-Oct-2020,0.74,0.74,0.39,0.56,0,INDEX
20,ADVA,30-Oct-2020,69.0,70.0,37.0,59.0,60127900,INDEX
21,ADVC,30-Oct-2020,63.0,121.0,63.0,121.0,29584400,INDEX
22,ADVE,30-Oct-2020,350.0,402.0,234.0,401.0,879514500,INDEX
23,ADVN,30-Oct-2020,799.0,799.0,334.0,664.0,1879074000,INDEX
24,ADVQ,30-Oct-2020,805.0,805.0,532.0,693.0,969839400,INDEX
25,ADVS,30-Oct-2020,277.0,523.0,268.0,523.0,151786600,INDEX
26,ADVT,30-Oct-2020,1673.0,1673.0,905.0,1416.0,2909041000,INDEX
27,ADVU,30-Oct-2020,660.0,1809.0,660.0,1809.0,3090952000,INDEX
28,ADVV,30-Oct-2020,209.0,366.0,209.0,362.0,55212700,INDEX
29,ADVX,30-Oct-2020,549.0,1006.0,549.0,1006.0,236583700,INDEX
30,ASHD,30-Oct-2020,49.0,1687.0,49.0,1616.0,0,INDEX
31,ASHF,30-Oct-2020,-25.0,-25.0,-1367.0,-1194.0,0,INDEX
32,ASHR,30-Oct-2020,0.48,0.49,0.16,0.26,0,INDEX
33,ASHU,30-Oct-2020,24.0,438.0,24.0,422.0,0,INDEX
34,AVDA,30-Oct-2020,4.15,6.78,-25.49,-8.64,0,INDEX
35,AVDC,30-Oct-2020,-2.27,9.56,-20.78,9.56,0,INDEX
36,AVDE,30-Oct-2020,2.78,2.78,-461.46,-341.69,0,INDEX
37,AVDN,30-Oct-2020,-19.47,-19.47,-1677.04,-788.06,0,INDEX
38,AVDQ,30-Oct-2020,-3.48,-3.48,-1256.06,-1222.37,0,INDEX
39,AVDS,30-Oct-2020,-3.71,-3.71,-94.7,-49.09,0,INDEX
40,AVDT,30-Oct-2020,-18.8,-18.8,-2940.57,-2019.08,0,INDEX
41,AVDU,30-Oct-2020,-28.58,445.25,-907.65,445.25,0,INDEX
42,AVDV,30-Oct-2020,1.7,1.7,-23.78,-21.58,0,INDEX
43,AVDX,30-Oct-2020,-4.27,-4.27,-131.39,-61.1,0,INDEX
44,AVLD,30-Oct-2020,0.22,933.9,0.22,879.47,0,INDEX
45,AVLF,30-Oct-2020,0.01,22.68,-380.55,-138.32,0,INDEX
46,AVLR,30-Oct-2020,1.05,1.8,0.53,0.84,0,INDEX
47,AVLU,30-Oct-2020,0.24,741.74,0.24,741.14,0,INDEX
48,AVRA,30-Oct-2020,2.59,2.59,0.54,0.87,0,INDEX
49,AVRC,30-Oct-2020,0.34,1.47,0.17,1.47,0,INDEX
50,AVRE,30-Oct-2020,1.09,1.09,0.54,0.72,0,INDEX
51,AVRN,30-Oct-2020,0.7,0.7,0.17,0.7,0,INDEX
52,AVRQ,30-Oct-2020,0.94,0.94,0.29,0.44,0,INDEX
53,AVRS,30-Oct-2020,0.52,0.75,0.16,0.75,0,INDEX
54,AVRT,30-Oct-2020,0.86,0.86,0.23,0.59,0,INDEX
55,AVRU,30-Oct-2020,0.79,1.18,0.42,1.16,0,INDEX
56,AVRV,30-Oct-2020,1.51,1.51,0.47,0.71,0,INDEX
57,AVRX,30-Oct-2020,0.7,0.79,0.24,0.79,0,INDEX
58,AVVA,30-Oct-2020,6.76,60.12,6.76,60.12,0,INDEX
59,AVVC,30-Oct-2020,1.18,29.58,1.18,29.58,0,INDEX
60,AVVE,30-Oct-2020,31.69,879.51,31.69,879.51,0,INDEX
61,AVVN,30-Oct-2020,47.18,1879.07,47.18,1879.07,0,INDEX
62,AVVQ,30-Oct-2020,62.08,973.63,62.08,969.83,0,INDEX
63,AVVS,30-Oct-2020,4.05,151.83,4.05,151.78,0,INDEX
64,AVVT,30-Oct-2020,116.02,2909.04,116.02,2909.04,0,INDEX
65,AVVU,30-Oct-2020,110.69,3090.95,110.69,3090.95,0,INDEX
66,AVVV,30-Oct-2020,5.01,55.21,5.01,55.21,0,INDEX
67,AVVX,30-Oct-2020,10.25,236.58,10.25,236.58,0,INDEX
68,BANK,30-Oct-2020,2805.54,2851.63,2805.52,2848.13,0,INDEX
69,BCMA,30-Oct-2020,1426.0,1426.0,764.0,1231.0,0,INDEX
70,BCMC,30-Oct-2020,100.0,100.0,98.61,99.47,0,INDEX
71,BCMD,30-Oct-2020,2108.0,3110.0,2108.0,2721.0,0,INDEX
72,BCME,30-Oct-2020,163.0,201.0,93.0,201.0,0,INDEX
73,BCMF,30-Oct-2020,276.0,416.0,276.0,325.0,0,INDEX
74,BCMG,30-Oct-2020,34.0,37.0,22.0,34.0,0,INDEX
75,BCMM,30-Oct-2020,99.86,99.86,98.26,98.78,0,INDEX
76,BCMU,30-Oct-2020,154.0,154.0,38.0,70.0,0,INDEX
77,BDMA,30-Oct-2020,2559.0,2751.0,2559.0,2750.0,0,INDEX
78,BDMC,30-Oct-2020,101.11,101.11,101.01,101.02,0,INDEX
79,BDMD,30-Oct-2020,1077.0,1198.0,1077.0,1198.0,0,INDEX
80,BDME,30-Oct-2020,330.0,377.0,330.0,377.0,0,INDEX
81,BDMF,30-Oct-2020,131.0,165.0,131.0,165.0,0,INDEX
82,BDMG,30-Oct-2020,11.0,18.0,11.0,18.0,0,INDEX
83,BDMM,30-Oct-2020,101.26,101.26,101.21,101.21,0,INDEX
84,BDMU,30-Oct-2020,52.0,74.0,52.0,74.0,0,INDEX
85,BFMA,30-Oct-2020,2344.0,2548.0,2344.0,2548.0,0,INDEX
86,BFMC,30-Oct-2020,100.03,100.08,100.03,100.08,0,INDEX
87,BFMD,30-Oct-2020,1284.0,1394.0,1284.0,1394.0,0,INDEX
88,BFME,30-Oct-2020,209.0,254.0,209.0,254.0,0,INDEX
89,BFMF,30-Oct-2020,239.0,272.0,239.0,272.0,0,INDEX
90,BFMG,30-Oct-2020,24.0,34.0,24.0,34.0,0,INDEX
91,BFMM,30-Oct-2020,100.57,100.6,100.57,100.6,0,INDEX
92,BFMU,30-Oct-2020,60.0,80.0,60.0,80.0,0,INDEX
93,BGMA,30-Oct-2020,2145.0,2332.0,2145.0,2332.0,0,INDEX
94,BGMC,30-Oct-2020,100.5,100.51,100.41,100.41,0,INDEX
95,BGMD,30-Oct-2020,1487.0,1611.0,1487.0,1611.0,0,INDEX
96,BGME,30-Oct-2020,293.0,334.0,293.0,334.0,0,INDEX
97,BGMF,30-Oct-2020,165.0,203.0,165.0,203.0,0,INDEX
98,BGMG,30-Oct-2020,12.0,20.0,12.0,20.0,0,INDEX
99,BGMM,30-Oct-2020,100.51,100.52,100.5,100.51,0,INDEX
100,BGMU,30-Oct-2020,54.0,78.0,54.0,78.0,0,INDEX
101,BKX,30-Oct-2020,75.76,76.95,74.98,76.93,0,INDEX
102,BWH,30-Oct-2020,223.19,224.49,220.05,221.25,0,INDEX
103,BXD,30-Oct-2020,311.81,313.02,302.76,310.39,0,INDEX
104,BXM,30-Oct-2020,1337.91,1342.91,1317.13,1319.18,0,INDEX
105,BXN,30-Oct-2020,668.5,670.68,654.34,659.56,0,INDEX
106,CASH,30-Oct-2020,1.0,1.0,1.0,1.0,0,INDEX
