,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,13-Oct-2020,-38.0,-9.0,-63.0,-21.0,0,INDEX
1,ADDC,13-Oct-2020,35.0,35.0,-8.0,1.0,0,INDEX
2,ADDE,13-Oct-2020,-634.0,-634.0,-1097.0,-1096.0,0,INDEX
3,ADDN,13-Oct-2020,-1002.0,-863.0,-1188.0,-981.0,0,INDEX
4,ADDQ,13-Oct-2020,-764.0,-348.0,-837.0,-496.0,0,INDEX
5,ADDS,13-Oct-2020,106.0,106.0,-42.0,80.0,0,INDEX
6,ADDT,13-Oct-2020,-1804.0,-1278.0,-1991.0,-1498.0,0,INDEX
7,ADDU,13-Oct-2020,-363.0,-363.0,-817.0,-678.0,0,INDEX
8,ADDV,13-Oct-2020,123.0,123.0,-96.0,-70.0,0,INDEX
9,ADDX,13-Oct-2020,264.0,264.0,-120.0,11.0,0,INDEX
10,ADRA,13-Oct-2020,0.62,0.9,0.44,0.79,0,INDEX
11,ADRC,13-Oct-2020,1.46,1.46,0.94,1.0,0,INDEX
12,ADRE,13-Oct-2020,0.35,0.38,0.28,0.34,0,INDEX
13,ADRN,13-Oct-2020,0.28,0.36,0.22,0.31,0,INDEX
14,ADRQ,13-Oct-2020,0.5,0.76,0.49,0.68,0,INDEX
15,ADRS,13-Oct-2020,1.24,1.24,0.94,1.1,0,INDEX
16,ADRT,13-Oct-2020,0.41,0.57,0.38,0.51,0,INDEX
17,ADRU,13-Oct-2020,0.65,0.72,0.62,0.72,0,INDEX
18,ADRV,13-Oct-2020,1.56,1.56,0.79,0.85,0,INDEX
19,ADRX,13-Oct-2020,1.36,1.36,0.91,1.0,0,INDEX
20,ADVA,13-Oct-2020,62.0,88.0,51.0,82.0,193812200,INDEX
21,ADVC,13-Oct-2020,110.0,158.0,110.0,154.0,63264600,INDEX
22,ADVE,13-Oct-2020,351.0,571.0,348.0,570.0,370115700,INDEX
23,ADVN,13-Oct-2020,405.0,503.0,343.0,454.0,873588500,INDEX
24,ADVQ,13-Oct-2020,789.0,1148.0,789.0,1079.0,1352731000,INDEX
25,ADVS,13-Oct-2020,542.0,872.0,538.0,872.0,111299600,INDEX
26,ADVT,13-Oct-2020,1256.0,1718.0,1256.0,1615.0,2420132000,INDEX
27,ADVU,13-Oct-2020,683.0,1825.0,683.0,1817.0,4434482000,INDEX
28,ADVV,13-Oct-2020,340.0,398.0,321.0,398.0,127924000,INDEX
29,ADVX,13-Oct-2020,992.0,1425.0,979.0,1424.0,302488200,INDEX
30,ASHD,13-Oct-2020,153.0,1457.0,153.0,1439.0,0,INDEX
31,ASHF,13-Oct-2020,-85.0,-85.0,-959.0,-886.0,0,INDEX
32,ASHR,13-Oct-2020,0.44,0.46,0.31,0.38,0,INDEX
33,ASHU,13-Oct-2020,68.0,584.0,68.0,553.0,0,INDEX
34,AVDA,13-Oct-2020,15.49,130.88,7.81,130.88,0,INDEX
35,AVDC,13-Oct-2020,8.96,41.07,5.56,31.52,0,INDEX
36,AVDE,13-Oct-2020,-16.75,-16.75,-661.68,-661.68,0,INDEX
37,AVDN,13-Oct-2020,-46.37,-46.37,-1679.28,-1679.28,0,INDEX
