,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,09-Nov-2020,74.0,74.0,23.0,25.0,0,INDEX
1,ADDC,09-Nov-2020,44.0,44.0,-55.0,-35.0,0,INDEX
2,ADDE,09-Nov-2020,1000.0,1105.0,763.0,770.0,0,INDEX
3,ADDN,09-Nov-2020,1502.0,1502.0,993.0,993.0,0,INDEX
4,ADDQ,09-Nov-2020,1618.0,1618.0,918.0,926.0,0,INDEX
5,ADDS,09-Nov-2020,625.0,823.0,625.0,785.0,0,INDEX
6,ADDT,09-Nov-2020,3194.0,3194.0,1938.0,1944.0,0,INDEX
7,ADDU,09-Nov-2020,473.0,979.0,473.0,979.0,0,INDEX
8,ADDV,09-Nov-2020,-92.0,-92.0,-248.0,-208.0,0,INDEX
9,ADDX,09-Nov-2020,577.0,614.0,494.0,542.0,0,INDEX
10,ADRA,09-Nov-2020,2.29,2.29,1.27,1.29,0,INDEX
11,ADRC,09-Nov-2020,1.53,1.53,0.69,0.8,0,INDEX
12,ADRE,09-Nov-2020,3.77,3.77,2.04,2.05,0,INDEX
13,ADRN,09-Nov-2020,8.43,8.43,3.11,3.11,0,INDEX
14,ADRQ,09-Nov-2020,4.12,4.12,2.0,2.02,0,INDEX
15,ADRS,09-Nov-2020,3.03,3.03,2.38,2.38,0,INDEX
16,ADRT,09-Nov-2020,5.11,5.11,2.32,2.33,0,INDEX
17,ADRU,09-Nov-2020,1.74,1.74,1.41,1.48,0,INDEX
18,ADRV,09-Nov-2020,0.7,0.7,0.55,0.62,0,INDEX
19,ADRX,09-Nov-2020,1.81,1.81,1.38,1.41,0,INDEX
20,ADVA,09-Nov-2020,131.0,131.0,106.0,109.0,71744400,INDEX
21,ADVC,09-Nov-2020,127.0,143.0,117.0,142.0,40984100,INDEX
22,ADVE,09-Nov-2020,1361.0,1586.0,1361.0,1497.0,2012767000,INDEX
23,ADVN,09-Nov-2020,1704.0,1704.0,1462.0,1462.0,7056273000,INDEX
24,ADVQ,09-Nov-2020,2135.0,2151.0,1829.0,1831.0,3434661000,INDEX
25,ADVS,09-Nov-2020,932.0,1350.0,932.0,1350.0,525986400,INDEX
26,ADVT,09-Nov-2020,3970.0,3970.0,3397.0,3402.0,10562680000,INDEX
27,ADVU,09-Nov-2020,1107.0,2984.0,1107.0,2984.0,3772039000,INDEX
28,ADVV,09-Nov-2020,225.0,347.0,225.0,347.0,74242300,INDEX
29,ADVX,09-Nov-2020,1284.0,1840.0,1284.0,1839.0,641212800,INDEX
30,ASHD,09-Nov-2020,255.0,630.0,255.0,630.0,0,INDEX
31,ASHF,09-Nov-2020,726.0,1065.0,726.0,803.0,0,INDEX
32,ASHR,09-Nov-2020,3.84,4.14,2.27,2.27,0,INDEX
33,ASHU,09-Nov-2020,981.0,1534.0,981.0,1433.0,0,INDEX
34,AVDA,09-Nov-2020,-2.43,-2.43,-37.78,-21.26,0,INDEX
35,AVDC,09-Nov-2020,4.42,4.42,-23.59,-19.14,0,INDEX
36,AVDE,09-Nov-2020,56.27,842.79,56.27,842.79,0,INDEX
37,AVDN,09-Nov-2020,499.25,5745.32,499.25,5745.32,0,INDEX
38,AVDQ,09-Nov-2020,350.59,1773.98,350.59,1552.16,0,INDEX
39,AVDS,09-Nov-2020,37.29,305.88,37.29,305.77,0,INDEX
40,AVDT,09-Nov-2020,847.41,7276.22,847.41,7276.22,0,INDEX
41,AVDU,09-Nov-2020,53.44,1470.82,-439.91,-75.4,0,INDEX
42,AVDV,09-Nov-2020,-9.72,-9.72,-58.48,-52.05,0,INDEX
43,AVDX,09-Nov-2020,31.98,236.45,31.98,234.57,0,INDEX
44,AVLD,09-Nov-2020,65.25,850.89,65.25,847.11,0,INDEX
45,AVLF,09-Nov-2020,-2.87,654.78,-5.05,612.94,0,INDEX
46,AVLR,09-Nov-2020,0.95,1.88,0.93,1.72,0,INDEX
47,AVLU,09-Nov-2020,62.38,1460.06,62.38,1460.06,0,INDEX
48,AVRA,09-Nov-2020,0.76,0.86,0.47,0.77,0,INDEX
49,AVRC,09-Nov-2020,2.18,2.18,0.59,0.68,0,INDEX
50,AVRE,09-Nov-2020,1.42,1.85,1.42,1.72,0,INDEX
51,AVRN,09-Nov-2020,6.66,8.81,5.37,5.38,0,INDEX
52,AVRQ,09-Nov-2020,3.81,4.65,1.81,1.82,0,INDEX
