,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,07-Oct-2020,74.0,129.0,74.0,111.0,0,INDEX
1,ADDC,07-Oct-2020,23.0,28.0,-21.0,-7.0,0,INDEX
2,ADDE,07-Oct-2020,848.0,1478.0,848.0,1474.0,0,INDEX
3,ADDN,07-Oct-2020,1482.0,1482.0,768.0,1023.0,0,INDEX
4,ADDQ,07-Oct-2020,1648.0,1706.0,1455.0,1588.0,0,INDEX
5,ADDS,07-Oct-2020,363.0,595.0,363.0,594.0,0,INDEX
6,ADDT,07-Oct-2020,3204.0,3204.0,2354.0,2722.0,0,INDEX
7,ADDU,07-Oct-2020,189.0,445.0,41.0,445.0,0,INDEX
8,ADDV,07-Oct-2020,29.0,34.0,-67.0,-56.0,0,INDEX
9,ADDX,07-Oct-2020,415.0,544.0,407.0,531.0,0,INDEX
10,ADRA,07-Oct-2020,2.85,5.96,2.85,4.17,0,INDEX
11,ADRC,07-Oct-2020,1.41,1.41,0.83,0.95,0,INDEX
12,ADRE,07-Oct-2020,4.5,5.72,4.03,4.97,0,INDEX
13,ADRN,07-Oct-2020,9.51,9.51,2.36,3.35,0,INDEX
14,ADRQ,07-Oct-2020,5.84,5.84,3.38,3.87,0,INDEX
15,ADRS,07-Oct-2020,2.65,2.65,2.02,2.13,0,INDEX
16,ADRT,07-Oct-2020,6.78,6.78,2.98,3.66,0,INDEX
17,ADRU,07-Oct-2020,1.29,1.34,1.02,1.22,0,INDEX
18,ADRV,07-Oct-2020,1.15,1.15,0.83,0.86,0,INDEX
19,ADRX,07-Oct-2020,1.9,1.9,1.43,1.49,0,INDEX
20,ADVA,07-Oct-2020,114.0,155.0,114.0,146.0,247152900,INDEX
21,ADVC,07-Oct-2020,79.0,142.0,79.0,141.0,42284000,INDEX
22,ADVE,07-Oct-2020,1090.0,1848.0,1090.0,1845.0,989167100,INDEX
23,ADVN,07-Oct-2020,1656.0,1656.0,1331.0,1458.0,3018336000,INDEX
24,ADVQ,07-Oct-2020,1988.0,2168.0,1988.0,2140.0,3012232000,INDEX
25,ADVS,07-Oct-2020,583.0,1116.0,583.0,1116.0,230088500,INDEX
26,ADVT,07-Oct-2020,3758.0,3863.0,3537.0,3744.0,6277721000,INDEX
27,ADVU,07-Oct-2020,837.0,2427.0,837.0,2424.0,4270914000,INDEX
28,ADVV,07-Oct-2020,212.0,358.0,212.0,354.0,84187200,INDEX
29,ADVX,07-Oct-2020,874.0,1612.0,874.0,1611.0,356559700,INDEX
30,ASHD,07-Oct-2020,34.0,345.0,34.0,336.0,0,INDEX
31,ASHF,07-Oct-2020,118.0,1339.0,118.0,1300.0,0,INDEX
32,ASHR,07-Oct-2020,4.47,5.5,3.92,4.86,0,INDEX
33,ASHU,07-Oct-2020,152.0,1645.0,152.0,1636.0,0,INDEX
34,AVDA,07-Oct-2020,11.4,210.27,11.4,209.47,0,INDEX
35,AVDC,07-Oct-2020,1.67,20.22,0.39,17.94,0,INDEX
36,AVDE,07-Oct-2020,17.14,574.51,17.14,574.51,0,INDEX
37,AVDN,07-Oct-2020,86.51,2476.2,86.51,2476.2,0,INDEX
38,AVDQ,07-Oct-2020,159.52,2481.18,159.52,2479.62,0,INDEX
39,AVDS,07-Oct-2020,9.79,143.68,9.79,143.61,0,INDEX
40,AVDT,07-Oct-2020,257.44,5165.3,257.44,5165.3,0,INDEX
41,AVDU,07-Oct-2020,95.09,1862.43,-1469.31,-177.12,0,INDEX
42,AVDV,07-Oct-2020,2.44,22.21,2.44,22.21,0,INDEX
43,AVDX,07-Oct-2020,13.91,186.04,13.91,183.76,0,INDEX
44,AVLD,07-Oct-2020,0.66,352.32,0.66,347.89,0,INDEX
45,AVLF,07-Oct-2020,4.09,639.65,4.09,607.64,0,INDEX
46,AVLR,07-Oct-2020,7.17,7.17,2.06,2.74,0,INDEX
47,AVLU,07-Oct-2020,4.75,962.11,4.75,955.54,0,INDEX
48,AVRA,07-Oct-2020,8.6,17.14,4.53,6.55,0,INDEX
49,AVRC,07-Oct-2020,1.97,2.01,1.02,1.73,0,INDEX
50,AVRE,07-Oct-2020,1.89,2.73,1.87,2.38,0,INDEX
51,AVRN,07-Oct-2020,9.62,9.62,3.74,5.56,0,INDEX
52,AVRQ,07-Oct-2020,5.4,6.43,4.83,5.65,0,INDEX
53,AVRS,07-Oct-2020,4.83,4.83,2.3,2.66,0,INDEX
54,AVRT,07-Oct-2020,6.38,6.53,4.56,5.64,0,INDEX
55,AVRU,07-Oct-2020,1.54,2.55,0.65,0.96,0,INDEX
56,AVRV,07-Oct-2020,1.6,1.79,1.15,1.35,0,INDEX
57,AVRX,07-Oct-2020,2.66,2.77,1.72,2.06,0,INDEX
58,AVVA,07-Oct-2020,12.9,247.15,12.9,247.15,0,INDEX
59,AVVC,07-Oct-2020,3.38,42.33,3.38,42.28,0,INDEX
60,AVVE,07-Oct-2020,36.39,989.16,36.39,989.16,0,INDEX
61,AVVN,07-Oct-2020,96.54,3018.33,96.54,3018.33,0,INDEX
62,AVVQ,07-Oct-2020,195.77,3012.23,195.77,3012.23,0,INDEX
63,AVVS,07-Oct-2020,12.35,230.09,12.35,230.08,0,INDEX
64,AVVT,07-Oct-2020,305.22,6277.72,305.22,6277.72,0,INDEX
65,AVVU,07-Oct-2020,269.01,4386.4,269.01,4270.91,0,INDEX
66,AVVV,07-Oct-2020,6.51,84.18,6.51,84.18,0,INDEX
67,AVVX,07-Oct-2020,22.25,356.61,22.25,356.55,0,INDEX
68,BANK,07-Oct-2020,2720.56,2771.62,2720.56,2758.4,0,INDEX
69,BCMA,07-Oct-2020,3284.0,3328.0,3022.0,3227.0,0,INDEX
70,BCMC,07-Oct-2020,100.76,101.11,100.76,100.98,0,INDEX
71,BCMD,07-Oct-2020,379.0,937.0,379.0,778.0,0,INDEX
72,BCME,07-Oct-2020,361.0,385.0,353.0,370.0,0,INDEX
73,BCMF,07-Oct-2020,95.0,178.0,95.0,175.0,0,INDEX
74,BCMG,07-Oct-2020,29.0,41.0,22.0,28.0,0,INDEX
75,BCMM,07-Oct-2020,101.3,102.16,101.3,102.03,0,INDEX
76,BCMU,07-Oct-2020,95.0,95.0,39.0,59.0,0,INDEX
77,BDMA,07-Oct-2020,1367.0,1500.0,1367.0,1498.0,0,INDEX
78,BDMC,07-Oct-2020,99.07,99.14,99.06,99.14,0,INDEX
79,BDMD,07-Oct-2020,2324.0,2475.0,2324.0,2474.0,0,INDEX
80,BDME,07-Oct-2020,159.0,185.0,159.0,185.0,0,INDEX
81,BDMF,07-Oct-2020,308.0,358.0,308.0,358.0,0,INDEX
82,BDMG,07-Oct-2020,18.0,30.0,18.0,30.0,0,INDEX
83,BDMM,07-Oct-2020,99.61,99.62,99.58,99.59,0,INDEX
84,BDMU,07-Oct-2020,67.0,92.0,67.0,92.0,0,INDEX
85,BFMA,07-Oct-2020,1996.0,2131.0,1996.0,2129.0,0,INDEX
86,BFMC,07-Oct-2020,99.46,99.6,99.46,99.6,0,INDEX
87,BFMD,07-Oct-2020,1688.0,1842.0,1688.0,1841.0,0,INDEX
88,BFME,07-Oct-2020,162.0,204.0,162.0,204.0,0,INDEX
89,BFMF,07-Oct-2020,294.0,331.0,294.0,331.0,0,INDEX
90,BFMG,07-Oct-2020,27.0,36.0,27.0,36.0,0,INDEX
91,BFMM,07-Oct-2020,100.15,100.15,100.14,100.14,0,INDEX
92,BFMU,07-Oct-2020,74.0,94.0,74.0,94.0,0,INDEX
93,BGMA,07-Oct-2020,2595.0,2758.0,2595.0,2756.0,0,INDEX
94,BGMC,07-Oct-2020,101.62,101.62,101.45,101.46,0,INDEX
95,BGMD,07-Oct-2020,1110.0,1239.0,1110.0,1238.0,0,INDEX
96,BGME,07-Oct-2020,348.0,391.0,348.0,391.0,0,INDEX
97,BGMF,07-Oct-2020,111.0,145.0,111.0,145.0,0,INDEX
98,BGMG,07-Oct-2020,19.0,29.0,19.0,29.0,0,INDEX
99,BGMM,07-Oct-2020,101.32,101.32,101.25,101.25,0,INDEX
100,BGMU,07-Oct-2020,51.0,68.0,51.0,68.0,0,INDEX
101,BKX,07-Oct-2020,77.29,79.2,77.29,78.57,0,INDEX
102,BWH,07-Oct-2020,219.13,225.97,217.56,224.58,0,INDEX
103,BXD,07-Oct-2020,325.72,329.42,325.62,326.66,0,INDEX
104,BXM,07-Oct-2020,1380.17,1384.29,1380.01,1383.84,0,INDEX
105,BXN,07-Oct-2020,688.07,689.78,687.74,689.78,0,INDEX
106,CASH,07-Oct-2020,1.0,1.0,1.0,1.0,0,INDEX
107,CEX,07-Oct-2020,671.96,682.94,671.96,681.23,0,INDEX
108,COMP,07-Oct-2020,11271.68,11380.56,11258.35,11364.6,0,INDEX
109,CPR,07-Oct-2020,2.93,3.05,2.93,3.03,294,INDEX
110,CYM,07-Oct-2020,16.84,17.11,16.84,17.05,0,INDEX
111,DCFD,07-Oct-2020,84.61,93.84,81.53,92.3,0,INDEX
112,DCFI,07-Oct-2020,70.76,80.0,67.69,76.92,0,INDEX
113,DCOF,07-Oct-2020,73.84,84.61,73.84,83.07,0,INDEX
114,DCOH,07-Oct-2020,86.15,89.23,86.15,87.69,0,INDEX
115,DCSE,07-Oct-2020,45462.17,45820.57,45411.56,45720.36,0,INDEX
116,DCTH,07-Oct-2020,66.15,67.69,63.07,67.69,0,INDEX
117,DCTW,07-Oct-2020,78.46,92.3,78.46,87.69,0,INDEX
118,DDA,07-Oct-2020,28.8,37.74,27.37,27.81,0,INDEX
119,DDB,07-Oct-2020,26.16,26.19,11.9,25.54,0,INDEX
120,DECA,07-Oct-2020,40.0,42.0,26.0,35.0,37679900,INDEX
121,DECC,07-Oct-2020,56.0,152.0,56.0,148.0,24338200,INDEX
122,DECE,07-Oct-2020,242.0,375.0,242.0,371.0,414653800,INDEX
123,DECN,07-Oct-2020,174.0,563.0,174.0,435.0,542135200,INDEX
124,DECQ,07-Oct-2020,340.0,610.0,340.0,552.0,532605300,INDEX
125,DECS,07-Oct-2020,220.0,534.0,220.0,522.0,86475900,INDEX
126,DECT,07-Oct-2020,554.0,1183.0,554.0,1022.0,1112420000,INDEX
127,DECU,07-Oct-2020,648.0,2006.0,648.0,1979.0,4448042000,INDEX
128,DECV,07-Oct-2020,183.0,419.0,183.0,410.0,61976300,INDEX
129,DECX,07-Oct-2020,459.0,1100.0,459.0,1080.0,172790500,INDEX
130,DIFD,07-Oct-2020,73.33,90.0,66.66,90.0,0,INDEX
131,DIFI,07-Oct-2020,63.33,73.33,56.66,73.33,0,INDEX
132,DIOF,07-Oct-2020,66.66,80.0,66.66,80.0,0,INDEX
133,DIOH,07-Oct-2020,83.33,86.66,83.33,86.66,0,INDEX
134,DITH,07-Oct-2020,66.66,70.0,60.0,70.0,0,INDEX
135,DITW,07-Oct-2020,76.66,90.0,73.33,83.33,0,INDEX
136,DIVQ,07-Oct-2020,3536.9,3572.22,3528.79,3567.86,0,INDEX
137,DJC,07-Oct-2020,9357.28,9495.78,9357.28,9469.63,521016300,INDEX
138,DJEC,07-Oct-2020,1740.7,1753.41,1732.4,1750.28,0,INDEX
139,DJI,07-Oct-2020,27971.36,28369.66,27971.36,28303.46,330187300,INDEX
140,DJT,07-Oct-2020,11494.54,11737.92,11494.54,11690.02,149051400,INDEX
141,DJU,07-Oct-2020,855.97,862.56,852.18,859.99,41777500,INDEX
142,DJWO,07-Oct-2020,434.54,440.2,434.23,439.56,0,INDEX
143,DJX,07-Oct-2020,279.71,283.7,279.71,283.03,0,INDEX
144,DLTC,07-Oct-2020,2918.2,2943.33,2906.21,2937.22,0,INDEX
145,DOWE,07-Oct-2020,1487.97,1495.76,1480.96,1486.36,0,INDEX
146,DRCI,07-Oct-2020,258.64,258.88,256.41,257.5,0,INDEX
147,DREI,07-Oct-2020,361.44,361.78,358.34,359.84,0,INDEX
148,DSAE,07-Oct-2020,1179.27,1193.13,1179.27,1187.97,42087400,INDEX
149,DSAF,07-Oct-2020,1418.19,1460.32,1418.19,1455.99,7692000,INDEX
150,DSAG,07-Oct-2020,188.8,192.05,188.8,191.59,28982600,INDEX
151,DSAI,07-Oct-2020,713.6,721.24,713.6,719.52,10394900,INDEX
152,DSAL,07-Oct-2020,39.87,42.02,39.87,41.81,3918700,INDEX
153,DSAM,07-Oct-2020,2313.71,2353.64,2313.71,2346.38,35031400,INDEX
154,DSAP,07-Oct-2020,652.63,666.83,649.55,662.73,115229400,INDEX
155,DSAR,07-Oct-2020,148.99,150.65,147.57,149.6,127266900,INDEX
156,DSAS,07-Oct-2020,1103.39,1117.18,1100.68,1110.57,36955200,INDEX
157,DSAT,07-Oct-2020,456.92,469.79,456.59,468.05,8287900,INDEX
158,DSAU,07-Oct-2020,534.78,546.28,530.11,542.2,106941400,INDEX
159,DSAV,07-Oct-2020,515.88,520.04,512.74,517.74,13744600,INDEX
160,DSBC,07-Oct-2020,1507.01,1519.96,1502.88,1516.9,98343000,INDEX
161,DSBD,07-Oct-2020,1188.66,1200.41,1188.66,1195.92,19920800,INDEX
162,DSBE,07-Oct-2020,131.38,133.96,131.38,133.54,1638100,INDEX
163,DSBK,07-Oct-2020,340.89,347.71,340.89,344.77,207500800,INDEX
164,DSBM,07-Oct-2020,403.66,410.8,403.66,409.61,93073000,INDEX
165,DSBS,07-Oct-2020,187.84,193.17,187.84,191.81,41849100,INDEX
166,DSBT,07-Oct-2020,2374.45,2421.25,2374.45,2415.68,62444200,INDEX
167,DSBV,07-Oct-2020,790.08,800.7,790.08,797.81,25018800,INDEX
168,DSCA,07-Oct-2020,673.24,679.64,664.86,671.74,84166800,INDEX
169,DSCC,07-Oct-2020,541.52,550.63,540.77,549.09,15429800,INDEX
170,DSCF,07-Oct-2020,321.98,329.81,321.98,329.15,40947400,INDEX
171,DSCG,07-Oct-2020,1123.24,1135.18,1119.6,1130.43,317101600,INDEX
172,DSCH,07-Oct-2020,663.74,674.45,663.17,672.59,51223800,INDEX
173,DSCM,07-Oct-2020,660.51,667.09,660.0,664.69,20166100,INDEX
174,DSCN,07-Oct-2020,885.67,895.79,885.67,891.97,24512800,INDEX
175,DSCP,07-Oct-2020,414.76,421.9,414.75,418.23,21734900,INDEX
176,DSCR,07-Oct-2020,5674.16,5717.78,5654.94,5700.67,135748100,INDEX
177,DSCS,07-Oct-2020,1980.79,2000.82,1980.6,1992.4,10715400,INDEX
178,DSCT,07-Oct-2020,1103.21,1119.29,1102.06,1115.98,43620300,INDEX
179,DSCX,07-Oct-2020,931.56,947.22,931.25,943.27,35794000,INDEX
180,DSCY,07-Oct-2020,1333.64,1356.62,1333.64,1354.1,544682000,INDEX
181,DSDB,07-Oct-2020,655.36,672.78,654.61,663.41,3057000,INDEX
182,DSDN,07-Oct-2020,421.08,426.21,421.08,424.51,5132200,INDEX
183,DSDR,07-Oct-2020,747.2,755.25,746.79,751.55,17616700,INDEX
184,DSDS,07-Oct-2020,391.99,399.43,391.99,398.19,5942400,INDEX
185,DSDT,07-Oct-2020,59.58,59.78,58.42,58.82,3137500,INDEX
186,DSDV,07-Oct-2020,167.01,168.46,166.92,168.05,15049900,INDEX
187,DSEC,07-Oct-2020,395.04,403.28,395.04,402.1,13143000,INDEX
188,DSEE,07-Oct-2020,482.04,489.39,482.04,488.1,23537900,INDEX
189,DSEH,07-Oct-2020,48.31,48.68,47.66,48.09,170600,INDEX
190,DSEN,07-Oct-2020,248.2,252.65,247.11,251.93,244131600,INDEX
191,DSES,07-Oct-2020,245.15,246.43,243.29,245.71,1882400,INDEX
192,DSEU,07-Oct-2020,293.15,294.79,291.64,293.8,66603400,INDEX
193,DSFA,07-Oct-2020,721.35,725.02,718.28,722.01,29780600,INDEX
194,DSFB,07-Oct-2020,644.16,650.49,643.88,648.75,70236200,INDEX
195,DSFC,07-Oct-2020,131.57,131.89,130.62,131.12,41260600,INDEX
196,DSFD,07-Oct-2020,585.35,591.29,584.69,588.55,11443600,INDEX
197,DSFE,07-Oct-2020,732.24,742.29,732.24,739.52,19888800,INDEX
198,DSFH,07-Oct-2020,307.1,311.95,303.62,306.39,2070100,INDEX
199,DSFI,07-Oct-2020,1195.98,1204.82,1193.35,1202.96,133611600,INDEX
