,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,09-Dec-2020,9.0,9.0,-116.0,-99.0,0,INDEX
1,ADDC,09-Dec-2020,10.0,10.0,-54.0,-25.0,0,INDEX
2,ADDE,09-Dec-2020,593.0,593.0,-1255.0,-965.0,0,INDEX
3,ADDN,09-Dec-2020,1118.0,1118.0,-504.0,-89.0,0,INDEX
4,ADDQ,09-Dec-2020,833.0,833.0,-1340.0,-1025.0,0,INDEX
5,ADDS,09-Dec-2020,146.0,146.0,-436.0,-319.0,0,INDEX
6,ADDT,09-Dec-2020,1960.0,1960.0,-1960.0,-1213.0,0,INDEX
7,ADDU,09-Dec-2020,220.0,279.0,-493.0,-251.0,0,INDEX
8,ADDV,09-Dec-2020,4.0,4.0,-259.0,-228.0,0,INDEX
9,ADDX,09-Dec-2020,160.0,160.0,-742.0,-572.0,0,INDEX
10,ADRA,09-Dec-2020,1.12,1.12,0.25,0.31,0,INDEX
11,ADRC,09-Dec-2020,1.11,1.11,0.71,0.85,0,INDEX
12,ADRE,09-Dec-2020,2.38,2.38,0.23,0.39,0,INDEX
13,ADRN,09-Dec-2020,3.98,3.98,0.58,0.91,0,INDEX
14,ADRQ,09-Dec-2020,2.0,2.0,0.34,0.45,0,INDEX
15,ADRS,09-Dec-2020,1.37,1.37,0.59,0.7,0,INDEX
16,ADRT,09-Dec-2020,2.53,2.53,0.42,0.6,0,INDEX
17,ADRU,09-Dec-2020,1.23,1.25,0.8,0.9,0,INDEX
18,ADRV,09-Dec-2020,1.01,1.01,0.54,0.59,0,INDEX
19,ADRX,09-Dec-2020,1.22,1.22,0.59,0.68,0,INDEX
20,ADVA,09-Dec-2020,84.0,88.0,40.0,46.0,41785400,INDEX
21,ADVC,09-Dec-2020,98.0,146.0,98.0,146.0,108595700,INDEX
22,ADVE,09-Dec-2020,1022.0,1061.0,392.0,630.0,672152800,INDEX
23,ADVN,09-Dec-2020,1493.0,1494.0,710.0,915.0,2164187000,INDEX
24,ADVQ,09-Dec-2020,1664.0,1667.0,705.0,861.0,1478894000,INDEX
25,ADVS,09-Dec-2020,532.0,745.0,532.0,745.0,189920200,INDEX
26,ADVT,09-Dec-2020,3241.0,3241.0,1456.0,1822.0,3684866000,INDEX
27,ADVU,09-Dec-2020,1141.0,2408.0,1141.0,2408.0,21792180000,INDEX
28,ADVV,09-Dec-2020,231.0,333.0,231.0,331.0,119958300,INDEX
29,ADVX,09-Dec-2020,861.0,1223.0,861.0,1222.0,418474300,INDEX
30,ASHD,09-Dec-2020,18.0,1643.0,2.0,1471.0,0,INDEX
31,ASHF,09-Dec-2020,39.0,558.0,-1233.0,-912.0,0,INDEX
32,ASHR,09-Dec-2020,3.16,3.16,0.24,0.38,0,INDEX
33,ASHU,09-Dec-2020,57.0,1034.0,6.0,559.0,0,INDEX
34,AVDA,09-Dec-2020,6.55,15.97,-202.1,-197.73,0,INDEX
35,AVDC,09-Dec-2020,0.05,3.47,-22.32,2.42,0,INDEX
36,AVDE,09-Dec-2020,6.24,8.98,-627.37,-407.3,0,INDEX
37,AVDN,09-Dec-2020,78.23,259.74,-1223.29,-567.49,0,INDEX
38,AVDQ,09-Dec-2020,153.48,443.08,-1698.68,-1694.75,0,INDEX
39,AVDS,09-Dec-2020,7.95,14.68,-170.18,-110.64,0,INDEX
40,AVDT,09-Dec-2020,238.27,582.54,-2924.63,-2459.98,0,INDEX
41,AVDU,09-Dec-2020,42.72,2403.11,-6133.02,2403.11,0,INDEX
42,AVDV,09-Dec-2020,9.76,17.5,-44.62,-38.69,0,INDEX
43,AVDX,09-Dec-2020,17.77,29.35,-218.09,-146.91,0,INDEX
44,AVLD,09-Dec-2020,2.76,1033.98,2.76,777.29,0,INDEX
45,AVLF,09-Dec-2020,-1.17,25.98,-690.91,-307.91,0,INDEX
46,AVLR,09-Dec-2020,0.57,61.63,0.28,0.6,0,INDEX
47,AVLU,09-Dec-2020,1.58,591.49,0.05,469.38,0,INDEX
48,AVRA,09-Dec-2020,2.77,2.77,0.1,0.17,0,INDEX
49,AVRC,09-Dec-2020,1.0,1.39,0.56,1.02,0,INDEX
50,AVRE,09-Dec-2020,1.34,1.34,0.36,0.62,0,INDEX
51,AVRN,09-Dec-2020,2.67,2.67,0.42,0.79,0,INDEX
52,AVRQ,09-Dec-2020,2.88,2.88,0.34,0.46,0,INDEX
53,AVRS,09-Dec-2020,2.43,2.43,0.36,0.63,0,INDEX
54,AVRT,09-Dec-2020,2.8,2.8,0.37,0.59,0,INDEX
