,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,26-Oct-2020,-48.0,-48.0,-132.0,-116.0,0,INDEX
1,ADDC,26-Oct-2020,-5.0,-5.0,-144.0,-130.0,0,INDEX
2,ADDE,26-Oct-2020,-970.0,-970.0,-1562.0,-1558.0,0,INDEX
3,ADDN,26-Oct-2020,-1478.0,-1409.0,-1714.0,-1497.0,0,INDEX
4,ADDQ,26-Oct-2020,-1324.0,-1282.0,-2144.0,-1780.0,0,INDEX
5,ADDS,26-Oct-2020,-397.0,-397.0,-1135.0,-1135.0,0,INDEX
6,ADDT,26-Oct-2020,-2850.0,-2755.0,-3984.0,-3393.0,0,INDEX
7,ADDU,26-Oct-2020,-435.0,-435.0,-1547.0,-1490.0,0,INDEX
8,ADDV,26-Oct-2020,12.0,12.0,-416.0,-416.0,0,INDEX
9,ADDX,26-Oct-2020,-390.0,-390.0,-1681.0,-1681.0,0,INDEX
10,ADRA,26-Oct-2020,0.55,0.55,0.18,0.24,0,INDEX
11,ADRC,26-Oct-2020,0.94,0.94,0.36,0.4,0,INDEX
12,ADRE,26-Oct-2020,0.19,0.24,0.17,0.17,0,INDEX
13,ADRN,26-Oct-2020,0.11,0.14,0.05,0.11,0,INDEX
14,ADRQ,26-Oct-2020,0.28,0.32,0.11,0.2,0,INDEX
15,ADRS,26-Oct-2020,0.39,0.43,0.2,0.21,0,INDEX
16,ADRT,26-Oct-2020,0.21,0.24,0.08,0.16,0,INDEX
17,ADRU,26-Oct-2020,0.63,0.63,0.46,0.49,0,INDEX
18,ADRV,26-Oct-2020,1.05,1.05,0.32,0.32,0,INDEX
19,ADRX,26-Oct-2020,0.59,0.59,0.25,0.26,0,INDEX
20,ADVA,26-Oct-2020,59.0,59.0,29.0,37.0,155219500,INDEX
21,ADVC,26-Oct-2020,86.0,106.0,80.0,90.0,15431000,INDEX
22,ADVE,26-Oct-2020,238.0,331.0,238.0,331.0,510143100,INDEX
23,ADVN,26-Oct-2020,183.0,232.0,97.0,201.0,323456500,INDEX
24,ADVQ,26-Oct-2020,522.0,616.0,265.0,449.0,786370800,INDEX
25,ADVS,26-Oct-2020,258.0,330.0,258.0,304.0,46131900,INDEX
26,ADVT,26-Oct-2020,764.0,903.0,393.0,687.0,1265047000,INDEX
27,ADVU,26-Oct-2020,751.0,1481.0,751.0,1474.0,5935383000,INDEX
28,ADVV,26-Oct-2020,224.0,240.0,189.0,201.0,41689800,INDEX
29,ADVX,26-Oct-2020,568.0,659.0,546.0,595.0,103252600,INDEX
30,ASHD,26-Oct-2020,86.0,1727.0,86.0,1716.0,0,INDEX
31,ASHF,26-Oct-2020,-71.0,-71.0,-1420.0,-1398.0,0,INDEX
32,ASHR,26-Oct-2020,0.17,0.27,0.17,0.18,0,INDEX
33,ASHU,26-Oct-2020,15.0,342.0,15.0,318.0,0,INDEX
34,AVDA,26-Oct-2020,5.25,59.7,4.45,59.7,0,INDEX
35,AVDC,26-Oct-2020,-0.56,-0.56,-44.23,-40.83,0,INDEX
36,AVDE,26-Oct-2020,-18.02,-18.02,-599.62,-599.62,0,INDEX
37,AVDN,26-Oct-2020,-98.44,-98.44,-3181.88,-3181.88,0,INDEX
38,AVDQ,26-Oct-2020,4.82,4.82,-1512.68,-1284.7,0,INDEX
39,AVDS,26-Oct-2020,-11.02,-11.02,-259.73,-259.72,0,INDEX
40,AVDT,26-Oct-2020,-88.35,-88.35,-4406.88,-4406.88,0,INDEX
41,AVDU,26-Oct-2020,-53.81,2221.99,-53.81,2219.57,0,INDEX
42,AVDV,26-Oct-2020,-1.31,0.4,-58.88,-58.88,0,INDEX
43,AVDX,26-Oct-2020,-12.9,-12.9,-359.45,-359.45,0,INDEX
44,AVLD,26-Oct-2020,2.94,972.07,2.94,972.07,0,INDEX
45,AVLF,26-Oct-2020,-2.56,4.34,-446.35,-446.35,0,INDEX
46,AVLR,26-Oct-2020,0.12,2.24,0.12,0.54,0,INDEX
47,AVLU,26-Oct-2020,0.38,527.38,0.38,525.71,0,INDEX
48,AVRA,26-Oct-2020,2.06,2.06,1.08,1.62,0,INDEX
49,AVRC,26-Oct-2020,0.82,0.82,0.21,0.27,0,INDEX
50,AVRE,26-Oct-2020,0.49,0.5,0.43,0.45,0,INDEX
51,AVRN,26-Oct-2020,0.18,0.21,0.03,0.09,0,INDEX
52,AVRQ,26-Oct-2020,1.05,1.05,0.25,0.37,0,INDEX
53,AVRS,26-Oct-2020,0.28,0.42,0.15,0.15,0,INDEX
