,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,21-Jan-2021,37.0,37.0,-57.0,-28.0,0,INDEX
1,ADDC,21-Jan-2021,74.0,74.0,-73.0,3.0,0,INDEX
2,ADDE,21-Jan-2021,169.0,169.0,-891.0,-342.0,0,INDEX
3,ADDN,21-Jan-2021,-55.0,-55.0,-785.0,-618.0,0,INDEX
4,ADDQ,21-Jan-2021,206.0,206.0,-943.0,-496.0,0,INDEX
5,ADDS,21-Jan-2021,-141.0,-141.0,-586.0,-516.0,0,INDEX
6,ADDT,21-Jan-2021,188.0,188.0,-1712.0,-1142.0,0,INDEX
7,ADDU,21-Jan-2021,398.0,398.0,-141.0,298.0,0,INDEX
8,ADDV,21-Jan-2021,105.0,105.0,-156.0,-100.0,0,INDEX
9,ADDX,21-Jan-2021,38.0,38.0,-775.0,-613.0,0,INDEX
10,ADRA,21-Jan-2021,1.57,1.57,0.53,0.74,0,INDEX
11,ADRC,21-Jan-2021,1.93,1.93,0.66,1.01,0,INDEX
12,ADRE,21-Jan-2021,1.25,1.25,0.4,0.74,0,INDEX
13,ADRN,21-Jan-2021,0.94,0.94,0.42,0.51,0,INDEX
14,ADRQ,21-Jan-2021,1.18,1.18,0.48,0.7,0,INDEX
15,ADRS,21-Jan-2021,0.74,0.74,0.44,0.54,0,INDEX
16,ADRT,21-Jan-2021,1.08,1.08,0.47,0.62,0,INDEX
17,ADRU,21-Jan-2021,1.39,1.39,0.94,1.11,0,INDEX
18,ADRV,21-Jan-2021,1.43,1.43,0.71,0.81,0,INDEX
19,ADRX,21-Jan-2021,1.04,1.04,0.56,0.67,0,INDEX
20,ADVA,21-Jan-2021,101.0,101.0,65.0,82.0,185144400,INDEX
21,ADVC,21-Jan-2021,153.0,192.0,139.0,186.0,167095100,INDEX
22,ADVE,21-Jan-2021,837.0,983.0,573.0,983.0,484428700,INDEX
23,ADVN,21-Jan-2021,887.0,887.0,575.0,657.0,1746821000,INDEX
24,ADVQ,21-Jan-2021,1344.0,1344.0,873.0,1158.0,4649259000,INDEX
25,ADVS,21-Jan-2021,403.0,631.0,363.0,624.0,148986200,INDEX
26,ADVT,21-Jan-2021,2332.0,2332.0,1539.0,1897.0,6581225000,INDEX
27,ADVU,21-Jan-2021,1401.0,2940.0,1401.0,2924.0,38742060000,INDEX
28,ADVV,21-Jan-2021,345.0,436.0,334.0,436.0,216963400,INDEX
29,ADVX,21-Jan-2021,901.0,1252.0,848.0,1246.0,533044700,INDEX
30,ASHD,21-Jan-2021,22.0,1414.0,8.0,1219.0,0,INDEX
31,ASHF,21-Jan-2021,8.0,458.0,-810.0,-341.0,0,INDEX
32,ASHR,21-Jan-2021,1.36,2.12,0.42,0.72,0,INDEX
33,ASHU,21-Jan-2021,30.0,935.0,17.0,878.0,0,INDEX
34,AVDA,21-Jan-2021,-8.46,-8.46,-300.98,-257.57,0,INDEX
35,AVDC,21-Jan-2021,15.82,65.03,-21.98,65.03,0,INDEX
36,AVDE,21-Jan-2021,-11.44,-11.44,-408.6,-408.6,0,INDEX
37,AVDN,21-Jan-2021,-13.27,-13.27,-780.34,-777.94,0,INDEX
38,AVDQ,21-Jan-2021,212.93,2686.01,210.64,2686.01,0,INDEX
39,AVDS,21-Jan-2021,-0.77,-0.77,-131.07,-128.81,0,INDEX
40,AVDT,21-Jan-2021,191.2,2002.43,49.42,1650.48,0,INDEX
41,AVDU,21-Jan-2021,925.44,25059.54,925.44,25059.54,0,INDEX
42,AVDV,21-Jan-2021,1.02,1.02,-44.63,-17.36,0,INDEX
43,AVDX,21-Jan-2021,16.07,16.07,-156.5,-81.14,0,INDEX
44,AVLD,21-Jan-2021,0.41,1074.57,0.19,902.41,0,INDEX
45,AVLF,21-Jan-2021,0.19,13.8,-595.81,-454.52,0,INDEX
46,AVLR,21-Jan-2021,1.47,6.3,0.19,0.49,0,INDEX
47,AVLU,21-Jan-2021,0.61,530.04,0.61,447.88,0,INDEX
48,AVRA,21-Jan-2021,0.77,0.77,0.19,0.41,0,INDEX
49,AVRC,21-Jan-2021,3.59,3.59,0.8,1.63,0,INDEX
50,AVRE,21-Jan-2021,0.64,0.65,0.34,0.54,0,INDEX
51,AVRN,21-Jan-2021,0.83,0.87,0.47,0.69,0,INDEX
52,AVRQ,21-Jan-2021,2.37,2.67,1.72,2.36,0,INDEX
53,AVRS,21-Jan-2021,0.92,0.92,0.36,0.53,0,INDEX
54,AVRT,21-Jan-2021,1.69,1.69,1.06,1.33,0,INDEX
55,AVRU,21-Jan-2021,2.01,2.83,1.19,2.83,0,INDEX
56,AVRV,21-Jan-2021,1.05,1.05,0.74,0.92,0,INDEX
57,AVRX,21-Jan-2021,1.44,1.44,0.66,0.86,0,INDEX
58,AVVA,21-Jan-2021,30.0,185.14,18.85,185.14,0,INDEX
59,AVVC,21-Jan-2021,21.92,167.64,21.92,167.09,0,INDEX
60,AVVE,21-Jan-2021,21.14,484.42,21.14,484.42,0,INDEX
61,AVVN,21-Jan-2021,68.93,1746.82,68.93,1746.82,0,INDEX
62,AVVQ,21-Jan-2021,367.95,4649.25,367.95,4649.25,0,INDEX
63,AVVS,21-Jan-2021,9.35,148.98,9.35,148.98,0,INDEX
64,AVVT,21-Jan-2021,466.9,6581.22,466.9,6581.22,0,INDEX
65,AVVU,21-Jan-2021,1832.83,40768.2,1832.83,38742.06,0,INDEX
66,AVVV,21-Jan-2021,20.7,216.96,20.7,216.96,0,INDEX
67,AVVX,21-Jan-2021,51.98,533.04,51.98,533.04,0,INDEX
68,BANK,21-Jan-2021,3945.79,3956.85,3863.86,3874.32,0,INDEX
69,BCMA,21-Jan-2021,1966.0,1966.0,1275.0,1546.0,0,INDEX
70,BCMC,21-Jan-2021,99.73,99.73,99.09,99.45,0,INDEX
71,BCMD,21-Jan-2021,1897.0,2944.0,1897.0,2709.0,0,INDEX
72,BCME,21-Jan-2021,211.0,211.0,156.0,195.0,0,INDEX
73,BCMF,21-Jan-2021,282.0,423.0,282.0,412.0,0,INDEX
74,BCMG,21-Jan-2021,55.0,55.0,21.0,22.0,0,INDEX
75,BCMM,21-Jan-2021,100.15,100.15,99.35,99.66,0,INDEX
76,BCMU,21-Jan-2021,237.0,237.0,33.0,69.0,0,INDEX
77,BDMA,21-Jan-2021,2286.0,2370.0,2286.0,2369.0,0,INDEX
78,BDMC,21-Jan-2021,101.0,101.0,100.9,100.91,0,INDEX
79,BDMD,21-Jan-2021,1760.0,1888.0,1760.0,1887.0,0,INDEX
80,BDME,21-Jan-2021,330.0,373.0,330.0,372.0,0,INDEX
81,BDMF,21-Jan-2021,187.0,223.0,187.0,222.0,0,INDEX
82,BDMG,21-Jan-2021,31.0,35.0,31.0,35.0,0,INDEX
83,BDMM,21-Jan-2021,100.72,100.72,100.64,100.64,0,INDEX
84,BDMU,21-Jan-2021,54.0,68.0,54.0,68.0,0,INDEX
85,BFMA,21-Jan-2021,1458.0,1541.0,1458.0,1540.0,0,INDEX
86,BFMC,21-Jan-2021,101.19,101.19,101.14,101.16,0,INDEX
87,BFMD,21-Jan-2021,2590.0,2726.0,2590.0,2726.0,0,INDEX
88,BFME,21-Jan-2021,320.0,367.0,320.0,366.0,0,INDEX
89,BFMF,21-Jan-2021,213.0,243.0,213.0,243.0,0,INDEX
90,BFMG,21-Jan-2021,15.0,20.0,15.0,20.0,0,INDEX
91,BFMM,21-Jan-2021,99.75,99.75,99.73,99.74,0,INDEX
92,BFMU,21-Jan-2021,50.0,57.0,50.0,57.0,0,INDEX
93,BGMA,21-Jan-2021,1524.0,1611.0,1524.0,1611.0,0,INDEX
94,BGMC,21-Jan-2021,99.78,99.78,99.67,99.69,0,INDEX
95,BGMD,21-Jan-2021,2515.0,2645.0,2515.0,2644.0,0,INDEX
96,BGME,21-Jan-2021,181.0,206.0,181.0,205.0,0,INDEX
97,BGMF,21-Jan-2021,334.0,382.0,334.0,381.0,0,INDEX
98,BGMG,21-Jan-2021,27.0,35.0,27.0,35.0,0,INDEX
99,BGMM,21-Jan-2021,99.88,99.88,99.85,99.85,0,INDEX
100,BGMU,21-Jan-2021,51.0,60.0,51.0,60.0,0,INDEX
101,BKX,21-Jan-2021,105.27,105.64,103.71,103.98,0,INDEX
102,BWH,21-Jan-2021,246.85,249.35,243.62,244.26,0,INDEX
103,CASH,21-Jan-2021,1.0,1.0,1.0,1.0,0,INDEX
104,COMP,21-Jan-2021,13521.48,13560.35,13454.07,13530.91,0,INDEX
105,CPC,21-Jan-2021,0.74,0.74,0.74,0.74,0,INDEX
106,CPCE,21-Jan-2021,0.4,0.4,0.4,0.4,0,INDEX
107,CPCI,21-Jan-2021,1.74,1.74,1.74,1.74,0,INDEX
108,CPCO,21-Jan-2021,2.34,2.34,2.34,2.34,0,INDEX
109,CPCS,21-Jan-2021,2.1,2.1,2.1,2.1,0,INDEX
110,CPCV,21-Jan-2021,1.2,1.2,1.2,1.2,0,INDEX
111,CPR,21-Jan-2021,3.644,3.6735,3.6335,3.6475,52137,INDEX
112,CYM,21-Jan-2021,21.21,21.24,20.99,21.04,0,INDEX
113,DCFD,21-Jan-2021,58.46,58.46,43.07,50.76,0,INDEX
114,DCFI,21-Jan-2021,67.69,67.69,64.61,66.15,0,INDEX
115,DCOF,21-Jan-2021,81.53,81.53,76.92,80.0,0,INDEX
116,DCOH,21-Jan-2021,84.61,86.15,84.61,84.61,0,INDEX
117,DCSE,21-Jan-2021,57111.38,58066.86,56540.06,57821.07,0,INDEX
118,DCTH,21-Jan-2021,87.69,89.23,87.69,89.23,0,INDEX
119,DCTW,21-Jan-2021,69.23,72.3,61.53,61.53,0,INDEX
120,DECA,21-Jan-2021,64.0,125.0,64.0,110.0,442723800,INDEX
121,DECC,21-Jan-2021,79.0,216.0,79.0,183.0,102060000,INDEX
122,DECE,21-Jan-2021,668.0,1489.0,668.0,1325.0,893037100,INDEX
123,DECN,21-Jan-2021,942.0,1360.0,942.0,1275.0,2524770000,INDEX
124,DECQ,21-Jan-2021,1138.0,1837.0,1138.0,1654.0,1963247000,INDEX
125,DECS,21-Jan-2021,544.0,1140.0,544.0,1140.0,277800500,INDEX
126,DECT,21-Jan-2021,2144.0,3322.0,2144.0,3039.0,4930740000,INDEX
127,DECU,21-Jan-2021,1003.0,2706.0,1003.0,2626.0,13682520000,INDEX
128,DECV,21-Jan-2021,240.0,558.0,240.0,536.0,234333100,INDEX
129,DECX,21-Jan-2021,863.0,1883.0,863.0,1859.0,614193600,INDEX
130,DIFD,21-Jan-2021,60.0,60.0,50.0,56.66,0,INDEX
131,DIFI,21-Jan-2021,70.0,70.0,66.66,66.66,0,INDEX
132,DIOF,21-Jan-2021,83.33,83.33,76.66,80.0,0,INDEX
133,DIOH,21-Jan-2021,86.66,86.66,86.66,86.66,0,INDEX
134,DITH,21-Jan-2021,93.33,96.66,93.33,96.66,0,INDEX
135,DITW,21-Jan-2021,63.33,70.0,60.0,63.33,0,INDEX
136,DIVQ,21-Jan-2021,3945.86,3948.6,3909.25,3936.46,0,INDEX
137,DJC,21-Jan-2021,10344.18,10353.5,10285.72,10292.29,597347900,INDEX
138,DJEC,21-Jan-2021,2224.5,2231.85,2201.87,2213.07,0,INDEX
139,DJI,21-Jan-2021,31198.01,31272.22,31120.92,31176.01,423155000,INDEX
140,DJT,21-Jan-2021,13084.89,13107.43,12899.06,12899.06,128961600,INDEX
141,DJU,21-Jan-2021,862.82,863.54,856.65,857.9,45231200,INDEX
142,DJWO,21-Jan-2021,512.81,514.33,512.32,513.27,0,INDEX
143,DLTC,21-Jan-2021,3319.62,3361.5,3307.11,3350.39,0,INDEX
144,DOWE,21-Jan-2021,1793.86,1807.15,1790.8,1792.57,0,INDEX
145,DRCI,21-Jan-2021,269.97,270.18,267.57,269.72,0,INDEX
146,DREI,21-Jan-2021,374.62,374.77,371.01,374.02,0,INDEX
147,DSAE,21-Jan-2021,1322.96,1322.96,1304.04,1306.0,36555100,INDEX
148,DSAF,21-Jan-2021,1355.34,1373.31,1354.51,1359.95,4588000,INDEX
149,DSAG,21-Jan-2021,237.1,237.73,234.74,234.75,28405000,INDEX
150,DSAI,21-Jan-2021,937.46,941.89,928.98,932.54,16529900,INDEX
151,DSAL,21-Jan-2021,72.25,73.96,68.32,68.36,22808500,INDEX
152,DSAM,21-Jan-2021,2581.13,2581.13,2545.9,2566.78,42231000,INDEX
153,DSAP,21-Jan-2021,1216.64,1221.25,1205.92,1208.47,353558900,INDEX
154,DSAR,21-Jan-2021,188.84,189.4,184.51,187.01,107802100,INDEX
155,DSAS,21-Jan-2021,1360.45,1360.45,1337.26,1341.82,29352400,INDEX
156,DSAT,21-Jan-2021,582.7,588.01,580.85,586.14,9824100,INDEX
157,DSAU,21-Jan-2021,1053.94,1057.82,1043.97,1045.32,343734700,INDEX
158,DSAV,21-Jan-2021,778.49,781.17,766.68,773.9,15897100,INDEX
159,DSBC,21-Jan-2021,1885.61,1891.1,1875.18,1884.58,111327000,INDEX
160,DSBD,21-Jan-2021,1372.61,1380.54,1365.82,1370.5,21194300,INDEX
161,DSBE,21-Jan-2021,165.05,166.91,164.85,165.41,2161800,INDEX
162,DSBK,21-Jan-2021,465.76,466.09,458.59,459.55,208055600,INDEX
163,DSBM,21-Jan-2021,484.19,484.64,474.9,474.9,112158900,INDEX
164,DSBS,21-Jan-2021,239.19,239.47,232.83,233.22,50251800,INDEX
165,DSBT,21-Jan-2021,2714.3,2716.93,2689.2,2698.18,78475800,INDEX
166,DSBV,21-Jan-2021,826.39,828.16,820.0,826.07,33309900,INDEX
167,DSCA,21-Jan-2021,828.31,840.78,821.66,832.55,23729800,INDEX
168,DSCC,21-Jan-2021,596.56,597.7,587.55,588.27,11257600,INDEX
169,DSCF,21-Jan-2021,381.94,384.59,379.48,380.67,21421100,INDEX
170,DSCG,21-Jan-2021,1337.55,1338.68,1325.05,1332.09,230678000,INDEX
171,DSCH,21-Jan-2021,785.42,786.31,771.45,771.45,61907100,INDEX
