,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,02-Dec-2020,-31.0,38.0,-54.0,38.0,0,INDEX
1,ADDC,02-Dec-2020,18.0,32.0,2.0,32.0,0,INDEX
2,ADDE,02-Dec-2020,-848.0,261.0,-848.0,259.0,0,INDEX
3,ADDN,02-Dec-2020,-1076.0,400.0,-1076.0,319.0,0,INDEX
4,ADDQ,02-Dec-2020,-1305.0,337.0,-1305.0,221.0,0,INDEX
5,ADDS,02-Dec-2020,-307.0,200.0,-307.0,200.0,0,INDEX
6,ADDT,02-Dec-2020,-2412.0,766.0,-2412.0,578.0,0,INDEX
7,ADDU,02-Dec-2020,-19.0,325.0,-277.0,314.0,0,INDEX
8,ADDV,02-Dec-2020,61.0,61.0,-36.0,18.0,0,INDEX
9,ADDX,02-Dec-2020,-228.0,250.0,-257.0,250.0,0,INDEX
10,ADRA,02-Dec-2020,0.67,1.49,0.53,1.49,0,INDEX
11,ADRC,02-Dec-2020,1.25,1.25,1.01,1.23,0,INDEX
12,ADRE,02-Dec-2020,0.25,1.26,0.25,1.26,0,INDEX
13,ADRN,02-Dec-2020,0.25,1.52,0.25,1.39,0,INDEX
14,ADRQ,02-Dec-2020,0.29,1.28,0.29,1.17,0,INDEX
15,ADRS,02-Dec-2020,0.49,1.25,0.49,1.25,0,INDEX
16,ADRT,02-Dec-2020,0.29,1.37,0.29,1.27,0,INDEX
17,ADRU,02-Dec-2020,0.97,1.14,0.82,1.13,0,INDEX
18,ADRV,02-Dec-2020,1.33,1.33,0.91,1.04,0,INDEX
19,ADRX,02-Dec-2020,0.73,1.18,0.73,1.18,0,INDEX
20,ADVA,02-Dec-2020,64.0,116.0,60.0,115.0,341708800,INDEX
21,ADVC,02-Dec-2020,89.0,176.0,89.0,169.0,60822100,INDEX
22,ADVE,02-Dec-2020,291.0,1236.0,291.0,1234.0,832610700,INDEX
23,ADVN,02-Dec-2020,374.0,1167.0,374.0,1119.0,3385898000,INDEX
24,ADVQ,02-Dec-2020,550.0,1537.0,550.0,1464.0,3238168000,INDEX
25,ADVS,02-Dec-2020,297.0,980.0,297.0,980.0,308257800,INDEX
26,ADVT,02-Dec-2020,988.0,2816.0,988.0,2698.0,6965774000,INDEX
27,ADVU,02-Dec-2020,906.0,2605.0,906.0,2599.0,26046040000,INDEX
28,ADVV,02-Dec-2020,244.0,426.0,244.0,424.0,89684600,INDEX
29,ADVX,02-Dec-2020,630.0,1576.0,630.0,1573.0,458764500,INDEX
