,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,27-Nov-2020,4.0,38.0,-5.0,38.0,0,INDEX
1,ADDC,27-Nov-2020,20.0,47.0,8.0,44.0,0,INDEX
2,ADDE,27-Nov-2020,680.0,989.0,680.0,989.0,0,INDEX
3,ADDN,27-Nov-2020,4.0,97.0,-496.0,-106.0,0,INDEX
4,ADDQ,27-Nov-2020,735.0,749.0,221.0,604.0,0,INDEX
5,ADDS,27-Nov-2020,-54.0,454.0,-54.0,454.0,0,INDEX
6,ADDT,27-Nov-2020,739.0,850.0,-178.0,536.0,0,INDEX
7,ADDU,27-Nov-2020,181.0,659.0,181.0,658.0,0,INDEX
8,ADDV,27-Nov-2020,-55.0,40.0,-124.0,40.0,0,INDEX
9,ADDX,27-Nov-2020,-89.0,541.0,-116.0,538.0,0,INDEX
10,ADRA,27-Nov-2020,1.0,1.51,0.94,1.5,0,INDEX
11,ADRC,27-Nov-2020,1.24,1.36,1.06,1.32,0,INDEX
12,ADRE,27-Nov-2020,2.94,3.13,2.23,2.64,0,INDEX
13,ADRN,27-Nov-2020,1.0,1.1,0.58,0.89,0,INDEX
14,ADRQ,27-Nov-2020,1.87,1.87,1.17,1.56,0,INDEX
15,ADRS,27-Nov-2020,0.89,1.69,0.89,1.69,0,INDEX
16,ADRT,27-Nov-2020,1.4,1.45,0.92,1.25,0,INDEX
17,ADRU,27-Nov-2020,1.19,1.36,1.14,1.36,0,INDEX
18,ADRV,27-Nov-2020,0.78,1.09,0.65,1.09,0,INDEX
19,ADRX,27-Nov-2020,0.89,1.45,0.87,1.44,0,INDEX
20,ADVA,27-Nov-2020,83.0,113.0,83.0,113.0,109352700,INDEX
21,ADVC,27-Nov-2020,103.0,180.0,103.0,180.0,79401100,INDEX
22,ADVE,27-Nov-2020,1030.0,1591.0,1030.0,1590.0,446872600,INDEX
23,ADVN,27-Nov-2020,922.0,985.0,711.0,902.0,1104313000,INDEX
24,ADVQ,27-Nov-2020,1579.0,1665.0,1445.0,1664.0,2550151000,INDEX
25,ADVS,27-Nov-2020,445.0,1108.0,445.0,1108.0,281633200,INDEX
26,ADVT,27-Nov-2020,2584.0,2701.0,2285.0,2679.0,3763816000,INDEX
27,ADVU,27-Nov-2020,1116.0,2447.0,1116.0,2444.0,17795850000,INDEX
28,ADVV,27-Nov-2020,203.0,454.0,203.0,454.0,90262100,INDEX
29,ADVX,27-Nov-2020,751.0,1742.0,751.0,1742.0,451296400,INDEX
30,ASHD,27-Nov-2020,42.0,647.0,42.0,590.0,0,INDEX
31,ASHF,27-Nov-2020,64.0,760.0,64.0,760.0,0,INDEX
32,ASHR,27-Nov-2020,2.52,2.72,1.97,2.28,0,INDEX
33,ASHU,27-Nov-2020,106.0,1350.0,106.0,1350.0,0,INDEX
34,AVDA,27-Nov-2020,-10.95,20.73,-16.32,18.85,0,INDEX
35,AVDC,27-Nov-2020,0.76,44.01,0.76,41.16,0,INDEX
36,AVDE,27-Nov-2020,-6.75,144.3,-11.5,143.14,0,INDEX
37,AVDN,27-Nov-2020,23.26,126.52,-566.99,-404.71,0,INDEX
38,AVDQ,27-Nov-2020,204.19,1903.54,204.19,1903.54,0,INDEX
39,AVDS,27-Nov-2020,0.99,173.63,0.99,173.63,0,INDEX
40,AVDT,27-Nov-2020,216.49,1517.69,216.49,1517.69,0,INDEX
41,AVDU,27-Nov-2020,372.81,16227.53,372.81,16227.33,0,INDEX
42,AVDV,27-Nov-2020,-3.46,25.08,-5.27,25.08,0,INDEX
43,AVDX,27-Nov-2020,-1.69,242.73,-1.69,239.88,0,INDEX
44,AVLD,27-Nov-2020,5.67,333.89,5.67,331.09,0,INDEX
45,AVLF,27-Nov-2020,-2.11,91.31,-43.32,91.31,0,INDEX
46,AVLR,27-Nov-2020,0.62,1.27,0.5,1.27,0,INDEX
47,AVLU,27-Nov-2020,3.55,422.4,3.55,422.4,0,INDEX
48,AVRA,27-Nov-2020,0.4,1.23,0.4,1.2,0,INDEX
49,AVRC,27-Nov-2020,1.21,2.52,1.1,2.07,0,INDEX
50,AVRE,27-Nov-2020,0.78,1.47,0.78,1.47,0,INDEX
51,AVRN,27-Nov-2020,1.28,1.48,0.48,0.73,0,INDEX
52,AVRQ,27-Nov-2020,5.16,5.16,3.22,3.94,0,INDEX
53,AVRS,27-Nov-2020,1.07,2.77,1.07,2.6,0,INDEX
54,AVRT,27-Nov-2020,2.45,2.55,1.32,1.67,0,INDEX
55,AVRU,27-Nov-2020,2.35,11.38,2.35,11.34,0,INDEX
56,AVRV,27-Nov-2020,0.63,1.38,0.63,1.38,0,INDEX
57,AVRX,27-Nov-2020,0.93,2.16,0.93,2.13,0,INDEX
58,AVVA,27-Nov-2020,7.3,109.35,7.3,109.35,0,INDEX
59,AVVC,27-Nov-2020,4.37,79.4,4.37,79.4,0,INDEX
60,AVVE,27-Nov-2020,24.17,446.87,24.17,446.87,0,INDEX
61,AVVN,27-Nov-2020,104.55,1104.31,104.55,1104.31,0,INDEX
62,AVVQ,27-Nov-2020,253.19,2550.15,253.19,2550.15,0,INDEX
63,AVVS,27-Nov-2020,15.24,281.63,15.24,281.63,0,INDEX
64,AVVT,27-Nov-2020,365.05,3763.81,365.05,3763.81,0,INDEX
65,AVVU,27-Nov-2020,647.21,17795.85,647.21,17795.85,0,INDEX
66,AVVV,27-Nov-2020,5.97,90.26,5.97,90.26,0,INDEX
67,AVVX,27-Nov-2020,25.59,451.29,25.59,451.29,0,INDEX
68,BANK,27-Nov-2020,3426.01,3426.05,3353.04,3382.8,0,INDEX
69,BCMA,27-Nov-2020,2156.0,2266.0,1862.0,2205.0,0,INDEX
70,BCMC,27-Nov-2020,99.63,100.54,99.63,100.53,0,INDEX
71,BCMD,27-Nov-2020,1634.0,2206.0,1631.0,1895.0,0,INDEX
72,BCME,27-Nov-2020,201.0,305.0,201.0,296.0,0,INDEX
