,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,07-Dec-2020,14.0,29.0,-15.0,6.0,0,INDEX
1,ADDC,07-Dec-2020,30.0,42.0,-6.0,12.0,0,INDEX
2,ADDE,07-Dec-2020,-139.0,-13.0,-476.0,-389.0,0,INDEX
3,ADDN,07-Dec-2020,-398.0,-356.0,-818.0,-529.0,0,INDEX
4,ADDQ,07-Dec-2020,169.0,169.0,-506.0,-280.0,0,INDEX
5,ADDS,07-Dec-2020,-107.0,168.0,-146.0,63.0,0,INDEX
6,ADDT,07-Dec-2020,-215.0,-215.0,-1179.0,-803.0,0,INDEX
7,ADDU,07-Dec-2020,26.0,26.0,-341.0,-221.0,0,INDEX
8,ADDV,07-Dec-2020,79.0,133.0,51.0,108.0,0,INDEX
9,ADDX,07-Dec-2020,2.0,284.0,-53.0,183.0,0,INDEX
10,ADRA,07-Dec-2020,1.17,1.36,0.85,1.06,0,INDEX
11,ADRC,07-Dec-2020,1.33,1.39,0.96,1.07,0,INDEX
12,ADRE,07-Dec-2020,0.82,0.98,0.62,0.69,0,INDEX
13,ADRN,07-Dec-2020,0.64,0.68,0.4,0.56,0,INDEX
14,ADRQ,07-Dec-2020,1.14,1.14,0.68,0.81,0,INDEX
15,ADRS,07-Dec-2020,0.81,1.27,0.76,1.07,0,INDEX
16,ADRT,07-Dec-2020,0.9,0.9,0.59,0.71,0,INDEX
17,ADRU,07-Dec-2020,1.02,1.02,0.87,0.92,0,INDEX
18,ADRV,07-Dec-2020,1.35,1.35,1.17,1.26,0,INDEX
19,ADRX,07-Dec-2020,1.0,1.27,0.94,1.12,0,INDEX
20,ADVA,07-Dec-2020,95.0,111.0,85.0,96.0,218244700,INDEX
21,ADVC,07-Dec-2020,119.0,171.0,119.0,170.0,159976100,INDEX
22,ADVE,07-Dec-2020,677.0,994.0,644.0,907.0,570792100,INDEX
23,ADVN,07-Dec-2020,737.0,777.0,548.0,699.0,1986590000,INDEX
24,ADVQ,07-Dec-2020,1319.0,1322.0,1077.0,1223.0,2402130000,INDEX
25,ADVS,07-Dec-2020,478.0,927.0,478.0,927.0,244722300,INDEX
26,ADVT,07-Dec-2020,2151.0,2199.0,1757.0,2018.0,4606965000,INDEX
27,ADVU,07-Dec-2020,1220.0,2560.0,1220.0,2550.0,46074270000,INDEX
28,ADVV,07-Dec-2020,302.0,516.0,302.0,513.0,193945200,INDEX
29,ADVX,07-Dec-2020,899.0,1611.0,899.0,1610.0,598643600,INDEX
30,ASHD,07-Dec-2020,135.0,1268.0,135.0,1204.0,0,INDEX
31,ASHF,07-Dec-2020,10.0,10.0,-474.0,-381.0,0,INDEX
32,ASHR,07-Dec-2020,1.07,1.07,0.62,0.68,0,INDEX
33,ASHU,07-Dec-2020,145.0,980.0,145.0,823.0,0,INDEX
34,AVDA,07-Dec-2020,16.87,162.79,16.87,143.79,0,INDEX
35,AVDC,07-Dec-2020,4.06,109.02,4.06,108.89,0,INDEX
36,AVDE,07-Dec-2020,-4.84,45.49,-215.58,-74.52,0,INDEX
37,AVDN,07-Dec-2020,15.95,231.76,-593.12,-587.67,0,INDEX
38,AVDQ,07-Dec-2020,24.89,496.25,20.87,442.63,0,INDEX
39,AVDS,07-Dec-2020,-9.88,36.03,-39.24,-39.24,0,INDEX
40,AVDT,07-Dec-2020,57.73,821.03,-121.52,-1.24,0,INDEX
41,AVDU,07-Dec-2020,1096.57,36450.24,1096.57,36450.24,0,INDEX
42,AVDV,07-Dec-2020,10.58,131.71,10.58,131.71,0,INDEX
43,AVDX,07-Dec-2020,4.77,248.29,4.77,201.36,0,INDEX
44,AVLD,07-Dec-2020,3.7,699.48,3.7,505.8,0,INDEX
45,AVLF,07-Dec-2020,7.87,135.13,-223.68,14.56,0,INDEX
46,AVLR,07-Dec-2020,3.12,3.12,0.67,1.02,0,INDEX
47,AVLU,07-Dec-2020,11.57,626.84,11.57,520.37,0,INDEX
48,AVRA,07-Dec-2020,8.09,8.09,1.73,2.93,0,INDEX
49,AVRC,07-Dec-2020,1.79,3.78,1.79,3.13,0,INDEX
50,AVRE,07-Dec-2020,0.8,1.18,0.66,0.88,0,INDEX
51,AVRN,07-Dec-2020,1.16,1.39,0.76,0.77,0,INDEX
52,AVRQ,07-Dec-2020,1.17,1.49,1.05,1.22,0,INDEX
53,AVRS,07-Dec-2020,0.52,1.37,0.51,0.86,0,INDEX
54,AVRT,07-Dec-2020,1.23,1.44,0.96,0.99,0,INDEX
55,AVRU,07-Dec-2020,2.6,4.78,2.23,4.78,0,INDEX
56,AVRV,07-Dec-2020,2.37,3.84,2.37,3.11,0,INDEX
57,AVRX,07-Dec-2020,1.14,2.18,1.14,1.5,0,INDEX
58,AVVA,07-Dec-2020,19.25,222.38,19.25,218.24,0,INDEX
59,AVVC,07-Dec-2020,9.21,160.02,9.21,159.97,0,INDEX
60,AVVE,07-Dec-2020,20.41,570.79,20.41,570.79,0,INDEX
61,AVVN,07-Dec-2020,111.92,1986.59,111.92,1986.59,0,INDEX
62,AVVQ,07-Dec-2020,171.05,2402.13,171.05,2402.13,0,INDEX
63,AVVS,07-Dec-2020,10.89,244.73,10.89,244.72,0,INDEX
64,AVVT,07-Dec-2020,302.23,4606.96,302.23,4606.96,0,INDEX
65,AVVU,07-Dec-2020,1779.3,46074.26,1779.3,46074.26,0,INDEX
66,AVVV,07-Dec-2020,18.26,193.94,18.26,193.94,0,INDEX
67,AVVX,07-Dec-2020,38.37,598.7,38.37,598.64,0,INDEX
68,BANK,07-Dec-2020,3443.71,3469.19,3418.9,3460.97,0,INDEX
69,BCMA,07-Dec-2020,1752.0,1817.0,1397.0,1668.0,0,INDEX
70,BCMC,07-Dec-2020,99.95,100.78,99.89,100.44,0,INDEX
71,BCMD,07-Dec-2020,2114.0,2626.0,2114.0,2459.0,0,INDEX
72,BCME,07-Dec-2020,207.0,294.0,196.0,272.0,0,INDEX
73,BCMF,07-Dec-2020,282.0,313.0,247.0,293.0,0,INDEX
74,BCMG,07-Dec-2020,45.0,45.0,18.0,23.0,0,INDEX
75,BCMM,07-Dec-2020,100.01,100.15,99.6,99.89,0,INDEX
76,BCMU,07-Dec-2020,145.0,145.0,45.0,84.0,0,INDEX
77,BDMA,07-Dec-2020,3194.0,3335.0,3194.0,3335.0,0,INDEX
78,BDMC,07-Dec-2020,101.11,101.11,101.01,101.01,0,INDEX
79,BDMD,07-Dec-2020,777.0,828.0,777.0,827.0,0,INDEX
80,BDME,07-Dec-2020,313.0,337.0,313.0,334.0,0,INDEX
81,BDMF,07-Dec-2020,200.0,225.0,200.0,225.0,0,INDEX
82,BDMG,07-Dec-2020,20.0,27.0,20.0,27.0,0,INDEX
83,BDMM,07-Dec-2020,102.2,102.2,102.15,102.15,0,INDEX
84,BDMU,07-Dec-2020,40.0,49.0,40.0,49.0,0,INDEX
85,BFMA,07-Dec-2020,1020.0,1080.0,1020.0,1080.0,0,INDEX
86,BFMC,07-Dec-2020,99.48,99.54,99.48,99.53,0,INDEX
87,BFMD,07-Dec-2020,2940.0,3071.0,2940.0,3071.0,0,INDEX
88,BFME,07-Dec-2020,171.0,199.0,171.0,199.0,0,INDEX
89,BFMF,07-Dec-2020,339.0,365.0,339.0,364.0,0,INDEX
90,BFMG,07-Dec-2020,21.0,22.0,21.0,21.0,0,INDEX
91,BFMM,07-Dec-2020,98.65,98.66,98.65,98.66,0,INDEX
92,BFMU,07-Dec-2020,51.0,59.0,50.0,59.0,0,INDEX
93,BGMA,07-Dec-2020,1372.0,1437.0,1372.0,1437.0,0,INDEX
94,BGMC,07-Dec-2020,101.86,101.9,101.83,101.85,0,INDEX
95,BGMD,07-Dec-2020,2568.0,2689.0,2568.0,2689.0,0,INDEX
96,BGME,07-Dec-2020,316.0,345.0,316.0,345.0,0,INDEX
97,BGMF,07-Dec-2020,200.0,220.0,200.0,219.0,0,INDEX
98,BGMG,07-Dec-2020,8.0,12.0,8.0,11.0,0,INDEX
99,BGMM,07-Dec-2020,99.15,99.16,99.14,99.16,0,INDEX
100,BGMU,07-Dec-2020,64.0,76.0,64.0,76.0,0,INDEX
101,BKX,07-Dec-2020,94.84,95.26,93.92,95.01,0,INDEX
102,BWH,07-Dec-2020,212.75,214.32,209.14,213.49,0,INDEX
103,CASH,07-Dec-2020,1.0,1.0,1.0,1.0,0,INDEX
104,COMP,07-Dec-2020,12461.0,12536.23,12460.55,12519.95,0,INDEX
105,CPR,07-Dec-2020,3.5275,3.5460000000000003,3.4785,3.5165,59246,INDEX
106,CYM,07-Dec-2020,20.13,20.13,19.94,19.98,0,INDEX
107,DCFD,07-Dec-2020,63.07,72.3,50.76,61.53,0,INDEX
108,DCFI,07-Dec-2020,72.3,75.38,72.3,75.38,0,INDEX
109,DCOF,07-Dec-2020,83.07,86.15,83.07,86.15,0,INDEX
110,DCOH,07-Dec-2020,89.23,92.3,89.23,89.23,0,INDEX
111,DCSE,07-Dec-2020,52366.61,52418.26,52019.92,52386.44,0,INDEX
112,DCTH,07-Dec-2020,89.23,90.76,89.23,89.23,0,INDEX
113,DCTW,07-Dec-2020,66.15,66.15,55.38,61.53,0,INDEX
114,DECA,07-Dec-2020,81.0,100.0,79.0,90.0,74454500,INDEX
115,DECC,07-Dec-2020,89.0,168.0,89.0,158.0,51078800,INDEX
116,DECE,07-Dec-2020,816.0,1304.0,816.0,1296.0,645318100,INDEX
117,DECN,07-Dec-2020,1135.0,1366.0,1133.0,1228.0,2574267000,INDEX
118,DECQ,07-Dec-2020,1150.0,1590.0,1150.0,1503.0,1959490000,INDEX
119,DECS,07-Dec-2020,585.0,874.0,585.0,864.0,283962900,INDEX
120,DECT,07-Dec-2020,2366.0,2976.0,2366.0,2821.0,4608211000,INDEX
121,DECU,07-Dec-2020,1194.0,2799.0,1194.0,2771.0,9624027000,INDEX
122,DECV,07-Dec-2020,223.0,417.0,223.0,405.0,62232700,INDEX
123,DECX,07-Dec-2020,897.0,1449.0,897.0,1427.0,397274400,INDEX
124,DIFD,07-Dec-2020,80.0,80.0,60.0,66.66,0,INDEX
125,DIFI,07-Dec-2020,83.33,83.33,80.0,83.33,0,INDEX
126,DIOF,07-Dec-2020,83.33,86.66,80.0,86.66,0,INDEX
127,DIOH,07-Dec-2020,90.0,90.0,90.0,90.0,0,INDEX
128,DITH,07-Dec-2020,93.33,93.33,93.33,93.33,0,INDEX
129,DITW,07-Dec-2020,80.0,80.0,63.33,70.0,0,INDEX
130,DIVQ,07-Dec-2020,3835.05,3840.34,3814.95,3833.67,0,INDEX
131,DJC,07-Dec-2020,10067.05,10067.05,10004.52,10041.5,652082000,INDEX
132,DJEC,07-Dec-2020,2028.75,2056.59,2024.91,2050.62,0,INDEX
133,DJI,07-Dec-2020,30233.03,30233.03,29967.22,30069.79,370576800,INDEX
134,DJT,07-Dec-2020,12737.9,12792.62,12659.54,12725.21,231322600,INDEX
135,DJU,07-Dec-2020,854.37,863.4,853.61,859.85,50182500,INDEX
136,DJWO,07-Dec-2020,484.59,484.97,483.08,484.13,0,INDEX
137,DLTC,07-Dec-2020,3165.03,3188.35,3163.46,3179.7,0,INDEX
138,DOWE,07-Dec-2020,1739.2,1740.11,1718.7,1732.85,0,INDEX
139,DRCI,07-Dec-2020,269.65,270.55,266.95,267.71,0,INDEX
140,DREI,07-Dec-2020,374.4,375.73,370.7,371.78,0,INDEX
141,DSAE,07-Dec-2020,1395.49,1396.33,1380.72,1383.65,49969700,INDEX
142,DSAF,07-Dec-2020,1461.92,1470.21,1455.67,1466.39,5440100,INDEX
143,DSAG,07-Dec-2020,224.18,225.33,223.25,225.07,27360400,INDEX
144,DSAI,07-Dec-2020,845.25,846.0,839.57,844.01,14067700,INDEX
145,DSAL,07-Dec-2020,80.38,80.38,78.67,79.9,6581100,INDEX
146,DSAM,07-Dec-2020,2436.5,2442.38,2411.23,2418.96,53191300,INDEX
147,DSAP,07-Dec-2020,907.0,952.42,904.66,945.63,129967000,INDEX
148,DSAR,07-Dec-2020,194.55,197.16,192.46,194.42,213143800,INDEX
149,DSAS,07-Dec-2020,1462.74,1473.96,1452.94,1455.25,44279500,INDEX
150,DSAT,07-Dec-2020,533.61,533.61,526.56,532.09,5654900,INDEX
151,DSAU,07-Dec-2020,764.78,809.27,762.71,802.5,124312100,INDEX
152,DSAV,07-Dec-2020,727.88,743.68,726.94,740.73,15522000,INDEX
153,DSBC,07-Dec-2020,1794.54,1811.21,1789.52,1810.33,87075800,INDEX
154,DSBD,07-Dec-2020,1249.81,1254.81,1243.1,1248.95,19413100,INDEX
155,DSBE,07-Dec-2020,157.67,158.08,155.15,155.83,3464500,INDEX
156,DSBK,07-Dec-2020,416.97,419.42,413.04,418.22,177877300,INDEX
157,DSBM,07-Dec-2020,452.68,453.38,446.77,448.09,75067700,INDEX
158,DSBS,07-Dec-2020,219.46,222.22,218.4,220.55,38544000,INDEX
159,DSBT,07-Dec-2020,2499.27,2499.36,2467.49,2477.35,89930500,INDEX
160,DSBV,07-Dec-2020,865.29,865.29,856.19,859.55,30105800,INDEX
161,DSCA,07-Dec-2020,818.8,821.38,798.64,804.94,32788500,INDEX
162,DSCC,07-Dec-2020,576.89,577.24,565.0,566.43,12521200,INDEX
163,DSCF,07-Dec-2020,381.73,381.98,376.71,381.08,24095400,INDEX
164,DSCG,07-Dec-2020,1317.12,1317.12,1304.02,1311.46,377121400,INDEX
165,DSCH,07-Dec-2020,737.56,737.56,725.38,727.53,36523600,INDEX
166,DSCM,07-Dec-2020,692.48,697.42,691.96,696.26,17530400,INDEX
167,DSCN,07-Dec-2020,946.0,949.39,941.32,945.95,22811300,INDEX
168,DSCP,07-Dec-2020,471.03,472.04,467.82,470.9,17409200,INDEX
