,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,28-Sep-2020,89.0,89.0,49.0,58.0,0,INDEX
1,ADDC,28-Sep-2020,28.0,41.0,-17.0,-16.0,0,INDEX
2,ADDE,28-Sep-2020,1059.0,1696.0,1059.0,1686.0,0,INDEX
3,ADDN,28-Sep-2020,1684.0,1684.0,1406.0,1406.0,0,INDEX
4,ADDQ,28-Sep-2020,1743.0,1743.0,1201.0,1383.0,0,INDEX
5,ADDS,28-Sep-2020,549.0,664.0,493.0,664.0,0,INDEX
6,ADDT,28-Sep-2020,3516.0,3516.0,2720.0,2847.0,0,INDEX
7,ADDU,28-Sep-2020,353.0,718.0,353.0,718.0,0,INDEX
8,ADDV,28-Sep-2020,126.0,155.0,82.0,89.0,0,INDEX
9,ADDX,28-Sep-2020,703.0,762.0,635.0,737.0,0,INDEX
10,ADRA,28-Sep-2020,3.34,3.34,1.73,1.89,0,INDEX
11,ADRC,28-Sep-2020,1.47,1.6,0.89,0.89,0,INDEX
12,ADRE,28-Sep-2020,6.75,7.35,6.18,7.22,0,INDEX
13,ADRN,28-Sep-2020,19.3,19.3,6.67,6.71,0,INDEX
14,ADRQ,28-Sep-2020,6.14,6.14,2.65,3.13,0,INDEX
15,ADRS,28-Sep-2020,4.28,4.28,2.18,2.34,0,INDEX
16,ADRT,28-Sep-2020,8.49,8.49,3.67,3.97,0,INDEX
17,ADRU,28-Sep-2020,1.5,1.52,1.34,1.39,0,INDEX
18,ADRV,28-Sep-2020,1.76,1.82,1.24,1.25,0,INDEX
19,ADRX,28-Sep-2020,2.79,2.79,1.68,1.73,0,INDEX
20,ADVA,28-Sep-2020,127.0,137.0,116.0,123.0,136496800,INDEX
21,ADVC,28-Sep-2020,87.0,142.0,87.0,138.0,41789400,INDEX
22,ADVE,28-Sep-2020,1243.0,1963.0,1243.0,1957.0,1019934000,INDEX
23,ADVN,28-Sep-2020,1776.0,1776.0,1652.0,1652.0,3069358000,INDEX
24,ADVQ,28-Sep-2020,2082.0,2108.0,1928.0,2030.0,2556529000,INDEX
25,ADVS,28-Sep-2020,716.0,1158.0,716.0,1158.0,286542800,INDEX
26,ADVT,28-Sep-2020,3985.0,3985.0,3736.0,3805.0,5762384000,INDEX
27,ADVU,28-Sep-2020,1056.0,2557.0,1056.0,2556.0,2647534000,INDEX
28,ADVV,28-Sep-2020,291.0,450.0,291.0,443.0,97810300,INDEX
29,ADVX,28-Sep-2020,1094.0,1739.0,1094.0,1739.0,426142500,INDEX
30,ASHD,28-Sep-2020,4.0,322.0,4.0,309.0,0,INDEX
31,ASHF,28-Sep-2020,16.0,1394.0,16.0,1379.0,0,INDEX
32,ASHR,28-Sep-2020,5.0,6.26,4.8,5.46,0,INDEX
33,ASHU,28-Sep-2020,20.0,1696.0,20.0,1688.0,0,INDEX
34,AVDA,28-Sep-2020,19.21,103.05,19.21,103.05,0,INDEX
