,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,14-Oct-2020,37.0,37.0,-23.0,-3.0,0,INDEX
1,ADDC,14-Oct-2020,29.0,29.0,-16.0,-12.0,0,INDEX
2,ADDE,14-Oct-2020,573.0,821.0,-850.0,-850.0,0,INDEX
3,ADDN,14-Oct-2020,728.0,999.0,-389.0,-387.0,0,INDEX
4,ADDQ,14-Oct-2020,701.0,701.0,-993.0,-985.0,0,INDEX
5,ADDS,14-Oct-2020,243.0,330.0,-278.0,-278.0,0,INDEX
6,ADDT,14-Oct-2020,1466.0,1734.0,-1385.0,-1375.0,0,INDEX
7,ADDU,14-Oct-2020,119.0,181.0,-168.0,27.0,0,INDEX
8,ADDV,14-Oct-2020,79.0,86.0,8.0,48.0,0,INDEX
9,ADDX,14-Oct-2020,351.0,409.0,-246.0,-242.0,0,INDEX
10,ADRA,14-Oct-2020,1.62,1.62,0.78,0.96,0,INDEX
11,ADRC,14-Oct-2020,1.45,1.45,0.89,0.91,0,INDEX
12,ADRE,14-Oct-2020,2.61,3.48,0.44,0.44,0,INDEX
13,ADRN,14-Oct-2020,2.37,3.37,0.65,0.65,0,INDEX
14,ADRQ,14-Oct-2020,1.92,1.92,0.45,0.45,0,INDEX
15,ADRS,14-Oct-2020,1.83,1.99,0.7,0.7,0,INDEX
16,ADRT,14-Oct-2020,2.08,2.28,0.54,0.54,0,INDEX
17,ADRU,14-Oct-2020,1.16,1.17,0.92,1.01,0,INDEX
18,ADRV,14-Oct-2020,1.51,1.51,1.02,1.13,0,INDEX
19,ADRX,14-Oct-2020,1.69,1.69,0.83,0.83,0,INDEX
20,ADVA,14-Oct-2020,96.0,108.0,83.0,93.0,106367400,INDEX
21,ADVC,14-Oct-2020,93.0,138.0,93.0,137.0,48107500,INDEX
22,ADVE,14-Oct-2020,927.0,1227.0,676.0,676.0,545858300,INDEX
23,ADVN,14-Oct-2020,1257.0,1419.0,744.0,744.0,1720938000,INDEX
24,ADVQ,14-Oct-2020,1460.0,1564.0,830.0,832.0,1528226000,INDEX
25,ADVS,14-Oct-2020,533.0,740.0,533.0,679.0,131892300,INDEX
26,ADVT,14-Oct-2020,2813.0,3085.0,1668.0,1669.0,3355530000,INDEX
27,ADVU,14-Oct-2020,839.0,2129.0,839.0,2124.0,2605737000,INDEX
28,ADVV,14-Oct-2020,231.0,415.0,231.0,415.0,118961700,INDEX
29,ADVX,14-Oct-2020,857.0,1232.0,857.0,1231.0,298961500,INDEX
30,ASHD,14-Oct-2020,36.0,1272.0,36.0,1272.0,0,INDEX
31,ASHF,14-Oct-2020,29.0,774.0,-556.0,-556.0,0,INDEX
32,ASHR,14-Oct-2020,1.8,3.14,0.56,0.56,0,INDEX
33,ASHU,14-Oct-2020,65.0,1192.0,65.0,716.0,0,INDEX
34,AVDA,14-Oct-2020,10.95,36.21,7.29,35.19,0,INDEX
35,AVDC,14-Oct-2020,2.71,11.22,-18.06,-6.97,0,INDEX
36,AVDE,14-Oct-2020,8.47,69.2,-282.21,-278.17,0,INDEX
37,AVDN,14-Oct-2020,72.93,568.09,-205.31,-203.61,0,INDEX
38,AVDQ,14-Oct-2020,81.04,279.12,-278.12,-14.19,0,INDEX
39,AVDS,14-Oct-2020,3.66,29.48,-79.56,-79.54,0,INDEX
40,AVDT,14-Oct-2020,164.94,762.11,-182.61,-182.61,0,INDEX
41,AVDU,14-Oct-2020,-119.03,1430.66,-4668.74,-3086.24,0,INDEX
42,AVDV,14-Oct-2020,3.7,57.18,3.7,55.38,0,INDEX
43,AVDX,14-Oct-2020,10.08,65.44,-33.98,-31.12,0,INDEX
44,AVLD,14-Oct-2020,1.3,693.15,1.3,693.15,0,INDEX
45,AVLF,14-Oct-2020,-0.86,81.4,-213.3,-206.02,0,INDEX
46,AVLR,14-Oct-2020,0.33,2.85,0.33,0.7,0,INDEX
47,AVLU,14-Oct-2020,0.44,487.12,0.44,487.12,0,INDEX
48,AVRA,14-Oct-2020,3.23,3.23,1.23,1.49,0,INDEX
49,AVRC,14-Oct-2020,1.51,1.62,0.69,0.87,0,INDEX
50,AVRE,14-Oct-2020,1.52,2.8,0.58,0.66,0,INDEX
51,AVRN,14-Oct-2020,2.88,3.04,0.89,0.89,0,INDEX
52,AVRQ,14-Oct-2020,2.37,2.71,0.77,0.99,0,INDEX
53,AVRS,14-Oct-2020,1.77,3.39,0.62,0.62,0,INDEX
54,AVRT,14-Oct-2020,2.6,2.83,0.94,0.94,0,INDEX
55,AVRU,14-Oct-2020,0.65,1.6,0.34,0.45,0,INDEX
56,AVRV,14-Oct-2020,1.73,2.87,1.66,1.87,0,INDEX
57,AVRX,14-Oct-2020,1.66,2.41,0.89,0.9,0,INDEX
58,AVVA,14-Oct-2020,15.86,106.36,15.86,106.36,0,INDEX
59,AVVC,14-Oct-2020,8.02,48.12,8.02,48.1,0,INDEX
60,AVVE,14-Oct-2020,24.66,545.85,24.66,545.85,0,INDEX
61,AVVN,14-Oct-2020,111.63,1720.93,111.63,1720.93,0,INDEX
62,AVVQ,14-Oct-2020,139.92,1528.22,139.92,1528.22,0,INDEX
63,AVVS,14-Oct-2020,8.42,131.91,8.42,131.89,0,INDEX
64,AVVT,14-Oct-2020,267.42,3355.53,267.42,3355.53,0,INDEX
