,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,17-Nov-2020,-38.0,-21.0,-64.0,-30.0,0,INDEX
1,ADDC,17-Nov-2020,-4.0,-4.0,-82.0,-70.0,0,INDEX
2,ADDE,17-Nov-2020,-621.0,549.0,-829.0,201.0,0,INDEX
3,ADDN,17-Nov-2020,-1155.0,426.0,-1283.0,136.0,0,INDEX
4,ADDQ,17-Nov-2020,-958.0,218.0,-1395.0,-1.0,0,INDEX
5,ADDS,17-Nov-2020,-300.0,160.0,-342.0,147.0,0,INDEX
6,ADDT,17-Nov-2020,-2151.0,610.0,-2703.0,105.0,0,INDEX
7,ADDU,17-Nov-2020,-63.0,110.0,-206.0,110.0,0,INDEX
8,ADDV,17-Nov-2020,30.0,30.0,-191.0,-166.0,0,INDEX
9,ADDX,17-Nov-2020,-274.0,-73.0,-447.0,-89.0,0,INDEX
10,ADRA,17-Nov-2020,0.6,0.79,0.45,0.71,0,INDEX
11,ADRC,17-Nov-2020,0.94,0.94,0.56,0.62,0,INDEX
12,ADRE,17-Nov-2020,0.39,1.74,0.33,1.2,0,INDEX
13,ADRN,17-Nov-2020,0.22,1.57,0.18,1.15,0,INDEX
14,ADRQ,17-Nov-2020,0.43,1.17,0.3,0.99,0,INDEX
15,ADRS,17-Nov-2020,0.5,1.21,0.49,1.18,0,INDEX
16,ADRT,17-Nov-2020,0.34,1.29,0.26,1.04,0,INDEX
17,ADRU,17-Nov-2020,0.92,1.04,0.85,1.04,0,INDEX
18,ADRV,17-Nov-2020,1.15,1.15,0.59,0.67,0,INDEX
19,ADRX,17-Nov-2020,0.68,0.94,0.62,0.93,0,INDEX
20,ADVA,17-Nov-2020,58.0,83.0,53.0,77.0,345133000,INDEX
21,ADVC,17-Nov-2020,74.0,122.0,74.0,119.0,31709600,INDEX
22,ADVE,17-Nov-2020,399.0,1283.0,397.0,1198.0,595163800,INDEX
23,ADVN,17-Nov-2020,344.0,1168.0,297.0,1020.0,3043078000,INDEX
24,ADVQ,17-Nov-2020,746.0,1460.0,593.0,1353.0,2182201000,INDEX
25,ADVS,17-Nov-2020,304.0,930.0,304.0,930.0,257135600,INDEX
26,ADVT,17-Nov-2020,1148.0,2709.0,949.0,2450.0,5570413000,INDEX
27,ADVU,17-Nov-2020,830.0,2364.0,830.0,2362.0,7722076000,INDEX
28,ADVV,17-Nov-2020,220.0,339.0,217.0,338.0,97622300,INDEX
29,ADVX,17-Nov-2020,598.0,1391.0,598.0,1387.0,386467500,INDEX
30,ASHD,17-Nov-2020,45.0,1216.0,45.0,948.0,0,INDEX
31,ASHF,17-Nov-2020,-22.0,428.0,-809.0,101.0,0,INDEX
32,ASHR,17-Nov-2020,0.51,1.55,0.33,1.1,0,INDEX
33,ASHU,17-Nov-2020,23.0,1203.0,23.0,1049.0,0,INDEX
