,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,24-Nov-2020,52.0,52.0,21.0,30.0,0,INDEX
1,ADDC,24-Nov-2020,26.0,26.0,-30.0,-13.0,0,INDEX
2,ADDE,24-Nov-2020,919.0,1383.0,815.0,1376.0,0,INDEX
3,ADDN,24-Nov-2020,1419.0,1419.0,1128.0,1182.0,0,INDEX
4,ADDQ,24-Nov-2020,1199.0,1199.0,584.0,921.0,0,INDEX
5,ADDS,24-Nov-2020,300.0,638.0,260.0,630.0,0,INDEX
6,ADDT,24-Nov-2020,2670.0,2670.0,1813.0,2133.0,0,INDEX
7,ADDU,24-Nov-2020,167.0,851.0,167.0,851.0,0,INDEX
8,ADDV,24-Nov-2020,-120.0,-120.0,-265.0,-199.0,0,INDEX
9,ADDX,24-Nov-2020,206.0,425.0,140.0,418.0,0,INDEX
10,ADRA,24-Nov-2020,1.92,1.92,1.23,1.36,0,INDEX
11,ADRC,24-Nov-2020,1.32,1.32,0.82,0.92,0,INDEX
12,ADRE,24-Nov-2020,4.31,4.45,3.03,4.26,0,INDEX
13,ADRN,24-Nov-2020,6.93,6.93,3.73,4.16,0,INDEX
14,ADRQ,24-Nov-2020,2.85,2.85,1.58,2.01,0,INDEX
15,ADRS,24-Nov-2020,1.86,2.05,1.63,2.03,0,INDEX
16,ADRT,24-Nov-2020,3.83,3.83,2.27,2.56,0,INDEX
17,ADRU,24-Nov-2020,1.18,1.4,1.18,1.4,0,INDEX
18,ADRV,24-Nov-2020,0.62,0.63,0.49,0.63,0,INDEX
19,ADRX,24-Nov-2020,1.27,1.31,1.16,1.31,0,INDEX
20,ADVA,24-Nov-2020,108.0,122.0,106.0,113.0,145396600,INDEX
21,ADVC,24-Nov-2020,105.0,162.0,105.0,162.0,71919600,INDEX
22,ADVE,24-Nov-2020,1196.0,1803.0,1192.0,1797.0,1091941000,INDEX
23,ADVN,24-Nov-2020,1658.0,1658.0,1537.0,1556.0,4916424000,INDEX
24,ADVQ,24-Nov-2020,1845.0,1957.0,1577.0,1831.0,4019907000,INDEX
25,ADVS,24-Nov-2020,646.0,1242.0,646.0,1241.0,413846700,INDEX
26,ADVT,24-Nov-2020,3611.0,3672.0,3238.0,3500.0,9081728000,INDEX
27,ADVU,24-Nov-2020,1080.0,2948.0,1080.0,2948.0,6576551000,INDEX
28,ADVV,24-Nov-2020,198.0,354.0,198.0,351.0,111257500,INDEX
29,ADVX,24-Nov-2020,949.0,1756.0,949.0,1754.0,597023800,INDEX
30,ASHD,24-Nov-2020,13.0,454.0,13.0,438.0,0,INDEX
31,ASHF,24-Nov-2020,57.0,1192.0,57.0,1182.0,0,INDEX
32,ASHR,24-Nov-2020,5.38,5.38,2.75,3.69,0,INDEX
33,ASHU,24-Nov-2020,70.0,1626.0,70.0,1620.0,0,INDEX
34,AVDA,24-Nov-2020,12.29,30.08,-91.87,-71.27,0,INDEX
35,AVDC,24-Nov-2020,0.05,33.44,0.05,17.96,0,INDEX
36,AVDE,24-Nov-2020,6.85,480.68,6.85,480.68,0,INDEX
37,AVDN,24-Nov-2020,144.46,3794.1,144.46,3794.1,0,INDEX
38,AVDQ,24-Nov-2020,392.04,2126.84,392.04,2126.84,0,INDEX
39,AVDS,24-Nov-2020,14.52,259.91,14.52,259.89,0,INDEX
40,AVDT,24-Nov-2020,548.79,5849.66,548.79,5849.66,0,INDEX
41,AVDU,24-Nov-2020,-150.97,1965.04,-569.82,1946.8,0,INDEX
42,AVDV,24-Nov-2020,0.14,1.42,-23.81,-13.54,0,INDEX
43,AVDX,24-Nov-2020,14.72,264.89,14.72,264.32,0,INDEX
44,AVLD,24-Nov-2020,0.18,667.51,0.18,660.74,0,INDEX
45,AVLF,24-Nov-2020,2.45,330.8,2.45,330.8,0,INDEX
46,AVLR,24-Nov-2020,14.12,14.12,1.16,1.5,0,INDEX
47,AVLU,24-Nov-2020,2.64,991.54,2.64,991.54,0,INDEX
48,AVRA,24-Nov-2020,1.84,1.84,0.48,0.67,0,INDEX
49,AVRC,24-Nov-2020,1.01,2.71,1.01,1.33,0,INDEX
50,AVRE,24-Nov-2020,1.24,1.79,1.24,1.78,0,INDEX
51,AVRN,24-Nov-2020,3.35,4.72,3.1,4.38,0,INDEX
52,AVRQ,24-Nov-2020,5.6,5.6,1.72,2.12,0,INDEX
53,AVRS,24-Nov-2020,2.73,2.96,2.46,2.68,0,INDEX
54,AVRT,24-Nov-2020,4.4,4.4,2.31,2.8,0,INDEX
55,AVRU,24-Nov-2020,0.55,1.44,0.53,1.42,0,INDEX
56,AVRV,24-Nov-2020,1.01,1.02,0.81,0.89,0,INDEX
57,AVRX,24-Nov-2020,1.6,2.0,1.6,1.79,0,INDEX
58,AVVA,24-Nov-2020,26.78,145.39,26.78,145.39,0,INDEX
59,AVVC,24-Nov-2020,5.1,71.91,5.1,71.91,0,INDEX
