,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,16-Nov-2020,49.0,74.0,31.0,33.0,0,INDEX
1,ADDC,16-Nov-2020,37.0,37.0,-14.0,1.0,0,INDEX
2,ADDE,16-Nov-2020,924.0,1577.0,924.0,1576.0,0,INDEX
3,ADDN,16-Nov-2020,1363.0,1393.0,1147.0,1313.0,0,INDEX
4,ADDQ,16-Nov-2020,1317.0,1469.0,795.0,1174.0,0,INDEX
5,ADDS,16-Nov-2020,433.0,839.0,431.0,839.0,0,INDEX
6,ADDT,16-Nov-2020,2729.0,2876.0,1996.0,2520.0,0,INDEX
7,ADDU,16-Nov-2020,383.0,873.0,383.0,873.0,0,INDEX
8,ADDV,16-Nov-2020,106.0,106.0,-59.0,-28.0,0,INDEX
9,ADDX,16-Nov-2020,576.0,813.0,540.0,812.0,0,INDEX
10,ADRA,16-Nov-2020,1.81,2.34,1.39,1.41,0,INDEX
11,ADRC,16-Nov-2020,1.54,1.54,0.9,1.0,0,INDEX
12,ADRE,16-Nov-2020,4.16,6.22,4.16,6.06,0,INDEX
13,ADRN,16-Nov-2020,6.32,6.32,4.01,5.33,0,INDEX
14,ADRQ,16-Nov-2020,3.2,3.67,1.82,2.51,0,INDEX
15,ADRS,16-Nov-2020,2.49,2.84,2.26,2.84,0,INDEX
16,ADRT,16-Nov-2020,3.98,4.27,2.41,3.17,0,INDEX
17,ADRU,16-Nov-2020,1.48,1.54,1.38,1.44,0,INDEX
18,ADRV,16-Nov-2020,1.55,1.55,0.86,0.93,0,INDEX
19,ADRX,16-Nov-2020,2.04,2.04,1.59,1.77,0,INDEX
20,ADVA,16-Nov-2020,109.0,129.0,109.0,113.0,218145800,INDEX
21,ADVC,16-Nov-2020,105.0,151.0,105.0,149.0,57013600,INDEX
22,ADVE,16-Nov-2020,1216.0,1888.0,1216.0,1887.0,1174840000,INDEX
23,ADVN,16-Nov-2020,1619.0,1656.0,1528.0,1616.0,4429741000,INDEX
24,ADVQ,16-Nov-2020,1915.0,2019.0,1757.0,1948.0,2762488000,INDEX
25,ADVS,16-Nov-2020,722.0,1293.0,722.0,1293.0,358583800,INDEX
26,ADVT,16-Nov-2020,3643.0,3759.0,3407.0,3677.0,7410374000,INDEX
27,ADVU,16-Nov-2020,1165.0,2842.0,1165.0,2839.0,6036270000,INDEX
28,ADVV,16-Nov-2020,298.0,417.0,298.0,413.0,83590900,INDEX
29,ADVX,16-Nov-2020,1125.0,1855.0,1125.0,1855.0,499188400,INDEX
30,ASHD,16-Nov-2020,33.0,404.0,33.0,363.0,0,INDEX
31,ASHF,16-Nov-2020,117.0,1306.0,117.0,1303.0,0,INDEX
32,ASHR,16-Nov-2020,4.54,5.45,3.77,4.58,0,INDEX
33,ASHU,16-Nov-2020,150.0,1666.0,150.0,1666.0,0,INDEX
34,AVDA,16-Nov-2020,7.48,175.97,7.48,175.97,0,INDEX
35,AVDC,16-Nov-2020,2.49,22.41,0.91,22.21,0,INDEX
36,AVDE,16-Nov-2020,14.81,775.73,14.81,775.73,0,INDEX
37,AVDN,16-Nov-2020,136.98,3745.21,136.98,3745.21,0,INDEX
38,AVDQ,16-Nov-2020,43.02,1699.66,43.02,1699.66,0,INDEX
39,AVDS,16-Nov-2020,18.41,245.92,18.41,245.66,0,INDEX
40,AVDT,16-Nov-2020,187.49,5620.84,187.49,5620.84,0,INDEX
41,AVDU,16-Nov-2020,125.55,1142.66,-1249.23,979.54,0,INDEX
42,AVDV,16-Nov-2020,1.47,13.48,0.32,11.2,0,INDEX
43,AVDX,16-Nov-2020,22.38,279.09,22.38,279.09,0,INDEX
44,AVLD,16-Nov-2020,1.26,357.4,1.26,338.18,0,INDEX
45,AVLF,16-Nov-2020,6.15,731.71,6.15,729.2,0,INDEX
46,AVLR,16-Nov-2020,5.87,6.43,1.52,3.15,0,INDEX
47,AVLU,16-Nov-2020,7.41,1067.38,7.41,1067.38,0,INDEX
48,AVRA,16-Nov-2020,2.81,6.07,2.81,5.17,0,INDEX
49,AVRC,16-Nov-2020,1.74,2.65,1.08,1.63,0,INDEX
50,AVRE,16-Nov-2020,1.45,3.31,1.45,2.94,0,INDEX
51,AVRN,16-Nov-2020,2.99,6.57,2.99,6.47,0,INDEX
52,AVRQ,16-Nov-2020,1.37,2.59,1.37,2.59,0,INDEX
53,AVRS,16-Nov-2020,4.4,4.4,2.29,3.17,0,INDEX
54,AVRT,16-Nov-2020,2.0,4.16,2.0,4.14,0,INDEX
55,AVRU,16-Nov-2020,1.52,1.52,0.44,1.19,0,INDEX
56,AVRV,16-Nov-2020,1.23,1.49,1.0,1.15,0,INDEX
57,AVRX,16-Nov-2020,2.48,2.48,1.74,2.26,0,INDEX
58,AVVA,16-Nov-2020,11.61,218.14,11.61,218.14,0,INDEX
59,AVVC,16-Nov-2020,5.82,57.29,5.82,57.01,0,INDEX
60,AVVE,16-Nov-2020,47.02,1174.83,47.02,1174.83,0,INDEX
61,AVVN,16-Nov-2020,205.49,4429.74,205.49,4429.74,0,INDEX
62,AVVQ,16-Nov-2020,157.87,2762.48,157.87,2762.48,0,INDEX
63,AVVS,16-Nov-2020,23.83,358.84,23.83,358.58,0,INDEX
64,AVVT,16-Nov-2020,374.98,7410.37,374.98,7410.37,0,INDEX
65,AVVU,16-Nov-2020,363.05,6189.48,363.05,6036.27,0,INDEX
66,AVVV,16-Nov-2020,7.83,83.59,7.83,83.59,0,INDEX
67,AVVX,16-Nov-2020,37.49,499.18,37.49,499.18,0,INDEX
68,BANK,16-Nov-2020,3345.83,3384.47,3323.43,3378.63,0,INDEX
69,BCMA,16-Nov-2020,3172.0,3270.0,2942.0,3194.0,0,INDEX
70,BCMC,16-Nov-2020,100.9,101.49,100.81,101.49,0,INDEX
71,BCMD,16-Nov-2020,701.0,1108.0,660.0,867.0,0,INDEX
